,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,006880,신송홀딩스,12,500,59,11829,+0.59,+6870,-3860,607,,+1.58,3590,22.20,231,3.0,0.66,13.71,7756,2059,52,28,+6870,-3860,5130,+5150,-5080,+6660,-3600,5130,-0,0,20210820,-25.33,20210129,+32.90,5130,3,0,0.00,5995,-65.29,원,3831,32.4
