,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,018620,우진비앤지,12,500,144,28889,+1.14,+3515,-1920,592,,+2.67,1430,,-75,-7.2,1.89,24.45,1082,395,7,-9,+3515,-1920,2055,+2065,-2045,+2670,-1440,2055,-0,0,20210812,-41.68,20211202,+6.77,-2050,5,-5,-0.24,77119,-93.87,원,22482,77.8
