,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,33637K,솔루스첨단소재1우,12,100,7,7366,+2.53,+33250,-13200,1617,,+12.55,15050,,,,,,,,,,+33250,-13200,+21800,+22100,-21400,+27950,-15050,21500,-0,0,20211118,-33.98,20210309,+66.29,+21950,2,+450,+2.09,16451,-70.24,원,,
