,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,00499K,45350,685,31,20220128,44250,45700,44250,,,,,,,
1,,45900,203,9,20220127,48000,48000,45900,,,,,,,
2,,47750,212,10,20220126,47600,47900,46300,,,,,,,
3,,47650,687,33,20220125,48800,48800,47650,,,,,,,
4,,50200,4729,238,20220124,48000,51000,47300,,,,,,,
5,,48000,1733,82,20220121,45500,48000,44800,,,,,,,
6,,44400,317,14,20220120,44950,44950,44300,,,,,,,
7,,44950,836,37,20220119,45450,45450,44200,,,,,,,
8,,44950,2239,100,20220118,45000,45000,44500,,,,,,,
9,,45300,211,10,20220117,45750,45750,45300,,,,,,,
10,,45750,83,4,20220114,45800,45800,45350,,,,,,,
11,,45800,272,13,20220113,45800,46100,45800,,,,,,,
12,,46100,123,6,20220112,46150,46150,45600,,,,,,,
13,,46200,107,5,20220111,46400,46400,45400,,,,,,,
14,,45400,161,7,20220110,46300,46300,45350,,,,,,,
15,,46300,224,10,20220107,46200,46300,45900,,,,,,,
16,,46150,130,6,20220106,45500,46350,45500,,,,,,,
17,,46750,115,5,20220105,47500,47500,46000,,,,,,,
18,,46350,97,5,20220104,47300,47300,46350,,,,,,,
19,,47250,57,3,20220103,47400,47400,47250,,,,,,,
20,,47400,106,5,20211230,46050,47450,46050,,,,,,,
21,,47650,85,4,20211229,47900,47900,47100,4,0.00,,,,,
22,,47500,76,4,20211228,47550,47550,47100,,,,,,,
23,,47500,186,9,20211227,47600,47650,47450,,,,,,,
24,,47800,484,23,20211224,46900,47900,46100,,,,,,,
25,,46000,321,15,20211223,47000,47000,45300,,,,,,,
26,,46600,479,22,20211222,45450,46600,45200,,,,,,,
27,,45200,15501,700,20211221,45250,45450,44350,,,,,,,
28,,45200,191,9,20211220,47000,47000,44450,,,,,,,
29,,46550,130,6,20211217,47650,47650,45900,,,,,,,
30,,46800,32,2,20211216,47950,47950,46600,,,,,,,
31,,46900,57,3,20211215,46050,46900,46050,,,,,,,
32,,47050,89,4,20211214,47350,47350,47050,,,,,,,
