,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,080470,7370,24991,183,20220128,7320,7410,7180,,,,,,,
1,,7290,37461,274,20220127,7500,7530,7170,,,,,,,
2,,7470,21361,160,20220126,7490,7560,7430,,,,,,,
3,,7510,45250,343,20220125,7670,7720,7500,,,,,,,
4,,7700,47023,361,20220124,7820,7820,7580,,,,,,,
5,,7860,30961,245,20220121,7990,7990,7830,,,,,,,
6,,7980,102526,822,20220120,7760,8180,7760,,,,,,,
7,,7760,53937,423,20220119,7970,8060,7760,,,,,,,
8,,7990,24623,198,20220118,7980,8140,7980,,,,,,,
9,,8090,20166,164,20220117,8200,8210,8060,,,,,,,
10,,8200,62958,519,20220114,8400,8440,8110,,,,,,,
11,,8480,76445,648,20220113,8380,8650,8240,,,,,,,
12,,8370,56873,472,20220112,8060,8450,8030,,,,,,,
13,,8030,40580,326,20220111,8140,8180,7940,,,,,,,
14,,8190,17710,145,20220110,8290,8300,8160,,,,,,,
15,,8280,19432,160,20220107,8370,8370,8230,,,,,,,
16,,8290,31599,262,20220106,8150,8400,8140,,,,,,,
17,,8300,24285,202,20220105,8380,8410,8250,,,,,,,
18,,8380,36786,307,20220104,8330,8410,8240,,,,,,,
19,,8250,13270,109,20220103,8150,8250,8140,,,,,,,
20,,8170,8343,68,20211230,8100,8210,8100,,,,,,,
21,,8130,14222,115,20211229,8050,8150,8020,4,0.00,,,,,
22,,8120,68915,565,20211228,8430,8430,8080,,,,,,,
23,,8290,40995,338,20211227,8220,8300,8190,,,,,,,
24,,8210,96049,792,20211224,8010,8390,7910,,,,,,,
25,,7970,27013,215,20211223,8000,8040,7860,,,,,,,
26,,7930,17846,141,20211222,7880,7930,7840,,,,,,,
27,,7840,52557,413,20211221,7940,7980,7800,,,,,,,
28,,7940,29294,234,20211220,8060,8060,7940,,,,,,,
29,,8070,38861,312,20211217,8000,8130,7970,,,,,,,
30,,8080,35850,288,20211216,8030,8130,7990,,,,,,,
31,,8000,33414,267,20211215,8080,8080,7970,,,,,,,
32,,8090,29563,238,20211214,7930,8150,7930,,,,,,,
33,,8170,30909,252,20211213,8080,8260,8060,,,,,,,
34,,8080,40846,330,20211210,8120,8200,7970,,,,,,,
35,,8130,30768,250,20211209,8030,8170,8030,,,,,,,
36,,8070,28946,236,20211208,8250,8250,8070,,,,,,,
37,,8140,27787,225,20211207,8010,8160,8010,,,,,,,
38,,8030,30874,247,20211206,8080,8100,7940,,,,,,,
39,,8080,27242,218,20211203,7920,8120,7920,,,,,,,
40,,7910,45670,361,20211202,7720,8000,7710,,,,,,,
41,,7920,73198,578,20211201,7900,8040,7650,,,,,,,
42,,7980,131181,1071,20211130,8290,8460,7930,,,,,,,
43,,8270,115917,957,20211129,8200,8430,8100,,,,,,,
44,,8470,95926,824,20211126,8810,8810,8420,,,,,,,
45,,8740,76551,663,20211125,8780,8830,8260,,,,,,,
46,,8780,98348,861,20211124,8740,8950,8690,,,,,,,
47,,8740,83429,733,20211123,8910,8910,8700,,,,,,,
48,,8910,61713,542,20211122,8830,8920,8640,,,,,,,
49,,8830,64163,567,20211119,8720,8930,8720,,,,,,,
50,,8760,79597,697,20211118,8850,8880,8680,,,,,,,
51,,8880,95599,843,20211117,8890,8910,8750,,,,,,,
52,,8890,215991,1926,20211116,9280,9280,8790,,,,,,,
53,,9240,214461,2025,20211115,9600,9870,9190,,,,,,,
54,,9500,160968,1503,20211112,8970,9750,8840,,,,,,,
55,,8970,178972,1618,20211111,9400,9430,8800,,,,,,,
56,,9500,129632,1252,20211110,9890,9890,9480,,,,,,,
57,,9940,478580,4800,20211109,10800,10800,9830,,,,,,,
58,,10800,210375,2220,20211108,10250,10800,10200,,,,,,,
59,,10250,221481,2335,20211105,10500,10850,10250,,,,,,,
60,,10350,500934,5266,20211104,10200,10900,10150,,,,,,,
61,,10200,181259,1847,20211103,10150,10400,9990,,,,,,,
62,,10150,325307,3239,20211102,9780,10300,9560,,,,,,,
63,,9770,572522,5483,20211101,8870,9840,8810,,,,,,,
64,,8870,40472,362,20211029,8950,9090,8870,,,,,,,
65,,8950,23583,212,20211028,8980,9070,8940,,,,,,,
66,,9070,21481,195,20211027,9160,9180,9030,,,,,,,
67,,9160,65724,603,20211026,9090,9270,9030,,,,,,,
68,,8940,23655,211,20211025,8880,9020,8770,,,,,,,
69,,8970,40809,367,20211022,9040,9110,8880,,,,,,,
70,,9040,37918,344,20211021,9180,9290,8980,,,,,,,
71,,9170,47443,439,20211020,9250,9350,9140,,,,,,,
72,,9290,107594,989,20211019,9000,9330,8960,,,,,,,
73,,9000,33333,300,20211018,9030,9170,8910,,,,,,,
74,,9020,47536,429,20211015,9150,9150,8900,,,,,,,
75,,9050,44769,404,20211014,8940,9120,8940,,,,,,,
76,,8930,43312,386,20211013,8750,9000,8750,,,,,,,
77,,8910,69357,611,20211012,8650,8980,8650,,,,,,,
78,,8810,159969,1417,20211008,8920,9080,8410,,,,,,,
79,,8620,101382,854,20211007,8100,8620,8100,,,,,,,
80,,8100,79287,658,20211006,8480,8690,8100,,,,,,,
81,,8470,115056,976,20211005,8630,8670,8300,,,,,,,
82,,8770,66462,586,20211001,8930,9020,8700,,,,,,,
83,,9030,45152,407,20210930,9080,9090,8950,,,,,,,
84,,9080,63184,560,20210929,8740,9100,8640,,,,,,,
85,,8910,42114,376,20210928,9100,9130,8880,,,,,,,
86,,9070,34580,311,20210927,8950,9070,8850,,,,,,,
87,,9000,52839,474,20210924,8850,9120,8850,,,,,,,
88,,8900,67085,598,20210923,9040,9040,8850,,,,,,,
89,,9080,58975,532,20210917,9160,9160,8950,,,,,,,
90,,9160,59966,551,20210916,9290,9340,9120,,,,,,,
91,,9240,94849,879,20210915,9400,9420,9170,,,,,,,
92,,9400,80216,752,20210914,9210,9440,9200,,,,,,,
93,,9210,164558,1529,20210913,9610,9610,9180,,,,,,,
94,,9610,167158,1622,20210910,9780,9900,9570,,,,,,,
95,,9900,206308,2078,20210909,10050,10350,9890,,,,,,,
96,,10150,302045,3054,20210908,10250,10350,9950,,,,,,,
97,,10300,1077826,11466,20210907,11500,11550,10050,,,,,,,
98,,11000,1388790,15171,20210906,10400,11400,10200,,,,,,,
99,,10350,552496,5667,20210903,9790,10500,9730,,,,,,,
100,,9680,63564,618,20210902,9830,9830,9660,,,,,,,
101,,9780,98213,967,20210901,9850,10050,9690,,,,,,,
102,,9770,158641,1564,20210831,9960,10050,9670,,,,,,,
103,,9950,269938,2700,20210830,10350,10400,9770,,,,,,,
104,,10150,244072,2474,20210827,9840,10350,9750,,,,,,,
105,,9840,655164,6529,20210826,9180,10650,9140,,,,,,,
106,,9180,26753,244,20210825,9100,9190,9030,,,,,,,
107,,9100,72943,658,20210824,8770,9150,8770,,,,,,,
108,,8680,38624,332,20210823,8580,8820,8300,,,,,,,
109,,8490,79938,690,20210820,8840,8900,8490,,,,,,,
110,,8840,122558,1106,20210819,9350,9420,8840,,,,,,,
111,,9450,58879,555,20210818,9290,9560,9250,,,,,,,
112,,9460,84014,806,20210817,9500,9910,9390,,,,,,,
113,,9570,80617,772,20210813,9730,9800,9070,,,,,,,
114,,9730,37373,363,20210812,9730,9830,9630,,,,,,,
115,,9730,55366,540,20210811,9860,9930,9700,,,,,,,
116,,9930,41702,414,20210810,10000,10050,9850,,,,,,,
117,,10000,42443,424,20210809,10050,10050,9950,,,,,,,
118,,10050,60320,606,20210806,9960,10150,9920,,,,,,,
119,,9960,31444,312,20210805,9860,9960,9850,,,,,,,
120,,9860,26579,261,20210804,9810,9880,9790,,,,,,,
121,,9810,45199,447,20210803,9900,10050,9790,,,,,,,
122,,9900,34004,336,20210802,9850,9950,9770,,,,,,,
123,,9900,44630,444,20210730,10000,10100,9860,,,,,,,
124,,10000,35577,355,20210729,9820,10100,9820,,,,,,,
125,,9860,61827,608,20210728,9920,9990,9700,,,,,,,
126,,9920,47093,470,20210727,9850,10050,9830,,,,,,,
127,,9930,56062,560,20210726,10250,10250,9840,,,,,,,
128,,10050,52480,531,20210723,10250,10300,10000,,,,,,,
129,,10150,69911,715,20210722,10200,10500,10100,,,,,,,
130,,10200,85920,883,20210721,10150,10450,10150,,,,,,,
131,,10150,108597,1104,20210720,10050,10300,10050,,,,,,,
132,,10400,212905,2243,20210719,10800,10800,10300,,,,,,,
133,,10450,148359,1557,20210716,10600,10700,10350,,,,,,,
134,,10700,308757,3234,20210715,10300,10700,10150,,,,,,,
135,,10200,47532,482,20210714,10200,10250,10050,,,,,,,
136,,10200,43426,442,20210713,10250,10300,10100,,,,,,,
137,,10200,76630,770,20210712,9800,10200,9770,,,,,,,
138,,9850,72638,713,20210709,10000,10000,9540,,,,,,,
139,,10000,112965,1136,20210708,10200,10300,9910,,,,,,,
140,,10200,91854,932,20210707,10200,10250,10000,,,,,,,
141,,10200,54915,562,20210706,10200,10400,10150,,,,,,,
142,,10200,81496,831,20210705,10300,10350,10150,,,,,,,
143,,10150,149856,1548,20210702,10400,10500,10100,,,,,,,
144,,10300,178773,1809,20210701,9900,10400,9750,,,,,,,
145,,9900,43312,428,20210630,9840,9940,9840,,,,,,,
146,,9840,91907,910,20210629,10000,10050,9830,,,,,,,
147,,9980,81468,818,20210628,10100,10200,9980,,,,,,,
148,,10100,95461,961,20210625,10050,10200,9990,,,,,,,
149,,10000,124435,1254,20210624,10200,10250,10000,,,,,,,
150,,10200,190233,1952,20210623,10350,10450,10050,,,,,,,
151,,10350,315851,3228,20210622,10000,10400,9990,,,,,,,
152,,9990,130444,1293,20210621,9940,10050,9770,,,,,,,
153,,9970,141374,1409,20210618,10050,10100,9870,,,,,,,
154,,10000,300414,3005,20210617,9980,10100,9910,,,,,,,
155,,9830,97412,955,20210616,9670,9890,9650,,,,,,,
156,,9650,57715,563,20210615,9760,9870,9650,,,,,,,
157,,9750,94010,916,20210614,9710,9870,9640,,,,,,,
158,,9710,708604,7002,20210611,9430,10150,9430,,,,,,,
