,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33626L,13550,5674,76,20220128,14250,14400,12750,,,,,,,
1,,13450,14378,195,20220127,15100,15100,13050,,,,,,,
2,,14600,7472,109,20220126,14200,14850,14200,,,,,,,
3,,14850,8028,119,20220125,15550,15750,14500,,,,,,,
4,,15550,5385,83,20220124,16000,16050,15050,,,,,,,
5,,16050,2751,44,20220121,15850,16200,15550,,,,,,,
6,,15700,6551,101,20220120,15050,15850,15050,,,,,,,
7,,15300,5657,88,20220119,15400,15900,15250,,,,,,,
8,,15850,9328,149,20220118,16050,16350,15800,,,,,,,
9,,16200,50322,879,20220117,16600,19300,16200,,,,,,,
10,,15900,4553,73,20220114,16300,16300,15800,,,,,,,
11,,16300,3324,54,20220113,16400,16550,16150,,,,,,,
12,,16150,2939,47,20220112,16000,16400,15900,,,,,,,
13,,16000,7941,127,20220111,16400,16400,15850,,,,,,,
14,,16400,2814,46,20220110,16850,16850,16200,,,,,,,
15,,16650,4590,76,20220107,16800,16850,16500,,,,,,,
16,,16500,10340,172,20220106,17450,17450,16400,,,,,,,
17,,17050,8916,153,20220105,17200,17500,17000,,,,,,,
18,,17500,1753,31,20220104,17600,17600,17350,,,,,,,
19,,17550,2445,42,20220103,17350,17550,17250,,,,,,,
20,,17300,2055,36,20211230,17500,17550,17200,,,,,,,
21,,17250,3858,67,20211229,17300,17650,17000,4,0.00,,,,,
22,,17350,10577,184,20211228,17650,17750,17200,,,,,,,
23,,17850,2128,38,20211227,18150,18150,17650,,,,,,,
24,,17900,3149,56,20211224,17850,18200,17850,,,,,,,
25,,17850,7440,134,20211223,18250,18300,17600,,,,,,,
26,,18100,5591,100,20211222,18300,18300,17550,,,,,,,
27,,17700,2409,43,20211221,17700,18100,17500,,,,,,,
28,,17850,2578,46,20211220,18000,18400,17850,,,,,,,
29,,18200,12944,235,20211217,17850,18400,17500,,,,,,,
30,,17900,7675,137,20211216,17550,18200,17450,,,,,,,
31,,17550,4428,77,20211215,17600,17650,17300,,,,,,,
32,,17600,6302,110,20211214,17600,17800,17350,,,,,,,
33,,17600,4870,86,20211213,17700,17700,17200,,,,,,,
34,,17550,3292,58,20211210,17750,17750,17400,,,,,,,
35,,17650,3239,57,20211209,17500,17700,17400,,,,,,,
36,,17500,5303,93,20211208,17400,17900,17250,,,,,,,
37,,17450,7983,137,20211207,17300,17500,17000,,,,,,,
38,,17100,4644,79,20211206,17450,17450,16750,,,,,,,
39,,17450,5522,95,20211203,16950,17450,16950,,,,,,,
40,,17050,14874,251,20211202,17350,17350,16700,,,,,,,
41,,17350,23709,403,20211201,16650,17600,16150,,,,,,,
42,,17650,13797,245,20211130,18250,18700,17300,,,,,,,
43,,18250,4090,74,20211129,17850,18700,17750,,,,,,,
44,,18400,10475,193,20211126,19050,19050,18200,,,,,,,
45,,18900,2917,55,20211125,19050,19100,18600,,,,,,,
46,,19050,3803,71,20211124,18900,19050,18500,,,,,,,
47,,18850,4856,91,20211123,18850,19000,18550,,,,,,,
48,,18850,6713,128,20211122,18850,19300,18750,,,,,,,
49,,19050,3321,63,20211119,18850,19200,18850,,,,,,,
50,,18850,9341,175,20211118,19100,19350,18350,,,,,,,
51,,19100,5190,99,20211117,19100,19400,19000,,,,,,,
52,,19250,3854,74,20211116,19100,19400,19000,,,,,,,
53,,19400,4684,91,20211115,19200,19500,19100,,,,,,,
54,,19200,9032,173,20211112,19450,19450,19000,,,,,,,
55,,19100,17641,335,20211111,19200,19400,18800,,,,,,,
56,,19400,8974,176,20211110,19850,20000,19400,,,,,,,
57,,19850,14527,292,20211109,19600,20750,19600,,,,,,,
58,,19500,3245,63,20211108,19550,19700,19300,,,,,,,
59,,19500,4176,81,20211105,19550,19600,19300,,,,,,,
60,,19450,7394,145,20211104,19900,19900,19350,,,,,,,
61,,19700,6318,126,20211103,19950,20150,19700,,,,,,,
62,,19800,6052,121,20211102,19700,20200,19700,,,,,,,
63,,19600,2478,49,20211101,19650,19900,19550,,,,,,,
64,,19650,9485,188,20211029,19950,20100,19600,,,,,,,
65,,19800,11912,240,20211028,20350,20550,19800,,,,,,,
66,,20650,12275,252,20211027,20500,20900,20250,,,,,,,
67,,20550,94521,1989,20211026,19450,22000,19450,,,,,,,
68,,19650,4654,91,20211025,19750,19750,19200,,,,,,,
69,,19600,7665,150,20211022,19700,19800,19400,,,,,,,
70,,19700,10439,206,20211021,20100,20150,19600,,,,,,,
71,,20100,5342,107,20211020,20150,20400,19850,,,,,,,
72,,20150,6026,121,20211019,19800,20500,19800,,,,,,,
73,,20000,5632,113,20211018,20500,20500,19900,,,,,,,
74,,20350,6181,126,20211015,20500,20550,20100,,,,,,,
75,,20550,17155,347,20211014,19650,20600,19650,,,,,,,
76,,19650,4822,95,20211013,19150,19750,19150,,,,,,,
77,,19350,8590,168,20211012,19850,19950,19350,,,,,,,
78,,19850,16048,316,20211008,19650,20100,19150,,,,,,,
79,,19150,9558,181,20211007,19250,19250,18700,,,,,,,
80,,18800,20657,395,20211006,19550,20000,18700,,,,,,,
81,,19550,18456,364,20211005,19900,20500,19400,,,,,,,
82,,20500,9228,189,20211001,21000,21000,20300,,,,,,,
83,,21000,9783,203,20210930,20750,21000,20400,,,,,,,
84,,20850,7808,161,20210929,20450,21000,20250,,,,,,,
85,,21000,12618,267,20210928,21600,21600,20850,,,,,,,
86,,21350,31241,667,20210927,20350,22200,20350,,,,,,,
87,,20450,6154,127,20210924,20550,20850,20450,,,,,,,
88,,20750,6471,134,20210923,20700,20900,20100,,,,,,,
89,,20950,10194,213,20210917,21200,21200,20650,,,,,,,
90,,21200,15507,332,20210916,21200,21750,21150,,,,,,,
91,,21200,6398,136,20210915,21100,21500,21000,,,,,,,
92,,21300,16200,342,20210914,20350,21450,20350,,,,,,,
93,,20700,12224,252,20210913,20750,20950,20350,,,,,,,
94,,20750,19978,421,20210910,21850,21850,20750,,,,,,,
95,,21600,12706,276,20210909,21950,22200,21450,,,,,,,
96,,22100,23853,527,20210908,22850,22850,21300,,,,,,,
97,,22800,23449,533,20210907,23200,23200,22400,,,,,,,
98,,22900,22418,515,20210906,22950,23500,22650,,,,,,,
99,,23000,27968,636,20210903,22400,23000,22250,,,,,,,
100,,22450,18789,422,20210902,22800,22800,22250,,,,,,,
101,,22500,35945,808,20210901,23000,23100,22250,,,,,,,
102,,22750,141871,3273,20210831,23100,23650,21950,,,,,,,
103,,22600,70972,1613,20210830,23450,23450,22200,,,,,,,
104,,22150,207590,4646,20210827,20650,23350,20650,,,,,,,
105,,20900,8211,172,20210826,20850,21050,20800,,,,,,,
106,,20850,8556,177,20210825,20950,20950,20400,,,,,,,
107,,20700,19644,407,20210824,20000,21250,20000,,,,,,,
108,,19900,9501,188,20210823,20000,20000,19550,,,,,,,
109,,19850,15469,305,20210820,20050,20450,19200,,,,,,,
110,,20300,11212,225,20210819,19850,20550,19700,,,,,,,
111,,20400,9324,190,20210818,20200,20500,20000,,,,,,,
112,,20250,24269,491,20210817,20750,21050,19700,,,,,,,
113,,20900,16751,351,20210813,21450,21500,20700,,,,,,,
114,,21450,10086,217,20210812,21700,21700,21350,,,,,,,
115,,21650,12133,264,20210811,21900,22050,21500,,,,,,,
116,,21900,13987,306,20210810,22050,22250,21700,,,,,,,
117,,21950,14299,313,20210809,22100,22300,21600,,,,,,,
118,,22050,33928,748,20210806,21950,22450,21450,,,,,,,
119,,21400,12970,278,20210805,21350,21650,21250,,,,,,,
120,,21450,7227,154,20210804,21400,21450,21100,,,,,,,
121,,21300,7636,162,20210803,21250,21550,21100,,,,,,,
122,,21500,10484,224,20210802,21500,21500,21150,,,,,,,
123,,21500,12694,273,20210730,21950,21950,21100,,,,,,,
124,,21750,13248,290,20210729,21600,22250,21550,,,,,,,
125,,21600,13081,283,20210728,21750,21950,21400,,,,,,,
126,,21600,10710,232,20210727,21550,21850,21500,,,,,,,
127,,21450,18548,397,20210726,21350,21650,21200,,,,,,,
128,,21500,29226,637,20210723,22000,22300,21500,,,,,,,
129,,22200,34569,773,20210722,22800,23050,22100,,,,,,,
130,,22750,145038,3384,20210721,23200,24050,22300,,,,,,,
131,,22600,36051,818,20210720,22150,23450,22100,,,,,,,
132,,22750,74167,1686,20210719,22000,23100,21900,,,,,,,
133,,22350,25116,561,20210716,22600,22650,21950,,,,,,,
134,,22450,50522,1129,20210715,21700,22750,21600,,,,,,,
135,,21700,16836,365,20210714,22200,22200,21450,,,,,,,
136,,21950,37299,814,20210713,21350,22250,21250,,,,,,,
137,,21300,18876,406,20210712,21550,21950,21000,,,,,,,
138,,21400,19130,405,20210709,21000,21650,20500,,,,,,,
139,,21250,43869,933,20210708,21900,22100,20150,,,,,,,
140,,22100,33628,748,20210707,22550,22750,22000,,,,,,,
141,,22150,45196,1000,20210706,22250,22450,21950,,,,,,,
142,,22250,40076,890,20210705,22150,22650,21900,,,,,,,
143,,21900,31747,699,20210702,22050,22300,21750,,,,,,,
144,,22150,29815,664,20210701,22600,22750,22100,,,,,,,
145,,22500,38789,877,20210630,23050,23050,22450,,,,,,,
146,,23100,65733,1514,20210629,22750,23500,22550,,,,,,,
147,,22750,32641,733,20210628,22400,22800,22200,,,,,,,
148,,22200,50837,1141,20210625,22250,22800,22100,,,,,,,
149,,22350,62675,1386,20210624,22700,22700,21600,,,,,,,
150,,22600,64935,1476,20210623,23650,23650,22500,,,,,,,
151,,23250,104434,2410,20210622,23500,23850,22300,,,,,,,
152,,23200,155502,3630,20210621,24500,24500,22850,,,,,,,
153,,24800,180550,4552,20210618,25650,25650,24800,,,,,,,
154,,25100,176729,4461,20210617,25350,25600,24700,,,,,,,
155,,25050,206901,5178,20210616,25900,26050,24350,,,,,,,
156,,26150,331094,8755,20210615,27400,27850,25850,,,,,,,
157,,26150,1615485,43321,20210614,30050,30200,24450,,,,,,,
158,,25800,1652333,41609,20210611,19850,25800,19850,,,,,,,
159,,19850,38986,770,20210610,20150,20150,19500,,,,,,,
160,,20200,192840,4010,20210609,19750,22000,19500,,,,,,,
161,,19550,99774,1999,20210608,20850,20950,19350,,,,,,,
162,,20200,298583,5983,20210607,18700,21050,18700,,,,,,,
163,,18650,8464,157,20210604,18550,18800,18350,,,,,,,
164,,18800,13213,248,20210603,19200,19300,18300,,,,,,,
165,,19000,65159,1255,20210602,18800,19850,18450,,,,,,,
166,,18450,10995,201,20210601,18950,18950,18150,,,,,,,
167,,18600,14363,266,20210531,18300,18750,18150,,,,,,,
168,,18300,6135,111,20210528,18150,18350,17700,,,,,,,
169,,18150,7775,140,20210527,18050,18150,17800,,,,,,,
170,,17950,7216,129,20210526,17900,18150,17650,,,,,,,
171,,17550,5858,104,20210525,17950,17950,17500,,,,,,,
172,,17650,6767,120,20210524,18000,18150,17400,,,,,,,
173,,17950,7379,133,20210521,17850,18250,17700,,,,,,,
174,,17850,6221,111,20210520,17700,17950,17550,,,,,,,
175,,17700,6299,112,20210518,17850,18000,17650,,,,,,,
176,,17550,10056,178,20210517,18300,18300,17450,,,,,,,
177,,18000,4383,79,20210514,17950,18300,17850,,,,,,,
178,,17850,8543,152,20210513,17950,18100,17500,,,,,,,
179,,18200,11185,206,20210512,18750,18850,18050,,,,,,,
180,,18600,18883,344,20210511,18750,18750,17400,,,,,,,
181,,19000,43027,813,20210510,18350,19400,18350,,,,,,,
182,,18250,13685,249,20210507,17950,18300,17950,,,,,,,
183,,17950,10036,180,20210506,17500,18400,17400,,,,,,,
184,,17500,17054,293,20210504,17500,17750,16850,,,,,,,
185,,17550,17357,309,20210503,18150,18300,17550,,,,,,,
186,,18250,10201,186,20210430,18150,18500,17950,,,,,,,
187,,18100,17691,319,20210429,18150,18400,17850,,,,,,,
188,,18050,31948,583,20210428,18450,18700,18000,,,,,,,
189,,18600,10329,192,20210427,18650,18800,18450,,,,,,,
190,,18650,16359,307,20210426,18950,19200,18600,,,,,,,
191,,19000,15589,295,20210423,19200,19200,18800,,,,,,,
192,,19150,26722,512,20210422,19250,19550,19000,,,,,,,
193,,19200,218436,4380,20210421,18600,21550,18600,,,,,,,
194,,18450,6977,129,20210420,18500,18650,18300,,,,,,,
195,,18450,7702,141,20210419,18500,18500,18100,,,,,,,
196,,18450,4998,92,20210416,18500,18600,18200,,,,,,,
197,,18350,4453,82,20210415,18550,18600,18200,,,,,,,
198,,18500,5091,94,20210414,18350,18650,18250,,,,,,,
199,,18550,10054,185,20210413,18450,18700,18200,,,,,,,
200,,18400,7833,144,20210412,18900,18900,18300,,,,,,,
201,,18650,24988,463,20210409,18300,18900,18150,,,,,,,
202,,18150,9736,176,20210408,18000,18300,17950,,,,,,,
203,,17950,6470,116,20210407,18000,18150,17750,,,,,,,
204,,17900,11001,197,20210406,18350,18350,17700,,,,,,,
205,,18200,7207,131,20210405,18400,18450,18100,,,,,,,
206,,18350,4828,88,20210402,18400,18450,18150,,,,,,,
207,,18400,10999,202,20210401,18450,18550,18000,,,,,,,
208,,18350,6048,110,20210331,18400,18550,18150,,,,,,,
209,,18450,4969,91,20210330,18500,18700,18050,,,,,,,
210,,18500,7175,133,20210329,18450,18900,18300,,,,,,,
211,,18450,10522,193,20210326,18200,18750,17900,,,,,,,
212,,18200,3980,72,20210325,18000,18450,18000,,,,,,,
213,,18050,9972,181,20210324,18200,18300,18000,,,,,,,
