,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,377400,2105,9447,20,20220128,2100,2110,2095,,,,,,,
1,,2100,38177,80,20220127,2110,2110,2090,,,,,,,
2,,2100,13908,29,20220126,2130,2135,2095,,,,,,,
3,,2100,44243,93,20220125,2105,2120,2095,,,,,,,
4,,2100,21973,46,20220124,2125,2125,2100,,,,,,,
5,,2115,18586,39,20220121,2105,2115,2100,,,,,,,
6,,2110,6792,14,20220120,2110,2120,2105,,,,,,,
7,,2120,2690,6,20220119,2120,2120,2105,,,,,,,
8,,2120,74793,158,20220118,2105,2120,2105,,,,,,,
9,,2105,38891,82,20220117,2115,2120,2100,,,,,,,
10,,2110,31037,65,20220114,2145,2145,2100,,,,,,,
11,,2125,33283,71,20220113,2120,2145,2115,,,,,,,
12,,2120,3979,8,20220112,2145,2145,2120,,,,,,,
13,,2125,18501,39,20220111,2145,2145,2120,,,,,,,
14,,2135,281,1,20220110,2125,2145,2120,,,,,,,
15,,2140,3529,8,20220107,2140,2140,2125,,,,,,,
16,,2120,9183,19,20220106,2145,2145,2120,,,,,,,
17,,2145,19649,42,20220105,2145,2150,2120,,,,,,,
18,,2145,19835,42,20220104,2155,2160,2130,,,,,,,
19,,2145,7294,16,20220103,2160,2160,2125,,,,,,,
20,,2145,32369,69,20211230,2145,2145,2125,,,,,,,
21,,2140,13315,29,20211229,2145,2145,2125,4,0.00,,,,,
22,,2135,12353,26,20211228,2125,2160,2120,,,,,,,
23,,2140,35531,77,20211227,2135,2140,2110,,,,,,,
24,,2130,7040,15,20211224,2110,2160,2110,,,,,,,
25,,2115,10324,22,20211223,2130,2130,2110,,,,,,,
26,,2115,17366,37,20211222,2120,2135,2110,,,,,,,
27,,2120,16913,36,20211221,2145,2145,2120,,,,,,,
28,,2135,15093,32,20211220,2140,2140,2115,,,,,,,
29,,2140,11171,24,20211217,2130,2160,2130,,,,,,,
30,,2140,52511,112,20211216,2160,2160,2125,,,,,,,
31,,2135,11105,24,20211215,2160,2160,2120,,,,,,,
32,,2140,21178,45,20211214,2110,2165,2110,,,,,,,
33,,2115,16453,35,20211213,2130,2135,2110,,,,,,,
34,,2120,28400,60,20211210,2130,2165,2105,,,,,,,
35,,2120,34771,74,20211209,2120,2140,2105,,,,,,,
36,,2115,9686,20,20211208,2125,2125,2100,,,,,,,
37,,2110,28731,61,20211207,2110,2190,2100,,,,,,,
38,,2105,59317,124,20211206,2100,2140,2080,,,,,,,
39,,2110,11585,24,20211203,2115,2115,2090,,,,,,,
40,,2095,12044,25,20211202,2095,2120,2095,,,,,,,
41,,2100,31643,66,20211201,2140,2140,2090,,,,,,,
42,,2105,16539,35,20211130,2160,2160,2105,,,,,,,
43,,2135,7724,16,20211129,2150,2150,2105,,,,,,,
44,,2150,28546,61,20211126,2145,2155,2130,,,,,,,
45,,2140,25483,54,20211125,2130,2145,2105,,,,,,,
46,,2105,28369,60,20211124,2145,2145,2100,,,,,,,
47,,2135,26802,57,20211123,2100,2145,2100,,,,,,,
48,,2125,67759,142,20211122,2110,2125,2070,,,,,,,
49,,2090,44556,93,20211119,2090,2110,2080,,,,,,,
50,,2110,19361,41,20211118,2115,2115,2100,,,,,,,
51,,2110,14270,30,20211117,2120,2120,2105,,,,,,,
52,,2105,28887,61,20211116,2120,2120,2105,,,,,,,
53,,2105,85467,178,20211115,2110,2110,2070,,,,,,,
54,,2110,25519,54,20211112,2115,2115,2100,,,,,,,
55,,2115,25397,53,20211111,2100,2115,2095,,,,,,,
56,,2100,60116,126,20211110,2115,2115,2090,,,,,,,
57,,2105,15852,33,20211109,2100,2110,2095,,,,,,,
58,,2090,34162,72,20211108,2125,2125,2090,,,,,,,
59,,2115,25534,54,20211105,2130,2130,2100,,,,,,,
60,,2130,14233,30,20211104,2110,2135,2105,,,,,,,
61,,2130,11451,24,20211103,2125,2135,2110,,,,,,,
62,,2130,17767,38,20211102,2125,2140,2115,,,,,,,
63,,2120,69038,147,20211101,2175,2200,2110,,,,,,,
64,,2175,7916,17,20211029,2210,2210,2140,,,,,,,
65,,2165,9809,21,20211028,2195,2210,2165,,,,,,,
66,,2170,20671,45,20211027,2180,2185,2135,,,,,,,
67,,2180,13402,29,20211026,2140,2195,2140,,,,,,,
68,,2140,12394,27,20211025,2200,2220,2140,,,,,,,
69,,2200,3529,8,20211022,2215,2230,2195,,,,,,,
70,,2220,26485,58,20211021,2145,2220,2140,,,,,,,
71,,2155,13552,29,20211020,2170,2190,2135,,,,,,,
72,,2170,13979,30,20211019,2220,2220,2165,,,,,,,
73,,2210,7131,16,20211018,2195,2240,2195,,,,,,,
74,,2200,65323,146,20211015,2245,2345,2200,,,,,,,
75,,2190,45620,98,20211014,2150,2190,2130,,,,,,,
76,,2155,20988,45,20211013,2145,2160,2130,,,,,,,
77,,2135,85058,180,20211012,2175,2175,2090,,,,,,,
78,,2175,6464,14,20211008,2230,2230,2160,,,,,,,
79,,2150,28783,62,20211007,2150,2170,2125,,,,,,,
80,,2155,48465,104,20211006,2150,2190,2135,,,,,,,
81,,2175,21140,46,20211005,2240,2240,2150,,,,,,,
82,,2210,50128,111,20211001,2175,2285,2175,,,,,,,
83,,2200,17793,39,20210930,2230,2235,2180,,,,,,,
84,,2230,33870,75,20210929,2170,2255,2170,,,,,,,
85,,2255,26146,59,20210928,2230,2295,2230,,,,,,,
86,,2270,19208,43,20210927,2310,2310,2235,,,,,,,
87,,2270,42424,96,20210924,2260,2295,2250,,,,,,,
88,,2285,50872,116,20210923,2280,2315,2270,,,,,,,
89,,2270,19854,45,20210917,2235,2295,2215,,,,,,,
90,,2235,21463,48,20210916,2225,2260,2225,,,,,,,
91,,2245,68914,153,20210915,2210,2265,2210,,,,,,,
92,,2250,119353,263,20210914,2230,2260,2185,,,,,,,
93,,2235,128542,290,20210913,2315,2315,2230,,,,,,,
94,,2315,58195,134,20210910,2345,2345,2280,,,,,,,
95,,2350,88852,205,20210909,2330,2370,2260,,,,,,,
96,,2360,16798,40,20210908,2370,2395,2335,,,,,,,
97,,2400,34384,81,20210907,2380,2420,2335,,,,,,,
98,,2375,38108,90,20210906,2340,2375,2320,,,,,,,
99,,2360,21086,50,20210903,2370,2440,2340,,,,,,,
100,,2375,38604,92,20210902,2390,2430,2350,,,,,,,
101,,2390,79018,186,20210901,2365,2395,2325,,,,,,,
102,,2345,97620,231,20210831,2365,2415,2345,,,,,,,
103,,2400,57635,137,20210830,2390,2425,2370,,,,,,,
104,,2405,31743,76,20210827,2380,2440,2380,,,,,,,
105,,2400,157665,381,20210826,2530,2535,2385,,,,,,,
106,,2535,204591,510,20210825,2435,2585,2395,,,,,,,
107,,2435,38814,94,20210824,2415,2445,2395,,,,,,,
108,,2410,32881,79,20210823,2375,2480,2370,,,,,,,
109,,2400,69810,166,20210820,2460,2460,2350,,,,,,,
110,,2410,164492,399,20210819,2380,2600,2345,,,,,,,
111,,2385,51865,124,20210818,2340,2430,2340,,,,,,,
112,,2330,128931,311,20210817,2560,2560,2330,,,,,,,
113,,2530,94499,240,20210813,2625,2625,2500,,,,,,,
114,,2625,172143,447,20210812,2605,2670,2500,,,,,,,
115,,2625,56119,147,20210811,2665,2665,2595,,,,,,,
116,,2655,77564,204,20210810,2650,2800,2560,,,,,,,
117,,2660,141015,366,20210809,2660,2675,2555,,,,,,,
118,,2665,103435,277,20210806,2720,2755,2650,,,,,,,
119,,2720,143246,394,20210805,2810,2810,2720,,,,,,,
120,,2840,307817,854,20210804,2770,2840,2730,,,,,,,
121,,2865,1564999,4351,20210803,2635,2895,2630,,,,,,,
122,,2585,39460,103,20210802,2625,2625,2580,,,,,,,
123,,2635,40005,103,20210730,2605,2635,2530,,,,,,,
124,,2605,107379,281,20210729,2670,2670,2565,,,,,,,
125,,2550,74233,187,20210728,2580,2580,2485,,,,,,,
126,,2540,59906,153,20210727,2625,2650,2520,,,,,,,
127,,2625,74926,193,20210726,2550,2640,2530,,,,,,,
128,,2530,55656,142,20210723,2545,2590,2520,,,,,,,
129,,2520,95824,241,20210722,2550,2590,2500,,,,,,,
130,,2585,81185,210,20210721,2720,2720,2530,,,,,,,
131,,2670,131268,342,20210720,2680,2685,2500,,,,,,,
132,,2700,124970,336,20210719,2785,2785,2640,,,,,,,
133,,2765,132449,365,20210716,2855,2855,2725,,,,,,,
134,,2765,129632,361,20210715,2810,2850,2750,,,,,,,
135,,2775,232596,641,20210714,2865,2865,2705,,,,,,,
136,,2830,500521,1436,20210713,2990,3020,2830,,,,,,,
137,,2960,480015,1443,20210712,2980,3055,2955,,,,,,,
138,,2955,555237,1661,20210709,2950,3045,2940,,,,,,,
139,,2980,752036,2242,20210708,3060,3085,2840,,,,,,,
140,,3060,2165306,6713,20210707,3020,3205,3015,,,,,,,
141,,2965,1165889,3473,20210706,3045,3135,2925,,,,,,,
142,,3135,6198371,19037,20210705,2865,3250,2815,,,,,,,
143,,2870,1830309,5221,20210702,2790,2955,2745,,,,,,,
144,,2810,5662951,16871,20210701,2795,3150,2755,,,,,,,
145,,2730,1025160,2885,20210630,2805,2820,2715,,,,,,,
146,,2880,5527600,16199,20210629,2715,3105,2715,,,,,,,
147,,2720,383887,1054,20210628,2815,2815,2710,,,,,,,
148,,2875,1570780,4610,20210625,2885,3030,2815,,,,,,,
149,,2770,769228,2167,20210624,2710,2895,2685,,,,,,,
150,,2760,726505,1951,20210623,2750,2760,2610,,,,,,,
151,,2790,1564638,4345,20210622,2835,2915,2670,,,,,,,
152,,2970,6929127,21584,20210621,3580,3715,2845,,,,,,,
153,,3540,12507580,42226,20210618,2970,3540,2870,,,,,,,
154,,2725,4227585,11407,20210617,2560,2845,2430,,,,,,,
155,,2530,466373,1142,20210616,2465,2530,2380,,,,,,,
156,,2460,1177101,3026,20210615,2665,2765,2440,,,,,,,
157,,2580,2601081,6754,20210614,2460,2705,2410,,,,,,,
158,,2375,331634,790,20210611,2470,2495,2335,,,,,,,
159,,2485,482218,1215,20210610,2670,2675,2435,,,,,,,
160,,2640,767746,1963,20210609,2530,2665,2400,,,,,,,
161,,2530,369624,931,20210608,2640,2640,2470,,,,,,,
162,,2650,616070,1604,20210607,2715,2775,2500,,,,,,,
163,,2700,799490,2202,20210604,2825,2900,2640,,,,,,,
164,,2930,2465595,6961,20210603,2825,2985,2650,,,,,,,
165,,2785,3840316,11018,20210602,3120,3135,2615,,,,,,,
166,,3440,12494743,55328,20210601,5810,6090,3440,,,,,,,
167,,4910,6541140,30659,20210531,4165,4910,4125,,,,,,,
168,,3780,12599548,45268,20210528,3200,3780,3200,,,,,,,
169,,2910,14889763,40788,20210527,2580,2910,2430,,,,,,,
170,,2240,3310568,7853,20210526,2120,2550,2100,,,,,,,
171,,2105,53639,113,20210525,2090,2125,2090,,,,,,,
172,,2090,42991,90,20210524,2070,2090,2070,,,,,,,
