,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,00806K,대덕1우,12,500,6,1212,+0.10,+23300,-7400,133,,+0.20,6480,,,,,,,,,,+23300,-7400,+10950,+11100,-10700,+14000,-7600,10800,-0,0,20210524,-53.00,20210226,+47.97,+10950,2,+150,+1.39,18131,+222.74,원,,
