,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,012170,아센디오,12,500,403,80509,+0.01,+1390,-1010,902,,0.00,660,,-122,-124.6,3.69,,303,216,-41,-59,+4305,-1010,-1100,+1135,-1095,+1440,-780,1110,-0,0,20210503,-73.98,20220127,+10.89,+1120,2,+10,+0.90,125965,-65.88,원,47894,59.5
