,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,000070,98200,8329,821,20211223,98600,99200,98200,,,,,,,
1,,98500,10279,1015,20211222,99000,99400,98300,,,,,,,
2,,98700,12171,1201,20211221,99000,99900,97200,,,,,,,
3,,98900,11067,1100,20211220,100000,100500,98400,,,,,,,
4,,100000,8568,863,20211217,100500,102000,100000,,,,,,,
5,,101500,28818,2905,20211216,102000,102500,99800,,,,,,,
6,,101000,7578,770,20211215,102000,103000,100500,,,,,,,
7,,102000,15493,1563,20211214,99100,102500,98700,,,,,,,
8,,99800,21554,2182,20211213,101500,104000,99500,,,,,,,
9,,101000,13266,1335,20211210,100500,101500,99500,,,,,,,
10,,101000,17616,1770,20211209,100500,101500,99300,,,,,,,
11,,100500,24985,2507,20211208,98200,102000,98100,,,,,,,
12,,98000,19226,1884,20211207,99300,99600,97500,,,,,,,
13,,99200,19012,1877,20211206,98700,99900,96700,,,,,,,
14,,98900,14896,1468,20211203,98500,99600,97200,,,,,,,
15,,98000,13565,1319,20211202,94100,98800,93600,,,,,,,
16,,95700,22006,2072,20211201,90600,96600,90600,,,,,,,
17,,91100,33367,3126,20211130,96400,96600,90400,,,,,,,
18,,95900,18674,1803,20211129,95700,97400,95200,,,,,,,
19,,96600,38412,3745,20211126,99300,99300,96000,,,,,,,
20,,99300,21609,2157,20211125,101000,101000,99000,,,,,,,
21,,101000,10121,1021,20211124,100500,102000,100500,,,,,,,
22,,100500,21011,2121,20211123,101000,103000,99900,,,,,,,
23,,101000,35305,3579,20211122,103500,103500,100000,,,,,,,
24,,103500,15981,1655,20211119,103000,105000,102500,,,,,,,
25,,103500,25157,2641,20211118,106500,107500,102500,,,,,,,
26,,106000,31443,3347,20211117,107500,108000,105000,,,,,,,
27,,108000,48639,5215,20211116,104500,109500,103500,,,,,,,
28,,101500,12439,1260,20211115,101000,102500,99600,,,,,,,
29,,100500,15756,1573,20211112,97500,101000,97400,,,,,,,
30,,97500,33950,3310,20211111,98800,99000,96800,,,,,,,
31,,99100,45408,4534,20211110,102000,102000,99100,,,,,,,
32,,102500,41022,4207,20211109,103500,105000,100500,,,,,,,
33,,103500,29318,3027,20211108,105500,105500,102000,,,,,,,
34,,105500,22406,2354,20211105,105500,106500,104000,,,,,,,
35,,105500,12807,1366,20211104,106000,107500,105500,,,,,,,
36,,105000,16001,1683,20211103,105000,106500,104000,,,,,,,
37,,104500,19132,2028,20211102,106500,108000,104500,,,,,,,
38,,106000,26257,2782,20211101,105000,107500,104500,,,,,,,
39,,103000,29713,3084,20211029,105500,105500,102000,,,,,,,
40,,104500,34740,3665,20211028,107500,108500,103500,,,,,,,
41,,108000,14083,1516,20211027,108000,108500,107000,,,,,,,
42,,107500,17602,1902,20211026,109000,109500,107500,,,,,,,
43,,109000,18968,2035,20211025,107000,110000,105000,,,,,,,
44,,108000,16194,1740,20211022,106000,108500,106000,,,,,,,
45,,105500,34233,3637,20211021,107500,108500,105500,,,,,,,
46,,107500,22800,2492,20211020,110500,112000,107000,,,,,,,
47,,110500,18233,2006,20211019,110500,112000,108500,,,,,,,
48,,108500,21685,2371,20211018,111000,111000,108000,,,,,,,
49,,111000,24471,2704,20211015,110000,112500,108500,,,,,,,
50,,109500,31177,3409,20211014,106500,111000,106500,,,,,,,
51,,105500,27391,2881,20211013,104000,107500,102500,,,,,,,
52,,104500,18488,1933,20211012,105500,106000,103000,,,,,,,
53,,106500,30455,3285,20211008,109000,110000,106500,,,,,,,
54,,109000,40767,4390,20211007,105500,110000,105500,,,,,,,
55,,104000,49148,5170,20211006,109500,109500,102500,,,,,,,
56,,106500,46907,5026,20211005,106000,110000,105000,,,,,,,
57,,107500,39826,4314,20211001,110500,111000,106500,,,,,,,
58,,111500,44606,4943,20210930,112000,112500,109500,,,,,,,
59,,112000,56163,6221,20210929,111000,113500,109000,,,,,,,
60,,113500,36406,4181,20210928,116000,117000,113500,,,,,,,
61,,116500,46599,5437,20210927,117500,119500,115000,,,,,,,
62,,118500,66319,7813,20210924,121000,121500,115500,,,,,,,
63,,120000,72721,8738,20210923,124000,124000,118000,,,,,,,
64,,126000,35234,4376,20210917,124000,126500,122000,,,,,,,
65,,125000,33406,4152,20210916,126000,127000,122500,,,,,,,
66,,125500,37898,4779,20210915,127000,128500,124000,,,,,,,
67,,127000,42527,5440,20210914,128500,132500,125500,,,,,,,
68,,128000,62649,8118,20210913,129500,133500,127000,,,,,,,
69,,131500,84399,10939,20210910,127000,132500,125000,,,,,,,
70,,125000,79249,9959,20210909,130000,131500,122000,,,,,,,
71,,128500,139721,18268,20210908,124500,134000,124000,,,,,,,
72,,124500,76832,9633,20210907,120000,128000,120000,,,,,,,
73,,120500,40970,4917,20210906,119000,122000,118000,,,,,,,
74,,118500,71539,8580,20210903,122000,124500,118000,,,,,,,
75,,122000,202245,24560,20210902,116000,127000,115000,,,,,,,
76,,114500,81231,9091,20210901,106000,115500,105000,,,,,,,
77,,105500,22263,2357,20210831,107000,107500,105000,,,,,,,
78,,106500,21377,2272,20210830,105500,107500,105000,,,,,,,
79,,103500,11668,1200,20210827,103000,104000,101500,,,,,,,
80,,103500,33090,3445,20210826,102000,105500,102000,,,,,,,
81,,101500,17915,1829,20210825,103500,104500,101000,,,,,,,
82,,103000,21664,2234,20210824,102000,104500,101500,,,,,,,
83,,101000,23463,2378,20210823,100500,103000,99800,,,,,,,
84,,99700,44020,4397,20210820,102000,102500,98100,,,,,,,
