,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,127120,디엔에이링크,12,500,82,16394,+0.46,+9690,-2950,675,,+0.77,2690,,-933,-54.0,1.74,,2361,153,-81,-138,+9800,-2950,+3970,+4450,+3970,+5140,-2775,3960,-4045,562,20201230,-58.01,20211112,+39.49,+4115,2,+155,+3.91,1427668,+259.34,원,15341,93.6
