,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,33637K,솔루스첨단소재1우,12,100,7,7366,+2.60,+33250,-13200,1635,,+12.56,15120,,,,,,,,,,+33250,-13200,-21500,+22300,-21350,+28050,-15150,21600,-0,0,20211118,-33.23,20210309,+68.18,+22200,2,+600,+2.78,24129,+173.74,원,,
