,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,064960,SNT모티브,12,5000,731,14623,+1.44,+81600,-41500,7195,,+21.31,35810,13.22,3723,7.3,0.91,3.33,53859,9407,894,544,+81600,-41500,+48450,+49400,-48300,+62900,-33900,48400,-0,0,20210122,-39.71,20211130,+18.55,+49200,2,+800,+1.65,83902,-67.50,원,7897,54.0
