,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,03481K,해성산업1우,12,500,5,1000,0.00,+42800,-13300,228,,+1.02,17360,,,,,,,,,,+42800,-13300,-24400,-24700,-22750,+32200,-17400,24800,+24200,297,20211213,-46.85,20211202,+71.05,-22750,5,-2050,-8.27,111307,-45.48,원,,
