,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33637K,21500,23420,499,20211223,20750,21550,20750,,,,,,,
1,,20700,19667,405,20211222,20400,20850,20350,,,,,,,
2,,20300,25829,517,20211221,20150,20350,19500,,,,,,,
3,,20100,25884,527,20211220,20600,20850,20000,,,,,,,
4,,20600,30949,631,20211217,20500,21150,20150,,,,,,,
5,,20800,38821,813,20211216,20900,21150,20650,,,,,,,
6,,20650,20582,429,20211215,21250,21250,20600,,,,,,,
7,,21250,24397,516,20211214,21600,21650,20850,,,,,,,
8,,21700,33765,744,20211213,23050,23050,21550,,,,,,,
9,,22850,31659,725,20211210,22950,23450,22600,,,,,,,
10,,22900,17093,388,20211209,22850,23100,22400,,,,,,,
11,,23000,16562,382,20211208,22850,23300,22700,,,,,,,
12,,22700,15585,355,20211207,22700,23150,22550,,,,,,,
13,,22700,35841,800,20211206,22800,22900,22000,,,,,,,
14,,23150,18130,420,20211203,23350,23450,22950,,,,,,,
15,,23300,30878,720,20211202,24300,24350,22800,,,,,,,
16,,24500,34702,832,20211201,24700,25100,23450,,,,,,,
17,,24700,45049,1131,20211130,25950,26200,24250,,,,,,,
18,,25550,39698,1018,20211129,25500,26200,25050,,,,,,,
19,,26700,26182,698,20211126,27150,27400,25400,,,,,,,
20,,27200,27953,770,20211125,27200,28150,27050,,,,,,,
21,,27100,42798,1140,20211124,25850,27350,25550,,,,,,,
22,,25850,31154,798,20211123,25500,26300,25200,,,,,,,
23,,26300,85372,2297,20211122,28500,28700,26050,,,,,,,
24,,29050,86845,2521,20211119,29500,30100,28100,,,,,,,
25,,29200,512573,15814,20211118,32200,33250,29000,,,,,,,
26,,26900,151425,4085,20211117,24900,29000,24550,,,,,,,
27,,24900,68487,1699,20211116,24550,25150,24200,,,,,,,
28,,24250,107212,2560,20211115,23350,24700,23200,,,,,,,
29,,22850,40845,916,20211112,22900,23100,21000,,,,,,,
30,,22800,49197,1106,20211111,22150,22800,22050,,,,,,,
31,,22250,24468,548,20211110,22350,22700,22100,,,,,,,
32,,22350,54223,1192,20211109,21650,22400,21350,,,,,,,
33,,21600,26878,577,20211108,21600,21700,21200,,,,,,,
34,,21400,20678,445,20211105,21200,21800,21200,,,,,,,
35,,21150,14502,308,20211104,21550,21600,20900,,,,,,,
36,,21400,9140,195,20211103,21200,21600,21150,,,,,,,
37,,21400,14508,310,20211102,21000,21600,20900,,,,,,,
38,,21150,20623,435,20211101,21800,21800,20750,,,,,,,
39,,21600,14017,303,20211029,21550,21850,21300,,,,,,,
40,,21550,10665,229,20211028,21500,21800,21350,,,,,,,
41,,21700,8999,193,20211027,21900,21900,21300,,,,,,,
42,,21800,20117,438,20211026,21600,22100,21500,,,,,,,
43,,21550,17604,374,20211025,21200,21650,20700,,,,,,,
44,,21200,15103,321,20211022,21150,21550,20900,,,,,,,
45,,21400,64842,1388,20211021,22550,22550,20900,,,,,,,
46,,22500,63352,1438,20211020,22800,23000,22350,,,,,,,
47,,22450,24153,540,20211019,22700,22750,22000,,,,,,,
48,,22500,66405,1481,20211018,21550,22550,21550,,,,,,,
49,,21700,26695,578,20211015,21800,22000,21450,,,,,,,
50,,21800,85944,1862,20211014,21000,22500,20650,,,,,,,
51,,20900,41946,871,20211013,20500,21150,20200,,,,,,,
52,,20350,40651,829,20211012,20550,20700,20150,,,,,,,
53,,20500,111173,2257,20211008,19700,20900,19550,,,,,,,
54,,19450,31960,617,20211007,19900,19950,19050,,,,,,,
55,,19800,68496,1371,20211006,20350,20600,19350,,,,,,,
56,,20000,128623,2542,20211005,19550,20200,18800,,,,,,,
57,,19350,49206,962,20211001,19300,19850,19150,,,,,,,
58,,19400,23604,455,20210930,18900,19650,18650,,,,,,,
59,,19000,27715,517,20210929,18500,19050,18000,,,,,,,
60,,18800,39933,758,20210928,19500,19600,18000,,,,,,,
61,,19300,79745,1531,20210927,18700,19400,18700,,,,,,,
62,,18550,44986,837,20210924,18250,19000,18250,,,,,,,
63,,18100,16013,289,20210923,18000,18300,17800,,,,,,,
64,,18100,18767,338,20210917,18300,18350,17900,,,,,,,
65,,18300,13023,239,20210916,18350,18550,18200,,,,,,,
66,,18350,10393,191,20210915,18400,18750,18200,,,,,,,
67,,18400,21235,389,20210914,18150,18550,18050,,,,,,,
68,,18050,36594,662,20210913,17950,18500,17700,,,,,,,
69,,18500,17182,317,20210910,18750,18850,18200,,,,,,,
70,,18650,20308,383,20210909,18700,19150,18550,,,,,,,
71,,18650,23600,442,20210908,18700,19000,18450,,,,,,,
72,,18700,55439,1033,20210907,18400,18800,18250,,,,,,,
73,,18200,21339,389,20210906,18200,18350,18000,,,,,,,
74,,18050,29066,519,20210903,17650,18100,17400,,,,,,,
75,,17500,13611,238,20210902,17750,17800,17350,,,,,,,
76,,17750,23233,413,20210901,18150,18150,17550,,,,,,,
77,,17950,26711,478,20210831,17500,18050,17500,,,,,,,
78,,17500,8927,156,20210830,17900,17950,17350,,,,,,,
79,,17600,14006,247,20210827,17300,17950,17250,,,,,,,
80,,17400,11812,207,20210826,17900,17900,17400,,,,,,,
81,,17800,9984,177,20210825,17650,17900,17600,,,,,,,
82,,17750,22079,394,20210824,17950,18150,17500,,,,,,,
83,,17700,23187,411,20210823,17850,18100,17350,,,,,,,
84,,17900,29319,527,20210820,18150,18550,17650,,,,,,,
85,,18150,33124,608,20210819,18600,18700,18100,,,,,,,
86,,18650,48339,894,20210818,18000,18800,17800,,,,,,,
87,,18050,78445,1454,20210817,19600,19600,17700,,,,,,,
88,,19650,79367,1581,20210813,20500,20650,19400,,,,,,,
89,,20200,111059,2221,20210812,19600,20400,19200,,,,,,,
90,,19450,79382,1556,20210811,19000,19900,19000,,,,,,,
91,,19050,109125,2073,20210810,18950,19500,18450,,,,,,,
92,,19000,163236,3056,20210809,17750,19250,17700,,,,,,,
93,,17700,16924,301,20210806,17950,18100,17650,,,,,,,
94,,17750,14879,262,20210805,17650,17900,17300,,,,,,,
95,,17550,10228,179,20210804,17750,17900,17400,,,,,,,
96,,17400,19211,336,20210803,17450,17650,17400,,,,,,,
97,,17450,12595,219,20210802,17600,17650,17150,,,,,,,
98,,17450,20631,362,20210730,17500,17750,17250,,,,,,,
99,,17450,23671,412,20210729,17150,17550,17050,,,,,,,
100,,17150,14019,241,20210728,17400,17400,16950,,,,,,,
101,,17400,12551,218,20210727,17300,17500,17300,,,,,,,
102,,17350,14017,245,20210726,17400,17600,17300,,,,,,,
103,,17300,10991,190,20210723,17250,17450,17100,,,,,,,
104,,17300,47960,819,20210722,17650,17650,16900,,,,,,,
105,,17550,30053,526,20210721,17750,17850,17200,,,,,,,
106,,17500,40060,711,20210720,18000,18200,17450,,,,,,,
107,,18350,48086,889,20210719,18650,18850,18100,,,,,,,
108,,18500,144587,2700,20210716,18250,19100,18000,,,,,,,
109,,18150,51981,952,20210715,18250,18650,18000,,,,,,,
110,,18150,95081,1715,20210714,17700,18300,17450,,,,,,,
111,,17650,224291,4019,20210713,17250,18400,17000,,,,,,,
112,,16950,8303,140,20210712,16500,17050,16500,,,,,,,
113,,16750,14516,239,20210709,16450,16850,16300,,,,,,,
114,,16700,13067,219,20210708,17000,17000,16550,,,,,,,
115,,16800,14554,245,20210707,17100,17100,16700,,,,,,,
116,,17100,4720,80,20210706,17000,17150,16900,,,,,,,
117,,16900,18228,307,20210705,16950,17050,16750,,,,,,,
118,,17000,10638,182,20210702,17300,17400,17000,,,,,,,
119,,17200,12452,215,20210701,17300,17450,17100,,,,,,,
120,,17300,14329,248,20210630,17150,17450,17100,,,,,,,
121,,17150,8003,138,20210629,17300,17400,17100,,,,,,,
122,,17250,9612,165,20210628,17450,17450,17050,,,,,,,
123,,17200,17188,297,20210625,17450,17550,17100,,,,,,,
124,,17250,23989,420,20210624,17950,17950,17250,,,,,,,
125,,17800,26026,462,20210623,18000,18000,17500,,,,,,,
126,,17850,19549,347,20210622,18100,18100,17400,,,,,,,
127,,18000,178353,3255,20210621,17600,18900,17300,,,,,,,
128,,17500,36758,643,20210618,17050,17750,16950,,,,,,,
129,,17050,18950,321,20210617,16700,17100,16650,,,,,,,
130,,16800,12573,212,20210616,16900,17050,16750,,,,,,,
131,,17050,18859,321,20210615,17300,17400,16800,,,,,,,
132,,17100,28648,489,20210614,17000,17500,16850,,,,,,,
133,,17000,453029,8067,20210611,16500,18800,16300,,,,,,,
134,,16450,23173,374,20210610,16300,16500,16000,,,,,,,
135,,16250,11902,194,20210609,16250,16450,16200,,,,,,,
136,,16200,21501,349,20210608,16650,16650,16050,,,,,,,
137,,16600,12945,216,20210607,16750,16850,16450,,,,,,,
138,,16700,13150,218,20210604,16800,16800,16450,,,,,,,
139,,16750,12613,211,20210603,16750,16850,16600,,,,,,,
140,,16750,12481,208,20210602,16750,16850,16600,,,,,,,
141,,16700,22104,370,20210601,16900,17200,16650,,,,,,,
142,,16900,18850,318,20210531,17150,17150,16750,,,,,,,
143,,17150,18663,321,20210528,17150,17400,17000,,,,,,,
144,,17150,28274,473,20210527,16800,17150,16500,,,,,,,
145,,16850,13769,233,20210526,17000,17150,16700,,,,,,,
146,,17000,9158,157,20210525,17000,17400,17000,,,,,,,
147,,17050,32716,554,20210524,17100,17550,16450,,,,,,,
148,,17300,30658,532,20210521,17850,17850,17000,,,,,,,
149,,17700,26990,478,20210520,17750,18050,17500,,,,,,,
150,,17750,76429,1393,20210518,18700,18800,17600,,,,,,,
151,,18550,46385,858,20210517,18350,18800,18200,,,,,,,
152,,18250,27894,505,20210514,18100,18350,17900,,,,,,,
153,,17850,87643,1587,20210513,18350,18700,17650,,,,,,,
154,,18800,165460,3169,20210512,19050,19700,18600,,,,,,,
155,,18700,208485,3933,20210511,18400,19000,18100,,,,,,,
156,,18450,482134,8769,20210510,17100,19000,16900,,,,,,,
157,,16350,21270,348,20210507,16100,16750,16100,,,,,,,
158,,16100,22299,361,20210506,16100,16350,15850,,,,,,,
159,,16100,26277,418,20210504,16000,16300,15550,,,,,,,
160,,16300,20355,332,20210503,16550,16600,15900,,,,,,,
161,,16500,29278,482,20210430,16550,16900,16200,,,,,,,
162,,16800,24975,420,20210429,16700,17100,16500,,,,,,,
163,,16500,33512,554,20210428,16750,17150,16150,,,,,,,
164,,16850,28029,471,20210427,17050,17150,16700,,,,,,,
165,,17050,59157,1002,20210426,17000,17300,16700,,,,,,,
166,,16750,76800,1281,20210423,16300,17150,16200,,,,,,,
167,,16250,92183,1494,20210422,15700,16700,15550,,,,,,,
168,,15550,25845,401,20210421,15450,15700,15400,,,,,,,
169,,15400,57389,895,20210420,15500,15950,15350,,,,,,,
170,,15250,14320,218,20210419,15200,15350,15100,,,,,,,
171,,15150,10252,156,20210416,15150,15350,15100,,,,,,,
172,,15200,10147,154,20210415,15150,15300,14950,,,,,,,
173,,15150,12971,197,20210414,15150,15300,15100,,,,,,,
174,,15100,30395,462,20210413,15550,15700,14900,,,,,,,
175,,15500,50310,776,20210412,15400,15800,15000,,,,,,,
176,,14800,6607,97,20210409,14850,14850,14650,,,,,,,
177,,14750,9444,139,20210408,14800,14800,14550,,,,,,,
178,,14800,14722,217,20210407,14900,14950,14550,,,,,,,
179,,14850,9850,147,20210406,14900,15150,14750,,,,,,,
180,,14850,9806,147,20210405,15200,15200,14850,,,,,,,
181,,15150,13816,208,20210402,15050,15200,14900,,,,,,,
182,,14900,9725,144,20210401,15000,15000,14650,,,,,,,
183,,14850,11951,178,20210331,15150,15150,14800,,,,,,,
184,,15050,10832,162,20210330,14850,15150,14850,,,,,,,
185,,14900,15330,228,20210329,14950,14950,14700,,,,,,,
186,,14900,7234,108,20210326,15050,15100,14750,,,,,,,
187,,14950,9480,142,20210325,14600,15150,14600,,,,,,,
188,,14900,7562,112,20210324,14550,15100,14550,,,,,,,
189,,14950,12447,186,20210323,15350,15350,14700,,,,,,,
190,,15150,7005,106,20210322,15500,15500,15050,,,,,,,
191,,15400,7277,111,20210319,15300,15500,15000,,,,,,,
192,,15500,13533,209,20210318,15400,15600,14900,,,,,,,
193,,15300,25091,380,20210317,15150,15500,14700,,,,,,,
194,,15100,76478,1157,20210316,14350,15600,14350,,,,,,,
195,,14300,21021,301,20210315,14550,14550,14150,,,,,,,
196,,14400,12830,184,20210312,14200,14500,14200,,,,,,,
197,,14100,8953,125,20210311,13900,14150,13700,,,,,,,
198,,13900,11214,157,20210310,14250,14400,13800,,,,,,,
199,,13700,26677,362,20210309,14000,14150,13200,,,,,,,
200,,14200,38205,553,20210308,14850,15600,14200,,,,,,,
