,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,024090,22900,195378,4455,20211223,23800,23950,22200,,,,,,,
1,,24000,129985,3148,20211222,24100,24500,23850,,,,,,,
2,,24100,140905,3351,20211221,24100,24400,23000,,,,,,,
3,,24200,210902,5064,20211220,23600,24550,23200,,,,,,,
4,,23600,315230,7349,20211217,23200,23850,22700,,,,,,,
5,,23150,1101887,24766,20211216,23900,24100,21350,,,,,,,
6,,24300,470486,12168,20211215,28300,28300,24300,,,,,,,
7,,27900,481738,13559,20211214,32000,32000,26000,,,,,,,
8,,32000,231346,7337,20211213,31750,32200,31000,,,,,,,
9,,31850,131698,4133,20211210,31050,31900,30950,,,,,,,
10,,31400,62903,1967,20211209,31300,31500,30800,,,,,,,
11,,31300,110881,3418,20211208,31200,31300,30450,,,,,,,
12,,31100,48406,1496,20211207,31350,31400,30650,,,,,,,
13,,31300,93164,2894,20211206,30850,31500,30600,,,,,,,
14,,30950,156153,4696,20211203,29400,30950,29000,,,,,,,
15,,29300,68234,1990,20211202,29150,29400,28650,,,,,,,
16,,29050,79225,2271,20211201,28400,29100,27650,,,,,,,
17,,28700,107107,3040,20211130,28800,29200,27100,,,,,,,
18,,28750,62011,1778,20211129,28550,29300,28150,,,,,,,
19,,29300,86518,2513,20211126,28700,29500,28400,,,,,,,
20,,28700,43624,1239,20211125,28450,28700,28050,,,,,,,
21,,28450,80946,2299,20211124,28400,29150,28000,,,,,,,
22,,28350,92072,2534,20211123,26650,28350,26500,,,,,,,
23,,27100,88532,2420,20211122,27650,27650,27050,,,,,,,
24,,27500,96876,2644,20211119,27200,27950,26650,,,,,,,
25,,26750,148173,3748,20211118,25100,26800,24750,,,,,,,
26,,25000,82308,2030,20211117,24300,25050,24050,,,,,,,
27,,24300,135011,3234,20211116,23700,24300,23400,,,,,,,
28,,23950,36336,863,20211115,24000,24000,23150,,,,,,,
29,,23650,85642,1994,20211112,22450,24500,22400,,,,,,,
30,,22700,49316,1123,20211111,22800,22950,22500,,,,,,,
31,,23100,29461,679,20211110,22950,23300,22600,,,,,,,
32,,23350,68721,1561,20211109,23350,23400,22050,,,,,,,
33,,23200,33282,767,20211108,23250,23400,22650,,,,,,,
34,,23300,51143,1176,20211105,22650,23400,22450,,,,,,,
35,,23200,124761,2771,20211104,23600,23600,21650,,,,,,,
36,,23400,74822,1724,20211103,22900,23650,22550,,,,,,,
