,종목코드,종목명,결산월,액면가,자본금,상장주식,신용비율,연중최고,연중최저,시가총액,시가총액비중,외인소진률,대용가,PER,EPS,ROE,PBR,EV,BPS,매출액,영업이익,당기순이익,250최고,250최저,시가,고가,저가,상한가,하한가,기준가,예상체결가,예상체결수량,250최고가일,250최고가대비율,250최저가일,250최저가대비율,현재가,대비기호,전일대비,등락율,거래량,거래대비,액면가단위,유통주식,유통비율
0,073190,듀오백,12,500,60,11968,+2.06,+2895,-2665,324,,+2.44,1790,44.15,61,2.7,1.02,14.52,2646,441,7,7,+8240,-2370,-2715,-2715,-2670,+3540,-1910,2725,-0,0,20210224,-67.17,20211130,+14.14,-2705,5,-20,-0.73,27625,-43.94,원,5814,48.6
