,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,005830,58100,136709,7954,20211223,59500,59500,57700,,,,,,,
1,,59500,96212,5701,20211222,59400,60300,58600,,,,,,,
2,,59800,100161,5970,20211221,59800,60200,58600,,,,,,,
3,,59000,107250,6351,20211220,59400,60000,58400,,,,,,,
4,,60300,242585,14502,20211217,58000,60400,57900,,,,,,,
5,,57600,66512,3820,20211216,57300,57900,57000,,,,,,,
6,,57300,103303,5931,20211215,57100,57700,56700,,,,,,,
7,,56700,125106,7115,20211214,57100,57700,56200,,,,,,,
8,,57300,111030,6427,20211213,57600,58500,57200,,,,,,,
9,,57000,94715,5435,20211210,57000,58000,57000,,,,,,,
10,,57300,150656,8638,20211209,57300,58200,56800,,,,,,,
11,,57300,141603,8163,20211208,56600,58600,56500,,,,,,,
12,,56300,109777,6159,20211207,55300,56900,54700,,,,,,,
13,,55200,70128,3863,20211206,55600,55800,54000,,,,,,,
14,,55300,112106,6145,20211203,53300,55700,53300,,,,,,,
15,,54300,180424,9663,20211202,52900,54600,52000,,,,,,,
16,,53600,147277,7921,20211201,53800,54400,53200,,,,,,,
17,,53800,263465,14236,20211130,54400,55500,52900,,,,,,,
18,,54100,129305,6981,20211129,53600,54500,53500,,,,,,,
19,,53600,141087,7599,20211126,55000,55100,53200,,,,,,,
20,,55100,88065,4858,20211125,55600,55700,54900,,,,,,,
21,,55900,73241,4103,20211124,56100,56900,55700,,,,,,,
22,,56000,116520,6506,20211123,55100,56500,54600,,,,,,,
23,,55300,135064,7489,20211122,55600,56400,55200,,,,,,,
24,,56400,137844,7692,20211119,55100,56700,55000,,,,,,,
25,,55800,145324,8122,20211118,55900,56500,55500,,,,,,,
26,,56700,279743,15888,20211117,58900,59800,56000,,,,,,,
27,,59800,225039,13294,20211116,57900,60300,57700,,,,,,,
28,,58400,108934,6273,20211115,57500,58400,56700,,,,,,,
29,,57500,158110,9054,20211112,55800,58200,55800,,,,,,,
30,,55800,290122,16325,20211111,57400,58000,55100,,,,,,,
31,,57900,108850,6316,20211110,57600,58700,57500,,,,,,,
32,,58400,110337,6479,20211109,58300,60000,58200,,,,,,,
33,,58700,108382,6311,20211108,58000,59400,57300,,,,,,,
34,,58100,152950,8933,20211105,59100,59900,57900,,,,,,,
35,,59500,131941,7845,20211104,58900,59900,58500,,,,,,,
36,,58300,155158,9144,20211103,60100,60500,58100,,,,,,,
37,,60300,132954,8003,20211102,59200,60800,59200,,,,,,,
38,,59900,110655,6573,20211101,59700,60000,58500,,,,,,,
39,,59200,302475,17970,20211029,60700,61500,58400,,,,,,,
40,,60800,282584,17497,20211028,64900,65000,60600,,,,,,,
41,,65300,116769,7581,20211027,65700,65900,64400,,,,,,,
42,,66000,82375,5432,20211026,67100,67100,65400,,,,,,,
43,,66400,75686,5030,20211025,66000,66900,65600,,,,,,,
44,,66100,72441,4815,20211022,66300,67100,66000,,,,,,,
45,,66800,119046,7911,20211021,66100,66900,65700,,,,,,,
46,,66600,137287,9085,20211020,65300,67100,64900,,,,,,,
47,,65300,76010,4993,20211019,65900,66500,65100,,,,,,,
48,,65300,150162,9806,20211018,65300,65900,64700,,,,,,,
49,,65800,106973,7015,20211015,64600,66700,64600,,,,,,,
50,,65400,133392,8704,20211014,64900,66200,64600,,,,,,,
51,,64200,153159,9912,20211013,66000,66100,64000,,,,,,,
52,,65500,125257,8208,20211012,65900,66700,65000,,,,,,,
53,,66100,174157,11412,20211008,65100,67300,64100,,,,,,,
54,,65400,141427,9282,20211007,66600,67600,65000,,,,,,,
55,,65700,228624,15024,20211006,65000,66500,64400,,,,,,,
56,,64600,128898,8369,20211005,64000,66000,63900,,,,,,,
57,,65200,113766,7312,20211001,63100,65500,62900,,,,,,,
58,,63600,181135,11557,20210930,62400,65000,62400,,,,,,,
59,,62300,218046,13946,20210929,66500,68500,62300,,,,,,,
60,,64900,249291,16211,20210928,63900,66000,62900,,,,,,,
61,,62600,106197,6668,20210927,62100,63500,62100,,,,,,,
62,,62700,149603,9523,20210924,62800,64800,62500,,,,,,,
63,,63000,169394,10531,20210923,60200,63700,59900,,,,,,,
64,,60800,180425,10981,20210917,61100,61400,60600,,,,,,,
65,,61400,87070,5351,20210916,61800,62400,60900,,,,,,,
66,,61800,108508,6736,20210915,61000,62800,61000,,,,,,,
