,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,170920,10200,44463,449,20211223,10050,10250,9980,,,,,,,
1,,9980,17948,180,20211222,10050,10150,9960,,,,,,,
2,,9980,15774,156,20211221,9860,9990,9800,,,,,,,
3,,9900,16871,167,20211220,9810,10050,9810,,,,,,,
4,,10050,5788,58,20211217,10050,10050,9890,,,,,,,
5,,10100,7780,78,20211216,10000,10100,9910,,,,,,,
6,,9980,11905,118,20211215,9970,10050,9840,,,,,,,
7,,9970,18784,187,20211214,10050,10100,9910,,,,,,,
8,,10150,24256,243,20211213,9780,10200,9780,,,,,,,
9,,9800,11551,112,20211210,9780,9800,9700,,,,,,,
10,,9780,12248,120,20211209,9850,9850,9710,,,,,,,
11,,9830,24877,243,20211208,9830,9900,9680,,,,,,,
12,,9820,16284,159,20211207,9850,9910,9700,,,,,,,
13,,9840,14692,143,20211206,9990,9990,9550,,,,,,,
14,,9800,20065,195,20211203,9600,9840,9560,,,,,,,
15,,9670,19561,187,20211202,9590,9700,9430,,,,,,,
16,,9670,32127,300,20211201,9480,9800,9120,,,,,,,
17,,9470,54451,521,20211130,9860,10050,9280,,,,,,,
18,,9850,50249,489,20211129,9740,9860,9500,,,,,,,
19,,9960,51051,513,20211126,10350,10350,9950,,,,,,,
20,,10300,26288,268,20211125,10100,10350,10050,,,,,,,
21,,10100,30591,309,20211124,10100,10250,10000,,,,,,,
22,,10250,18467,186,20211123,10100,10250,9990,,,,,,,
23,,10100,36810,370,20211122,10250,10300,9980,,,,,,,
24,,10050,24598,246,20211119,9810,10150,9810,,,,,,,
25,,9920,26005,257,20211118,9940,10000,9840,,,,,,,
26,,9930,89158,891,20211117,10400,10400,9900,,,,,,,
27,,10350,23169,239,20211116,10400,10450,10200,,,,,,,
28,,10450,36511,372,20211115,10200,10450,9970,,,,,,,
29,,10200,20302,205,20211112,9970,10250,9940,,,,,,,
30,,9840,30344,301,20211111,9950,10050,9830,,,,,,,
31,,9950,26274,262,20211110,9960,10150,9910,,,,,,,
32,,10050,19401,194,20211109,9990,10100,9940,,,,,,,
33,,9900,68226,679,20211108,10350,10350,9730,,,,,,,
34,,10200,17511,178,20211105,10150,10300,10050,,,,,,,
35,,10150,58185,597,20211104,10500,10500,10100,,,,,,,
36,,10350,17791,185,20211103,10550,10600,10300,,,,,,,
37,,10550,24017,252,20211102,10450,10650,10400,,,,,,,
38,,10450,23007,242,20211101,10600,10650,10400,,,,,,,
39,,10550,92292,986,20211029,10950,11000,10500,,,,,,,
40,,10950,29162,323,20211028,11150,11200,10950,,,,,,,
41,,11150,31196,346,20211027,11350,11350,11000,,,,,,,
42,,11250,40048,450,20211026,11200,11400,11050,,,,,,,
43,,11150,37797,417,20211025,10900,11250,10750,,,,,,,
44,,10900,30362,333,20211022,10950,11100,10800,,,,,,,
45,,11050,35172,391,20211021,11300,11400,11000,,,,,,,
46,,11300,38213,435,20211020,11750,11750,11200,,,,,,,
47,,11600,36903,426,20211019,11500,11650,11450,,,,,,,
48,,11600,55251,630,20211018,11400,11650,11150,,,,,,,
49,,11400,31218,357,20211015,11600,11700,11300,,,,,,,
50,,11450,54701,630,20211014,11550,11650,11300,,,,,,,
51,,11450,63209,717,20211013,11300,11600,11150,,,,,,,
52,,11300,60643,683,20211012,11200,11500,11200,,,,,,,
53,,11200,210322,2358,20211008,10800,11550,10750,,,,,,,
54,,10600,67663,701,20211007,10250,10650,10050,,,,,,,
55,,10200,78213,812,20211006,10600,10800,10000,,,,,,,
56,,10500,134572,1450,20211005,11100,11400,10500,,,,,,,
