,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,143850,55035,32678,1798,20211223,55005,55060,54970,,,,,,,
1,,54420,24160,1314,20211222,54415,54460,54330,,,,,,,
2,,53900,43196,2325,20211221,53700,53940,53555,,,,,,,
3,,53405,53617,2868,20211220,53815,53855,53405,,,,,,,
4,,54605,23470,1283,20211217,54630,54780,54480,,,,,,,
5,,55360,62317,3445,20211216,55190,55365,55120,,,,,,,
6,,54370,54369,2958,20211215,54315,55205,54245,,,,,,,
7,,54765,22791,1248,20211214,54755,54785,54685,,,,,,,
8,,55360,30113,1666,20211213,55245,55405,55245,,,,,,,
9,,54685,30425,1664,20211210,54735,54745,54610,,,,,,,
10,,54970,26897,1479,20211209,55010,55100,54910,,,,,,,
11,,55070,501164,27578,20211208,54895,55105,54845,,,,,,,
12,,54075,258509,13911,20211207,53780,54090,53735,,,,,,,
13,,53425,20953,1119,20211206,53380,53475,53195,,,,,,,
14,,53675,22514,1206,20211203,53405,53675,53240,,,,,,,
15,,53120,47468,2518,20211202,53005,53195,52905,,,,,,,
16,,54025,61962,3337,20211201,53665,54025,53515,,,,,,,
17,,54005,73991,4005,20211130,54615,54660,53665,,,,,,,
18,,54295,70086,3801,20211129,54145,54370,54135,,,,,,,
19,,54390,73348,3998,20211126,54915,54915,54390,,,,,,,
20,,55220,12075,666,20211125,55035,55230,55035,,,,,,,
21,,54930,24401,1338,20211124,54825,54930,54755,,,,,,,
22,,54680,151248,8278,20211123,54885,54905,54665,,,,,,,
23,,55155,18116,998,20211122,55020,55155,55005,,,,,,,
24,,55285,39113,2160,20211119,55055,55285,55055,,,,,,,
25,,54975,36643,2012,20211118,54925,54975,54850,,,,,,,
26,,54990,21717,1194,20211117,54990,55025,54915,,,,,,,
27,,54750,34990,1917,20211116,54760,54880,54725,,,,,,,
28,,54810,18303,1003,20211115,54875,54885,54740,,,,,,,
29,,54465,19709,1073,20211112,54420,54545,54410,,,,,,,
30,,54405,43873,2386,20211111,54325,54490,54310,,,,,,,
31,,54620,457254,24941,20211110,54720,54730,54530,,,,,,,
32,,54890,38645,2119,20211109,54855,54910,54770,,,,,,,
33,,54795,116661,6391,20211108,54815,54840,54745,,,,,,,
34,,54710,55821,3053,20211105,54705,54755,54640,,,,,,,
35,,54455,170835,9306,20211104,54505,54535,54440,,,,,,,
36,,54070,43027,2326,20211103,54030,54120,54005,,,,,,,
37,,53840,48792,2626,20211102,53835,53870,53750,,,,,,,
38,,53865,76803,4141,20211101,53915,53995,53850,,,,,,,
39,,53445,35311,1888,20211029,53535,53560,53365,,,,,,,
40,,53270,19478,1037,20211028,53295,53295,53190,,,,,,,
41,,53500,15384,822,20211027,53485,53500,53390,,,,,,,
42,,53495,180076,9634,20211026,53435,53535,53410,,,,,,,
43,,53165,35782,1900,20211025,52985,53170,52970,,,,,,,
44,,53110,28842,1531,20211022,53040,53150,53025,,,,,,,
45,,52885,47390,2508,20211021,52885,53000,52820,,,,,,,
46,,52750,212415,11216,20211020,52855,52855,52735,,,,,,,
47,,52530,188828,9901,20211019,52415,52530,52375,,,,,,,
48,,52105,31818,1660,20211018,52105,52265,52055,,,,,,,
49,,52045,27187,1414,20211015,51950,52100,51830,,,,,,,
50,,51285,21135,1082,20211014,51060,51285,51060,,,,,,,
51,,50785,16329,829,20211013,50670,50835,50670,,,,,,,
52,,50725,38111,1933,20211012,50940,50940,50630,,,,,,,
53,,51460,18847,970,20211008,51500,51580,51375,,,,,,,
54,,51350,22687,1163,20211007,51095,51350,51080,,,,,,,
55,,50465,12439,628,20211006,50700,50805,50435,,,,,,,
56,,50255,440392,22131,20211005,50260,50340,50000,,,,,,,
57,,49975,351295,17595,20211001,50450,50475,49975,,,,,,,
58,,51340,59971,3075,20210930,51085,51370,51075,,,,,,,
59,,51140,37156,1898,20210929,51000,51200,50925,,,,,,,
60,,51840,34067,1768,20210928,51895,52025,51790,,,,,,,
61,,52330,258419,13516,20210927,52140,52370,52130,,,,,,,
62,,51935,94920,4935,20210924,52020,52125,51925,,,,,,,
63,,51505,334508,17226,20210923,51490,51550,51445,,,,,,,
64,,52380,39275,2053,20210917,52235,52380,52170,,,,,,,
65,,52375,32524,1702,20210916,52435,52445,52285,,,,,,,
66,,51995,40211,2091,20210915,52040,52065,51915,,,,,,,
67,,52315,39375,2059,20210914,52320,52365,52235,,,,,,,
68,,52295,619541,32302,20210913,51400,52320,51400,,,,,,,
69,,52650,39506,2078,20210910,52515,52685,52445,,,,,,,
70,,52580,50513,2657,20210909,52715,52715,52485,,,,,,,
71,,52855,39343,2079,20210908,52775,52885,52775,,,,,,,
72,,53075,20425,1084,20210907,53055,53080,53010,,,,,,,
73,,53085,47723,2529,20210906,52945,53085,52855,,,,,,,
