,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,36328K,22700,2038,46,20211223,23100,23100,22450,,,,,,,
1,,22700,1262,29,20211222,22800,23150,22500,,,,,,,
2,,22650,1419,32,20211221,23300,23300,22600,,,,,,,
3,,22750,1308,30,20211220,23250,23450,22750,,,,,,,
4,,23000,2243,52,20211217,23200,23500,22650,,,,,,,
5,,22950,1982,46,20211216,22950,24100,22700,,,,,,,
6,,22950,4835,110,20211215,23650,23700,22500,,,,,,,
7,,23500,2181,51,20211214,23650,23700,22300,,,,,,,
8,,23450,2163,51,20211213,23850,23850,23300,,,,,,,
9,,23450,7443,175,20211210,23100,23900,22900,,,,,,,
10,,23100,1128,26,20211209,23700,23700,22850,,,,,,,
11,,22950,1135,26,20211208,23500,23750,22850,,,,,,,
12,,23450,2905,68,20211207,23550,23650,22750,,,,,,,
13,,23650,5527,129,20211206,22900,23800,22850,,,,,,,
14,,23100,1813,41,20211203,22850,23100,22550,,,,,,,
15,,22550,2956,66,20211202,21550,22750,21550,,,,,,,
16,,22250,10939,237,20211201,21000,22650,20550,,,,,,,
17,,20650,6949,147,20211130,21900,22000,20650,,,,,,,
18,,21650,3682,79,20211129,21050,22500,21000,,,,,,,
19,,22150,3211,71,20211126,22300,22450,21700,,,,,,,
20,,22100,1204,27,20211125,22100,22350,21950,,,,,,,
21,,22100,1421,31,20211124,22300,22400,21900,,,,,,,
22,,22100,2246,50,20211123,22650,22650,22000,,,,,,,
23,,22400,2784,63,20211122,22700,22700,22250,,,,,,,
24,,22700,3074,70,20211119,23100,23100,22450,,,,,,,
25,,22950,729,17,20211118,22700,23050,22450,,,,,,,
26,,22900,1934,44,20211117,23150,23200,22550,,,,,,,
27,,22800,7151,164,20211116,23100,23300,22600,,,,,,,
28,,22900,3466,79,20211115,22700,22950,22350,,,,,,,
29,,22700,4850,109,20211112,22150,23350,22050,,,,,,,
30,,22300,1988,44,20211111,22250,22400,21900,,,,,,,
31,,22250,4858,108,20211110,22900,22900,22050,,,,,,,
32,,22750,2901,66,20211109,22850,22950,22350,,,,,,,
33,,22750,8690,193,20211108,23050,23050,22000,,,,,,,
34,,22800,7597,173,20211105,22900,23150,22450,,,,,,,
35,,23050,6084,140,20211104,23400,23400,22850,,,,,,,
36,,23150,6406,148,20211103,23450,23750,23050,,,,,,,
37,,23200,8632,201,20211102,23350,23800,23100,,,,,,,
38,,23350,6756,158,20211101,23850,24000,23350,,,,,,,
39,,23750,4157,98,20211029,24000,24150,23500,,,,,,,
40,,24000,7215,171,20211028,23800,24400,23250,,,,,,,
41,,23800,3448,82,20211027,23900,24000,23500,,,,,,,
42,,23900,10513,249,20211026,23500,24500,23050,,,,,,,
43,,23300,1985,46,20211025,23300,23450,23000,,,,,,,
44,,23300,3546,82,20211022,23450,23450,23100,,,,,,,
45,,23400,2421,56,20211021,23550,23550,23000,,,,,,,
46,,23300,8657,203,20211020,23900,23900,23200,,,,,,,
47,,23800,13596,317,20211019,23850,23850,23100,,,,,,,
48,,23750,5446,128,20211018,23900,23950,23250,,,,,,,
49,,23950,5344,125,20211015,23850,23950,22000,,,,,,,
50,,23850,3364,79,20211014,23650,24000,22950,,,,,,,
51,,23350,1829,43,20211013,23300,23550,22950,,,,,,,
52,,23100,2422,56,20211012,23150,23850,23000,,,,,,,
53,,23500,1691,39,20211008,23600,23600,23150,,,,,,,
54,,23350,3591,83,20211007,23800,23800,22950,,,,,,,
55,,22950,10284,235,20211006,23000,23650,22450,,,,,,,
56,,23100,9717,226,20211005,23950,24000,22800,,,,,,,
57,,23800,5538,132,20211001,24350,24400,23600,,,,,,,
58,,24400,2269,55,20210930,24100,24550,23900,,,,,,,
59,,23850,16327,390,20210929,24000,24000,23550,,,,,,,
60,,24400,10503,256,20210928,25100,25100,24000,,,,,,,
61,,24950,4294,107,20210927,25200,25200,24700,,,,,,,
62,,25150,8381,210,20210924,24950,25350,24650,,,,,,,
63,,24950,8691,216,20210923,24050,25400,23800,,,,,,,
64,,24000,2029,49,20210917,24200,24300,23950,,,,,,,
65,,24200,2778,67,20210916,24250,24300,24000,,,,,,,
66,,24150,4080,98,20210915,24350,24350,23800,,,,,,,
67,,24200,7178,173,20210914,24400,24400,23950,,,,,,,
68,,24200,5679,137,20210913,24600,24600,23950,,,,,,,
69,,24400,2382,58,20210910,24700,24700,24150,,,,,,,
70,,24500,3726,91,20210909,24450,24800,24300,,,,,,,
71,,24800,4982,123,20210908,25000,25200,24550,,,,,,,
72,,24900,7239,179,20210907,24500,24950,24500,,,,,,,
73,,24750,7721,190,20210906,24950,24950,24200,,,,,,,
74,,24850,7951,197,20210903,25000,25100,24700,,,,,,,
75,,25100,2708,68,20210902,25100,25200,24950,,,,,,,
76,,25200,3601,90,20210901,25300,25350,24950,,,,,,,
77,,25300,6035,151,20210831,25450,25450,24950,,,,,,,
78,,25300,3276,82,20210830,25100,25450,24850,,,,,,,
79,,25050,4173,105,20210827,25250,25450,24950,,,,,,,
80,,25050,3369,85,20210826,25100,25350,24800,,,,,,,
81,,25000,6490,163,20210825,24950,25650,24850,,,,,,,
82,,24800,4091,102,20210824,24950,25000,24200,,,,,,,
83,,24600,5979,147,20210823,24200,25000,24200,,,,,,,
84,,24500,19934,487,20210820,25150,25400,23500,,,,,,,
85,,25050,11679,298,20210819,25950,26050,25000,,,,,,,
86,,25900,5738,148,20210818,25150,26050,25150,,,,,,,
87,,25750,9104,235,20210817,25900,26250,25450,,,,,,,
88,,26250,9661,252,20210813,26400,26650,25800,,,,,,,
89,,26400,6839,181,20210812,26850,26850,26400,,,,,,,
90,,26500,5927,159,20210811,27000,27200,26500,,,,,,,
91,,26750,5284,142,20210810,27050,27300,26650,,,,,,,
92,,27000,9311,251,20210809,27100,27500,26500,,,,,,,
93,,26950,7003,188,20210806,26650,27100,26550,,,,,,,
94,,26650,9806,260,20210805,26950,26950,26350,,,,,,,
95,,26750,5880,156,20210804,26950,26950,26250,,,,,,,
96,,26600,7463,198,20210803,26700,26900,26300,,,,,,,
97,,26700,8289,222,20210802,27300,27300,26600,,,,,,,
98,,27000,9246,249,20210730,27450,27500,26600,,,,,,,
99,,27450,10148,279,20210729,27700,28000,27250,,,,,,,
100,,27550,8345,231,20210728,28150,28150,27450,,,,,,,
101,,27950,9100,257,20210727,28200,28750,27800,,,,,,,
102,,28200,34921,985,20210726,27700,28550,27700,,,,,,,
103,,27700,9884,273,20210723,27700,27950,27450,,,,,,,
104,,27700,17411,482,20210722,28000,28350,27500,,,,,,,
105,,27900,18962,533,20210721,28250,28900,27800,,,,,,,
106,,28050,28911,811,20210720,28250,28600,27500,,,,,,,
107,,29000,35381,1031,20210719,30250,30250,28600,,,,,,,
108,,29400,22162,648,20210716,29200,29750,29000,,,,,,,
109,,29500,24318,724,20210715,29700,30250,29050,,,,,,,
110,,29700,34250,1019,20210714,29650,30300,29050,,,,,,,
111,,29650,68129,1975,20210713,28100,29700,27750,,,,,,,
112,,27700,20508,561,20210712,26850,27850,26550,,,,,,,
113,,26450,23196,618,20210709,27350,27350,26350,,,,,,,
114,,27450,29647,829,20210708,28300,28850,27300,,,,,,,
115,,28250,9305,261,20210707,28050,28300,27800,,,,,,,
116,,28300,26931,754,20210706,27400,28300,27400,,,,,,,
117,,27400,13061,359,20210705,27550,27750,27350,,,,,,,
118,,27400,15644,429,20210702,27400,27700,27250,,,,,,,
119,,27400,12355,337,20210701,27600,27650,27200,,,,,,,
120,,27400,8051,221,20210630,27700,27850,27300,,,,,,,
121,,27450,14703,403,20210629,27700,27800,27300,,,,,,,
122,,27700,17362,480,20210628,28100,28100,27350,,,,,,,
123,,28000,20951,590,20210625,28800,28800,27900,,,,,,,
124,,28500,14247,404,20210624,28850,28900,28100,,,,,,,
125,,28700,45893,1329,20210623,28800,29450,28400,,,,,,,
126,,28850,17650,508,20210622,29350,29350,28400,,,,,,,
127,,28950,30350,894,20210621,29500,30000,28850,,,,,,,
128,,29250,39750,1158,20210618,28500,29500,28450,,,,,,,
129,,28600,14557,415,20210617,28550,28800,28050,,,,,,,
130,,28750,17220,490,20210616,28550,28800,28250,,,,,,,
131,,28400,44001,1251,20210615,28050,28850,27950,,,,,,,
132,,27750,12557,348,20210614,27900,27900,27600,,,,,,,
133,,27900,11364,316,20210611,28200,28200,27650,,,,,,,
134,,27900,7939,221,20210610,27950,28000,27650,,,,,,,
135,,27700,17882,497,20210609,27650,28150,27500,,,,,,,
136,,27750,17852,495,20210608,28050,28100,27550,,,,,,,
137,,28100,19113,535,20210607,28200,28300,27600,,,,,,,
138,,28000,24573,687,20210604,28050,28450,27600,,,,,,,
139,,28000,30052,846,20210603,27850,28450,27500,,,,,,,
140,,27600,15006,416,20210602,28100,28100,27500,,,,,,,
141,,27850,24486,685,20210601,28200,28700,27600,,,,,,,
142,,27800,13487,375,20210531,28250,28450,27550,,,,,,,
143,,27950,23152,648,20210528,28100,28700,27750,,,,,,,
144,,28550,113445,3221,20210527,26850,29400,26450,,,,,,,
145,,26650,14085,380,20210526,26800,27400,26500,,,,,,,
146,,26750,21501,565,20210525,26050,26900,25800,,,,,,,
147,,25600,26301,682,20210524,26600,26600,25600,,,,,,,
148,,26600,16232,436,20210521,27250,27700,26550,,,,,,,
149,,27200,18623,503,20210520,27450,27450,26100,,,,,,,
150,,27500,27014,752,20210518,28000,28400,27500,,,,,,,
151,,27250,30076,825,20210517,28200,28200,27100,,,,,,,
152,,27950,25166,701,20210514,27900,28150,27550,,,,,,,
153,,27450,40708,1110,20210513,27300,27800,26850,,,,,,,
154,,27900,66380,1876,20210512,28850,29800,27350,,,,,,,
155,,28950,60886,1761,20210511,29800,30100,28500,,,,,,,
156,,30200,170666,5296,20210510,29950,32800,29700,,,,,,,
157,,30400,394061,12349,20210507,29350,33350,28900,,,,,,,
158,,28900,71371,2014,20210506,27800,28950,27100,,,,,,,
159,,27550,79055,2200,20210504,28850,29000,27100,,,,,,,
160,,28700,155431,4554,20210503,29700,31000,28050,,,,,,,
161,,29200,614842,18646,20210430,26650,33750,25900,,,,,,,
162,,26650,62395,1615,20210429,26400,26800,25300,,,,,,,
163,,26200,230438,6319,20210428,26900,29100,26000,,,,,,,
164,,26500,430368,11882,20210427,25400,29700,25100,,,,,,,
165,,25300,10499,265,20210426,25100,25650,25100,,,,,,,
166,,25400,14058,355,20210423,25300,25400,24550,,,,,,,
167,,25250,19212,483,20210422,25300,25600,24650,,,,,,,
168,,25300,29145,737,20210421,25800,25900,24950,,,,,,,
169,,25700,30420,783,20210420,25600,26050,25300,,,,,,,
170,,25650,34118,872,20210419,25500,25750,25300,,,,,,,
171,,25400,22026,556,20210416,25350,25700,24950,,,,,,,
172,,25400,19598,496,20210415,25500,25700,25050,,,,,,,
173,,25500,35290,889,20210414,24950,25550,24500,,,,,,,
174,,24700,26251,648,20210413,24750,25250,24400,,,,,,,
175,,24800,42460,1048,20210412,23800,25200,23750,,,,,,,
176,,23900,22942,540,20210409,24100,24200,23150,,,,,,,
177,,24000,67678,1628,20210408,24000,24700,23450,,,,,,,
178,,23100,34541,798,20210407,22250,23500,22000,,,,,,,
179,,22250,8541,188,20210406,22300,22300,21850,,,,,,,
180,,22300,13917,307,20210405,22500,22500,21800,,,,,,,
181,,22350,16546,366,20210402,22000,22600,21800,,,,,,,
182,,21900,15390,340,20210401,22900,22900,21900,,,,,,,
183,,22700,22570,506,20210331,21950,22900,21850,,,,,,,
184,,22100,20749,453,20210330,21250,22300,21200,,,,,,,
185,,21250,9000,192,20210329,21450,21450,21150,,,,,,,
186,,21300,6458,138,20210326,21700,21700,21250,,,,,,,
187,,21250,12734,271,20210325,21500,21500,21200,,,,,,,
188,,21500,8559,183,20210324,21600,21650,21300,,,,,,,
189,,21600,12034,260,20210323,22000,22150,21200,,,,,,,
190,,22000,5173,113,20210322,22150,22150,21800,,,,,,,
191,,21850,7645,168,20210319,21650,22200,21650,,,,,,,
192,,21850,6305,138,20210318,22000,22050,21750,,,,,,,
193,,21900,9487,206,20210317,22200,22200,21600,,,,,,,
194,,22200,4947,109,20210316,22000,22350,21850,,,,,,,
195,,22000,16190,355,20210315,21650,22400,21400,,,,,,,
196,,21650,7803,168,20210312,21250,21750,21250,,,,,,,
197,,21400,10236,217,20210311,21100,21500,21000,,,,,,,
198,,21100,13808,291,20210310,21200,21400,20850,,,,,,,
199,,21250,15468,326,20210309,21550,21550,20800,,,,,,,
200,,21600,12063,263,20210308,22000,22200,21600,,,,,,,
201,,22000,8338,182,20210305,22000,22200,21750,,,,,,,
202,,22300,10073,221,20210304,21900,22300,21650,,,,,,,
203,,22000,6293,138,20210303,21800,22200,21700,,,,,,,
204,,21900,10614,233,20210302,22150,22350,21650,,,,,,,
205,,22150,15577,343,20210226,22250,22450,21800,,,,,,,
206,,22600,10633,238,20210225,22350,22750,22150,,,,,,,
207,,22150,22259,501,20210224,23050,23050,22150,,,,,,,
208,,23000,13917,320,20210223,23300,23350,22800,,,,,,,
209,,23200,12459,291,20210222,23600,23950,23150,,,,,,,
210,,23600,11833,280,20210219,23700,24000,23450,,,,,,,
211,,23750,11998,286,20210218,23800,24200,23700,,,,,,,
212,,24150,8870,212,20210217,24000,24200,23550,,,,,,,
213,,24200,15097,363,20210216,24400,24500,24000,,,,,,,
214,,24400,8648,210,20210215,24850,24850,24150,,,,,,,
215,,24750,6814,167,20210210,24550,24950,24250,,,,,,,
216,,24800,8575,211,20210209,24450,25250,24350,,,,,,,
217,,24650,10795,266,20210208,24950,25200,24350,,,,,,,
218,,24950,21817,544,20210205,25550,25750,24600,,,,,,,
219,,25500,33904,862,20210204,25600,25900,25100,,,,,,,
220,,25700,54303,1371,20210203,24900,25750,24000,,,,,,,
221,,24900,99295,2477,20210202,23050,26300,22800,,,,,,,
222,,22650,16997,384,20210201,22400,23000,22150,,,,,,,
223,,22500,28508,654,20210129,23850,23950,22400,,,,,,,
224,,23800,30830,737,20210128,24450,24450,23600,,,,,,,
225,,24450,22573,556,20210127,24750,24950,24400,,,,,,,
226,,24900,21110,525,20210126,25050,25250,24800,,,,,,,
227,,25000,20526,514,20210125,25100,25350,24900,,,,,,,
228,,25100,21489,540,20210122,25400,25400,25000,,,,,,,
229,,25300,23790,601,20210121,25250,25550,25100,,,,,,,
230,,25300,26877,680,20210120,25500,25600,25100,,,,,,,
231,,25600,15898,405,20210119,25400,25900,25250,,,,,,,
232,,25400,18946,483,20210118,25850,25900,25200,,,,,,,
233,,25850,24403,627,20210115,25700,26200,25400,,,,,,,
234,,25500,18225,464,20210114,25400,25700,25300,,,,,,,
235,,25350,18510,468,20210113,25500,25600,25000,,,,,,,
236,,25300,20208,509,20210112,25350,25550,24900,,,,,,,
237,,25300,57434,1461,20210111,25850,26250,24850,,,,,,,
238,,25800,33369,855,20210108,25800,26000,25200,,,,,,,
239,,25800,30838,800,20210107,25700,26350,25550,,,,,,,
240,,25700,37033,954,20210106,26500,26500,25450,,,,,,,
241,,26200,31473,831,20210105,26600,27000,26150,,,,,,,
242,,26750,35872,960,20210104,27250,27250,26550,,,,,,,
243,,27250,62736,1686,20201230,26100,27350,25700,,,,,,,
244,,26100,17400,450,20201229,25450,26100,25200,4,0.00,,,,,
245,,25750,17211,444,20201228,25800,26200,25400,,,,,,,
246,,25750,15932,411,20201224,25900,26050,25500,,,,,,,
247,,25750,26856,689,20201223,25900,26400,25250,,,,,,,
248,,25800,28157,733,20201222,26150,26750,25500,,,,,,,
249,,26600,29721,781,20201221,26400,26900,25650,,,,,,,
250,,26450,68488,1785,20201218,25250,26700,24950,,,,,,,
251,,25200,26000,653,20201217,25350,25550,24800,,,,,,,
252,,25400,19775,506,20201216,25900,26050,25350,,,,,,,
253,,25850,13067,336,20201215,25650,26000,25400,,,,,,,
254,,25900,19181,490,20201214,26050,26050,25400,,,,,,,
255,,25900,21710,558,20201211,25500,26050,25350,,,,,,,
256,,25500,29539,746,20201210,24800,25650,24500,,,,,,,
257,,24850,16928,421,20201209,24850,25300,24550,,,,,,,
258,,24800,27227,675,20201208,24700,25650,24450,,,,,,,
259,,24900,32483,815,20201207,25500,25550,24700,,,,,,,
260,,25750,22151,571,20201204,26150,26150,25500,,,,,,,
261,,25900,29168,758,20201203,26100,26400,25850,,,,,,,
262,,26400,24042,636,20201202,27000,27050,26200,,,,,,,
263,,26900,44437,1186,20201201,26450,27300,25900,,,,,,,
264,,26400,26512,696,20201130,26700,26700,26000,,,,,,,
265,,26700,39966,1060,20201127,27150,27150,26200,,,,,,,
266,,27100,111785,3061,20201126,26900,28650,26650,,,,,,,
267,,26150,41919,1090,20201125,26100,26450,25450,,,,,,,
268,,25950,31760,823,20201124,26450,26450,25650,,,,,,,
269,,26100,34511,904,20201123,25850,26700,25850,,,,,,,
270,,26100,25331,663,20201120,26350,26750,26000,,,,,,,
271,,26500,34016,902,20201119,26850,27300,26150,,,,,,,
272,,26950,33884,911,20201118,27250,27300,26600,,,,,,,
273,,27200,76604,2095,20201117,26000,28800,25950,,,,,,,
274,,26250,31265,826,20201116,27000,27000,26150,,,,,,,
275,,26750,31266,844,20201113,27300,27800,26650,,,,,,,
276,,27300,35204,972,20201112,27500,28250,27150,,,,,,,
277,,27350,34459,946,20201111,27900,28150,27150,,,,,,,
278,,27800,85574,2373,20201110,27050,28500,26600,,,,,,,
279,,27400,177347,4892,20201109,25800,28800,25800,,,,,,,
280,,25650,24525,629,20201106,26050,26100,25400,,,,,,,
281,,25700,47388,1224,20201105,25250,26500,25200,,,,,,,
282,,25250,77755,1980,20201104,24900,26250,24700,,,,,,,
283,,24850,73326,1842,20201103,25700,25750,24800,,,,,,,
284,,25350,35197,900,20201102,26000,26150,25200,,,,,,,
285,,25850,42508,1124,20201030,26150,27250,25750,,,,,,,
286,,26250,33551,875,20201029,25750,26700,25700,,,,,,,
287,,26750,40855,1097,20201028,27000,27300,26600,,,,,,,
288,,26700,74178,2022,20201027,26350,28350,26100,,,,,,,
289,,26900,63753,1757,20201026,29150,29200,26750,,,,,,,
290,,29150,52268,1545,20201023,30300,30550,29150,,,,,,,
291,,30100,57802,1750,20201022,30050,30950,29400,,,,,,,
292,,30200,44544,1339,20201021,29950,31150,29350,,,,,,,
293,,29700,58022,1724,20201020,29300,30500,28950,,,,,,,
294,,29650,108317,3248,20201019,29350,31600,28350,,,,,,,
295,,28650,133464,3932,20201016,29700,31450,27650,,,,,,,
296,,30200,182621,5741,20201015,32900,33000,30200,,,,,,,
297,,33250,678497,23037,20201014,30500,36950,30100,,,,,,,
298,,30450,346565,10738,20201013,30050,32800,28900,,,,,,,
299,,29950,148506,4495,20201012,31750,31800,29600,,,,,,,
300,,31750,119881,3886,20201008,33750,33950,31750,,,,,,,
301,,33500,56396,1890,20201007,33750,33850,33350,,,,,,,
302,,33950,111685,3858,20201006,34700,35600,33800,,,,,,,
303,,34500,107052,3704,20201005,35000,35450,34000,,,,,,,
304,,35800,182542,6429,20200929,36350,36800,33700,,,,,,,
305,,35700,117575,4304,20200928,37500,38850,35650,,,,,,,
306,,36050,725075,29454,20200925,38000,44850,35650,,,,,,,
307,,37150,570786,22090,20200924,37000,41450,36100,,,,,,,
308,,39450,1705999,68395,20200923,45000,47000,34250,,,,,,,
309,,45500,708165,37426,20200922,65000,69500,45500,,,,,,,
