,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,216050,49850,13782,689,20211223,50200,50500,49700,,,,,,,
1,,50000,19325,968,20211222,50800,50800,49800,,,,,,,
2,,50300,24010,1218,20211221,51400,51400,50300,,,,,,,
3,,50900,93960,4701,20211220,48050,51300,48050,,,,,,,
4,,48050,2997,145,20211217,48100,48600,48050,,,,,,,
5,,48500,4788,233,20211216,48850,49000,48350,,,,,,,
6,,48850,7984,389,20211215,48550,49500,48100,,,,,,,
7,,49000,10291,504,20211214,49200,49400,48550,,,,,,,
8,,49400,37153,1833,20211213,48100,50100,48100,,,,,,,
9,,47800,3534,168,20211210,47750,48000,46900,,,,,,,
10,,47800,6049,287,20211209,48100,48200,47200,,,,,,,
11,,48100,16103,769,20211208,47500,48450,47150,,,,,,,
12,,47100,16189,760,20211207,46800,47500,46250,,,,,,,
13,,46800,1718,80,20211206,46800,46850,46250,,,,,,,
14,,46850,8304,384,20211203,46500,47250,46050,,,,,,,
15,,46750,7969,372,20211202,46000,47200,46000,,,,,,,
16,,46000,6785,309,20211201,46350,46350,44850,,,,,,,
17,,46300,11897,548,20211130,47600,47600,44600,,,,,,,
18,,46650,8331,386,20211129,45550,47050,45550,,,,,,,
19,,47100,8367,392,20211126,46600,47300,46100,,,,,,,
20,,47150,5845,275,20211125,47250,47600,46800,,,,,,,
21,,47150,9999,473,20211124,48100,48100,47000,,,,,,,
22,,48050,18944,922,20211123,48850,49200,47750,,,,,,,
23,,48800,43062,2105,20211122,47800,49850,46300,,,,,,,
24,,47800,9997,476,20211119,47000,47900,46800,,,,,,,
25,,47550,9294,438,20211118,47700,47750,46550,,,,,,,
26,,47700,11442,549,20211117,47900,48450,47450,,,,,,,
27,,48300,15148,726,20211116,48150,48500,47200,,,,,,,
28,,48150,23966,1161,20211115,48300,49100,47700,,,,,,,
29,,47050,5456,254,20211112,45900,47050,45900,,,,,,,
30,,46450,7425,345,20211111,46400,46650,46150,,,,,,,
31,,46400,21014,986,20211110,46100,47700,45500,,,,,,,
32,,46200,6361,293,20211109,45500,46450,45500,,,,,,,
33,,46050,3262,149,20211108,45500,46100,45400,,,,,,,
34,,45900,4117,190,20211105,46050,46450,45900,,,,,,,
35,,46500,5251,245,20211104,46700,47500,46450,,,,,,,
36,,46950,6163,291,20211103,47750,47800,46700,,,,,,,
37,,47550,13074,612,20211102,46050,47550,46050,,,,,,,
38,,46250,7241,335,20211101,46050,46700,45600,,,,,,,
39,,46200,6115,283,20211029,46350,46700,46150,,,,,,,
40,,46400,15772,728,20211028,46750,46800,45800,,,,,,,
41,,46750,16900,785,20211027,47100,47500,46050,,,,,,,
42,,47550,10016,471,20211026,47100,47950,46650,,,,,,,
43,,47500,6064,284,20211025,48050,48050,46450,,,,,,,
44,,47600,5612,268,20211022,48100,48400,47450,,,,,,,
45,,48100,6826,326,20211021,48200,48200,47300,,,,,,,
46,,47800,12046,575,20211020,47300,48350,47200,,,,,,,
47,,47300,19435,920,20211019,49150,49150,46850,,,,,,,
48,,48700,16239,787,20211018,47750,49500,47100,,,,,,,
49,,47800,12005,562,20211015,46700,47850,45300,,,,,,,
50,,45500,8834,397,20211014,44500,45500,44400,,,,,,,
51,,44400,8154,359,20211013,43550,44400,43500,,,,,,,
52,,43650,4510,198,20211012,44900,44900,43600,,,,,,,
53,,44150,3450,153,20211008,44550,45250,44150,,,,,,,
54,,44800,10112,446,20211007,44050,45100,43400,,,,,,,
55,,44100,21564,960,20211006,45100,45800,43900,,,,,,,
56,,45500,22517,1015,20211005,45300,45750,44650,,,,,,,
57,,46400,8164,376,20211001,46750,46750,45900,,,,,,,
58,,46750,12091,558,20210930,45850,46750,45500,,,,,,,
59,,45900,11542,528,20210929,46200,46200,45450,,,,,,,
60,,46700,11966,562,20210928,47600,48000,46200,,,,,,,
61,,48000,8462,408,20210927,47600,48700,47500,,,,,,,
62,,48000,7996,385,20210924,48700,49100,48000,,,,,,,
63,,48700,4115,199,20210923,48750,49000,48150,,,,,,,
64,,49050,7251,353,20210917,48150,49050,48100,,,,,,,
65,,48900,15772,778,20210916,50300,50300,48900,,,,,,,
66,,50200,44233,2211,20210915,48800,50900,48800,,,,,,,
67,,47900,8804,420,20210914,47400,48000,47400,,,,,,,
68,,47700,17695,840,20210913,48000,48800,47050,,,,,,,
69,,48700,15806,760,20210910,48250,49000,47650,,,,,,,
70,,48700,21521,1039,20210909,48750,49150,47900,,,,,,,
71,,49150,12149,596,20210908,49700,49700,48950,,,,,,,
72,,49550,7489,371,20210907,49550,49950,49250,,,,,,,
73,,49550,9081,450,20210906,49750,50300,49450,,,,,,,
74,,50000,14190,711,20210903,50000,51000,49700,,,,,,,
75,,50000,8584,432,20210902,51200,51200,50000,,,,,,,
76,,51000,20459,1028,20210901,50200,51200,49700,,,,,,,
77,,50400,7760,390,20210831,51000,51000,50000,,,,,,,
78,,50700,10040,507,20210830,51200,51200,50000,,,,,,,
79,,50700,7047,358,20210827,50500,51100,50400,,,,,,,
80,,51000,20318,1027,20210826,51500,51500,50000,,,,,,,
81,,51000,15905,806,20210825,50800,51100,50300,,,,,,,
82,,50800,21028,1072,20210824,50900,51500,50400,,,,,,,
83,,49950,17316,855,20210823,48000,50300,48000,,,,,,,
84,,48300,26613,1297,20210820,49950,50000,48200,,,,,,,
85,,49950,16352,814,20210819,51000,51000,49350,,,,,,,
86,,50700,16417,820,20210818,50100,50800,49200,,,,,,,
87,,50300,14557,732,20210817,50700,51500,49900,,,,,,,
88,,51200,15627,800,20210813,52200,52300,50700,,,,,,,
89,,52200,16481,855,20210812,52200,52600,51000,,,,,,,
90,,51700,16090,835,20210811,51600,53000,51200,,,,,,,
91,,51800,12145,632,20210810,53000,53000,51800,,,,,,,
92,,53000,6599,348,20210809,53400,53400,52500,,,,,,,
93,,53400,17932,947,20210806,52900,53700,51800,,,,,,,
94,,52700,12599,662,20210805,52500,52900,52200,,,,,,,
95,,52000,5026,261,20210804,52100,52300,51300,,,,,,,
96,,52100,13676,706,20210803,51200,52500,51100,,,,,,,
97,,51400,11193,577,20210802,51300,52100,51100,,,,,,,
98,,51800,17632,907,20210730,52000,52100,51100,,,,,,,
99,,52300,11935,623,20210729,52300,52600,52000,,,,,,,
100,,52600,31987,1684,20210728,52100,53000,51800,,,,,,,
101,,52600,9595,505,20210727,52600,53100,52400,,,,,,,
102,,53000,18330,964,20210726,53000,53000,52100,,,,,,,
103,,53000,26425,1388,20210723,52100,53100,51500,,,,,,,
104,,52100,39870,2069,20210722,52300,52300,51100,,,,,,,
105,,51600,47440,2446,20210721,52500,52500,50900,,,,,,,
106,,52100,40044,2084,20210720,52400,53200,51400,,,,,,,
107,,53300,13236,699,20210719,53500,53500,52400,,,,,,,
108,,53500,12969,689,20210716,53400,53600,52800,,,,,,,
109,,53400,23124,1239,20210715,53400,54100,53300,,,,,,,
110,,53400,19077,1012,20210714,53300,53900,52800,,,,,,,
111,,53400,16121,864,20210713,54000,54200,53200,,,,,,,
112,,53500,13903,741,20210712,53200,53500,52800,,,,,,,
113,,53100,43162,2261,20210709,52500,53800,51500,,,,,,,
114,,52300,51369,2702,20210708,53700,54300,51600,,,,,,,
115,,53400,31025,1656,20210707,54000,54000,52900,,,,,,,
116,,54000,38290,2064,20210706,54600,54900,53500,,,,,,,
117,,54800,16242,882,20210705,54800,54900,53700,,,,,,,
118,,54800,13646,752,20210702,55500,56000,54600,,,,,,,
119,,55500,22057,1234,20210701,56500,56900,55500,,,,,,,
120,,56500,25401,1432,20210630,56800,56900,56000,,,,,,,
121,,56500,56997,3205,20210629,55600,57100,55300,,,,,,,
122,,56000,19241,1077,20210628,56300,56500,55500,,,,,,,
123,,56200,20821,1164,20210625,56400,56500,55600,,,,,,,
124,,56300,24896,1403,20210624,56700,57200,55800,,,,,,,
125,,57000,110572,6283,20210623,55700,57500,55300,,,,,,,
126,,55700,20110,1117,20210622,55300,56100,55000,,,,,,,
127,,55700,34238,1916,20210621,56100,56500,55400,,,,,,,
128,,56600,34158,1923,20210618,57300,57400,55900,,,,,,,
129,,57000,49526,2809,20210617,55800,57400,55000,,,,,,,
130,,56100,35207,1971,20210616,56000,56600,55100,,,,,,,
131,,55900,57880,3211,20210615,54400,56200,53900,,,,,,,
132,,54400,23833,1296,20210614,55100,55200,53700,,,,,,,
133,,54800,71045,3858,20210611,53700,54900,53200,,,,,,,
134,,52200,18292,955,20210610,52000,52500,51700,,,,,,,
135,,51900,71210,3728,20210609,53400,53400,51500,,,,,,,
136,,53000,82000,4367,20210608,54800,54800,52600,,,,,,,
137,,54800,17728,973,20210607,55100,55200,54500,,,,,,,
138,,55100,25572,1407,20210604,55200,55300,54800,,,,,,,
139,,55200,26374,1450,20210603,54900,55300,54500,,,,,,,
140,,54900,19966,1093,20210602,54600,55400,54200,,,,,,,
141,,54600,40265,2201,20210601,54900,55100,54200,,,,,,,
142,,54600,35689,1931,20210531,54000,54800,53100,,,,,,,
143,,54000,81907,4404,20210528,55200,55200,52900,,,,,,,
144,,55200,47984,2587,20210527,55300,55300,53100,,,,,,,
145,,54900,13906,763,20210526,54700,55400,54100,,,,,,,
146,,54500,28312,1538,20210525,54100,55000,54000,,,,,,,
147,,54000,15493,838,20210524,54700,54700,53500,,,,,,,
148,,54000,19318,1045,20210521,55300,55300,53500,,,,,,,
149,,54800,18027,990,20210520,54800,55600,54700,,,,,,,
150,,55900,31954,1771,20210518,54000,56400,53500,,,,,,,
151,,54100,27991,1529,20210517,55800,56300,54100,,,,,,,
152,,55700,45147,2541,20210514,57200,57600,55500,,,,,,,
153,,56800,61969,3532,20210513,57600,57900,56100,,,,,,,
154,,58500,244874,14068,20210512,54800,58900,54800,,,,,,,
155,,54100,46081,2452,20210511,53400,54300,52100,,,,,,,
156,,53700,60163,3281,20210510,54600,56500,53200,,,,,,,
157,,54000,16148,873,20210507,53300,54500,53300,,,,,,,
158,,53600,19932,1071,20210506,53500,54500,52900,,,,,,,
159,,53500,33355,1763,20210504,53900,54200,52000,,,,,,,
160,,53900,38822,2122,20210503,55500,55800,53300,,,,,,,
161,,56000,52976,3005,20210430,56300,57700,55600,,,,,,,
162,,55300,16979,937,20210429,55900,56000,54800,,,,,,,
163,,55800,31214,1736,20210428,55600,56800,54700,,,,,,,
164,,55800,25202,1410,20210427,57200,57200,55600,,,,,,,
165,,56700,31523,1785,20210426,57300,57900,55600,,,,,,,
166,,56700,23633,1339,20210423,57000,57500,56200,,,,,,,
167,,57200,30860,1774,20210422,57800,58500,56400,,,,,,,
168,,57300,48319,2787,20210421,57100,58500,56500,,,,,,,
169,,56600,54094,3066,20210420,56200,57500,55300,,,,,,,
170,,55600,57534,3198,20210419,55700,56700,54900,,,,,,,
171,,55700,44865,2484,20210416,56200,56200,54900,,,,,,,
172,,56000,61861,3463,20210415,57300,57400,55600,,,,,,,
173,,57600,76613,4290,20210414,56000,57600,55000,,,,,,,
174,,56700,53545,3047,20210413,57500,58200,56500,,,,,,,
175,,57500,32020,1849,20210412,58700,58700,57300,,,,,,,
176,,58700,72256,4254,20210409,59000,59800,58100,,,,,,,
177,,56800,40104,2265,20210408,56900,57200,55800,,,,,,,
178,,56700,55428,3181,20210407,58000,58800,56400,,,,,,,
179,,58000,59059,3449,20210406,58500,59600,57500,,,,,,,
180,,58700,32671,1929,20210405,59700,59800,58200,,,,,,,
181,,59400,114090,6801,20210402,61500,62000,57600,,,,,,,
182,,61500,36447,2216,20210401,61200,61700,59800,,,,,,,
183,,60300,35068,2104,20210331,59700,60700,58800,,,,,,,
184,,59500,81949,4909,20210330,61100,61100,58700,,,,,,,
185,,60500,211749,13051,20210329,60700,63500,59900,,,,,,,
186,,60200,127629,7596,20210326,59500,60400,58100,,,,,,,
187,,59300,88537,5201,20210325,59600,60200,57000,,,,,,,
188,,59600,165757,9697,20210324,57900,59900,56500,,,,,,,
189,,57000,63007,3596,20210323,57100,57700,56100,,,,,,,
190,,56800,67159,3801,20210322,55300,57200,55300,,,,,,,
191,,55200,55036,3071,20210319,55500,57100,55000,,,,,,,
192,,56700,63703,3631,20210318,57800,57900,56400,,,,,,,
193,,57900,82492,4702,20210317,57500,58000,56000,,,,,,,
194,,57400,114464,6445,20210316,55300,58100,54300,,,,,,,
195,,55400,39599,2181,20210315,55200,55900,54500,,,,,,,
196,,55800,120262,6615,20210312,54500,56000,53300,,,,,,,
