,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,409810,10045,403809,4054,20211223,10055,10055,10020,,,,,,,
1,,10165,349379,3561,20211222,10195,10200,10155,,,,,,,
2,,10295,350514,3614,20211221,10340,10365,10280,,,,,,,
3,,10430,441286,4583,20211220,10305,10435,10305,,,,,,,
4,,10275,327121,3360,20211217,10255,10310,10220,,,,,,,
5,,9930,381142,3798,20211216,9945,9995,9920,,,,,,,
6,,10200,356210,3644,20211215,10220,10250,10190,,,,,,,
7,,10125,271487,2747,20211214,10115,10130,10100,,,,,,,
8,,9950,252535,2511,20211213,9975,9975,9930,,,,,,,
9,,10095,138282,1394,20211210,10095,10095,10060,,,,,,,
10,,9965,105033,1047,20211209,9970,9970,9925,,,,,,,
