,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,194480,88700,136304,12244,20211223,90900,91700,88000,,,,,,,
1,,90100,106287,9680,20211222,91700,92800,89700,,,,,,,
2,,91100,81428,7351,20211221,89700,91700,88900,,,,,,,
3,,89500,78424,7049,20211220,92500,92500,88900,,,,,,,
4,,91500,89481,8117,20211217,90300,92600,88500,,,,,,,
5,,90300,128313,11706,20211216,90000,93400,89500,,,,,,,
6,,88500,122251,11006,20211215,91000,92800,88500,,,,,,,
7,,91000,144249,13195,20211214,92200,94200,89300,,,,,,,
8,,92500,191338,17907,20211213,97200,97200,92500,,,,,,,
9,,97400,127726,12425,20211210,98300,99300,95600,,,,,,,
10,,100400,210478,20804,20211209,96000,100900,95000,,,,,,,
11,,95400,132225,12774,20211208,96600,98400,95300,,,,,,,
12,,95200,99937,9542,20211207,97500,97500,94000,,,,,,,
13,,95000,143111,13708,20211206,98100,99200,94900,,,,,,,
14,,100500,251273,25009,20211203,94500,102700,94300,,,,,,,
15,,94100,171211,16151,20211202,95600,96900,92500,,,,,,,
16,,97600,324665,31277,20211201,99300,100800,93000,,,,,,,
17,,100600,274734,28110,20211130,103600,107800,98200,,,,,,,
18,,103300,246765,25809,20211129,101500,108500,100900,,,,,,,
19,,107000,261260,28385,20211126,112000,113400,105700,,,,,,,
20,,111900,204114,23042,20211125,112300,115200,110000,,,,,,,
21,,111200,256091,28312,20211124,109900,113500,107000,,,,,,,
22,,108800,697593,77568,20211123,108100,118600,106200,,,,,,,
23,,111000,950790,108765,20211122,127000,128300,107500,,,,,,,
24,,130600,845131,113206,20211119,144000,145600,127300,,,,,,,
25,,140000,558692,76709,20211118,143200,143800,132500,,,,,,,
26,,141300,1053657,155408,20211117,140300,154000,140300,,,,,,,
27,,140100,2001252,274185,20211116,145500,146500,132000,,,,,,,
28,,148700,384496,57552,20211115,154900,155400,145900,,,,,,,
29,,152000,763095,111287,20211112,142100,154300,135200,,,,,,,
30,,144300,1329765,196579,20211111,141300,154600,141100,,,,,,,
31,,144600,1256450,170113,20211110,133700,144600,126700,,,,,,,
32,,131100,1153319,149711,20211109,117500,137800,115200,,,,,,,
33,,117500,430380,48667,20211108,110600,119400,105300,,,,,,,
34,,112800,214354,23970,20211105,110800,114600,108400,,,,,,,
35,,109800,216607,23946,20211104,114400,115300,108100,,,,,,,
36,,114400,248676,28276,20211103,116700,117000,110000,,,,,,,
37,,117600,178397,20965,20211102,119300,120100,115500,,,,,,,
38,,118800,257662,31300,20211101,120000,125700,118000,,,,,,,
39,,119800,399797,50033,20211029,133900,134700,116800,,,,,,,
40,,129300,160231,20710,20211028,132600,132800,127100,,,,,,,
41,,131000,424005,55209,20211027,129600,133500,125700,,,,,,,
42,,126800,345858,42210,20211026,118500,127700,116800,,,,,,,
43,,118900,444254,54620,20211025,120600,128200,118300,,,,,,,
44,,118900,263142,30987,20211022,117900,120700,114300,,,,,,,
45,,119400,394189,47492,20211021,119000,124400,117300,,,,,,,
46,,117500,289973,34914,20211020,123100,124700,117500,,,,,,,
47,,124400,656750,81107,20211019,121800,130300,118300,,,,,,,
48,,124200,417331,53921,20211018,134000,134800,123200,,,,,,,
49,,136500,468611,63531,20211015,135100,141000,130100,,,,,,,
50,,139300,824920,113126,20211014,137100,142900,129100,,,,,,,
51,,136400,839688,118968,20211013,151400,157500,131200,,,,,,,
52,,156000,850570,141641,20211012,181000,182000,153300,,,,,,,
53,,187400,382115,71347,20211008,182500,190500,177000,,,,,,,
54,,187500,356435,66756,20211007,195600,196900,176500,,,,,,,
55,,187000,474157,87314,20211006,179600,191600,176000,,,,,,,
56,,181200,637626,110114,20211005,157600,186400,154000,,,,,,,
57,,161300,725413,113592,20211001,150900,168600,145500,,,,,,,
58,,156900,378545,61052,20210930,168100,168200,156900,,,,,,,
59,,172400,336822,59790,20210929,174000,183200,170000,,,,,,,
60,,182200,733627,128393,20210928,180800,187500,163100,,,,,,,
61,,186000,356335,66924,20210927,199500,199500,177400,,,,,,,
62,,162700,351570,56131,20210924,165000,167000,154100,,,,,,,
63,,177200,594829,107629,20210923,170000,196000,170000,,,,,,,
64,,156500,2851863,437524,20210917,140500,166500,138400,,,,,,,
65,,132400,1330207,173165,20210916,121700,139000,119600,,,,,,,
66,,123000,689112,84464,20210915,121100,126200,118500,,,,,,,
67,,119500,3002784,369212,20210914,121500,134400,109600,,,,,,,
