,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33626K,15000,30498,456,20211223,15000,15300,14750,,,,,,,
1,,15050,16899,251,20211222,15100,15100,14700,,,,,,,
2,,15000,7949,119,20211221,15000,15250,14900,,,,,,,
3,,15150,16580,251,20211220,15400,15400,14900,,,,,,,
4,,15200,35006,531,20211217,14850,15400,14650,,,,,,,
5,,14850,17414,260,20211216,14600,15100,14600,,,,,,,
6,,14550,12221,180,20211215,14450,14950,14450,,,,,,,
7,,14700,20724,304,20211214,14600,14850,14250,,,,,,,
8,,14600,8055,119,20211213,14700,14800,14600,,,,,,,
9,,14650,11558,169,20211210,14800,14800,14550,,,,,,,
10,,14800,8495,126,20211209,14750,14900,14650,,,,,,,
11,,14800,11690,174,20211208,15000,15000,14750,,,,,,,
12,,14900,23621,350,20211207,14600,15050,14600,,,,,,,
13,,14750,13163,191,20211206,14700,14800,14350,,,,,,,
14,,14700,9841,144,20211203,14450,14800,14400,,,,,,,
15,,14500,17577,254,20211202,14600,14650,14250,,,,,,,
16,,14600,24554,354,20211201,14700,14700,14200,,,,,,,
17,,14400,24304,354,20211130,14950,15000,14350,,,,,,,
18,,14700,24917,363,20211129,14200,14800,14200,,,,,,,
19,,14800,34733,517,20211126,15250,15250,14700,,,,,,,
20,,15050,19727,297,20211125,15050,15200,14950,,,,,,,
21,,15050,19876,301,20211124,15200,15250,15000,,,,,,,
22,,15050,18533,281,20211123,15150,15300,15050,,,,,,,
23,,15150,25590,390,20211122,15300,15400,15100,,,,,,,
24,,15300,15492,238,20211119,15200,15450,15200,,,,,,,
25,,15200,37442,573,20211118,15500,15600,15200,,,,,,,
26,,15550,28988,450,20211117,15600,15750,15350,,,,,,,
27,,15600,13476,210,20211116,15750,15750,15500,,,,,,,
28,,15650,31249,489,20211115,15400,15850,15400,,,,,,,
29,,15350,26742,412,20211112,15450,15600,15100,,,,,,,
30,,15200,37388,569,20211111,15250,15700,15050,,,,,,,
31,,15350,35675,560,20211110,15850,16100,15350,,,,,,,
32,,15750,39591,627,20211109,15600,16150,15550,,,,,,,
33,,15450,15011,231,20211108,15500,15650,15200,,,,,,,
34,,15500,18331,284,20211105,15500,15700,15450,,,,,,,
35,,15500,38058,597,20211104,15950,16000,15400,,,,,,,
36,,15850,31400,499,20211103,15900,16150,15700,,,,,,,
37,,15900,22223,356,20211102,15900,16100,15900,,,,,,,
38,,15650,14788,234,20211101,16050,16050,15650,,,,,,,
39,,15850,18361,292,20211029,16000,16000,15750,,,,,,,
40,,15800,38652,622,20211028,16300,16350,15800,,,,,,,
41,,16350,49767,814,20211027,16300,16550,16100,,,,,,,
42,,16250,148014,2408,20211026,15700,16750,15700,,,,,,,
43,,15650,11855,185,20211025,15600,15650,15450,,,,,,,
44,,15600,14618,228,20211022,15800,15800,15450,,,,,,,
45,,15650,26564,419,20211021,16000,16050,15650,,,,,,,
46,,15900,24502,389,20211020,15900,16000,15750,,,,,,,
47,,15850,29805,475,20211019,15900,16100,15850,,,,,,,
48,,15900,22945,366,20211018,16150,16150,15850,,,,,,,
49,,16150,38003,616,20211015,16450,16450,16000,,,,,,,
50,,16350,61208,999,20211014,16100,16550,16050,,,,,,,
51,,15950,28545,455,20211013,15750,16050,15650,,,,,,,
52,,15800,29712,469,20211012,15650,16100,15600,,,,,,,
53,,15850,64985,1026,20211008,15800,16100,15250,,,,,,,
54,,15150,21670,326,20211007,14900,15200,14800,,,,,,,
55,,14750,45095,675,20211006,15600,15600,14450,,,,,,,
56,,15250,39259,598,20211005,15750,15750,14950,,,,,,,
57,,15750,35078,556,20211001,16250,16250,15700,,,,,,,
58,,16200,20251,326,20210930,16100,16250,15950,,,,,,,
59,,16150,35851,574,20210929,15800,16200,15750,,,,,,,
60,,16300,42988,707,20210928,16750,16800,16250,,,,,,,
61,,16450,141909,2339,20210927,16000,16850,15750,,,,,,,
62,,15800,31280,492,20210924,16050,16050,15500,,,,,,,
63,,15700,28252,444,20210923,15900,15950,15500,,,,,,,
64,,16000,33772,538,20210917,16050,16250,15800,,,,,,,
65,,16150,36835,594,20210916,16050,16200,15900,,,,,,,
66,,16000,18670,299,20210915,16000,16100,15850,,,,,,,
67,,16000,41366,660,20210914,15800,16050,15700,,,,,,,
68,,15800,39399,618,20210913,15750,16000,15450,,,,,,,
69,,15800,18600,294,20210910,16000,16250,15700,,,,,,,
70,,16000,38374,617,20210909,16250,16350,15850,,,,,,,
71,,16150,45637,734,20210908,16500,16500,15950,,,,,,,
72,,16400,45110,737,20210907,16300,16550,16150,,,,,,,
73,,16300,48282,793,20210906,16250,16650,16250,,,,,,,
74,,16200,38443,623,20210903,16250,16400,16050,,,,,,,
75,,16100,29063,470,20210902,16300,16350,16000,,,,,,,
76,,16100,40739,656,20210901,16400,16400,15900,,,,,,,
77,,16150,124885,2027,20210831,16350,16500,15700,,,,,,,
78,,15950,77413,1252,20210830,16300,16450,15850,,,,,,,
79,,15800,148063,2354,20210827,15350,16300,15000,,,,,,,
80,,15350,35183,536,20210826,15200,15450,15000,,,,,,,
81,,15100,26812,401,20210825,14950,15150,14750,,,,,,,
82,,14850,37978,564,20210824,14300,15100,14300,,,,,,,
83,,14250,25685,366,20210823,14050,14450,14000,,,,,,,
84,,14200,39063,560,20210820,14550,14700,14100,,,,,,,
85,,14600,29940,439,20210819,14550,14900,14450,,,,,,,
86,,14850,23113,340,20210818,14350,14900,14350,,,,,,,
87,,14400,44219,645,20210817,14950,15100,14400,,,,,,,
88,,14950,47712,717,20210813,15300,15400,14850,,,,,,,
89,,15300,64245,988,20210812,15700,15750,15100,,,,,,,
90,,15600,27192,428,20210811,15850,16000,15600,,,,,,,
91,,15850,40649,643,20210810,15850,16200,15700,,,,,,,
92,,15850,55236,875,20210809,15950,16050,15700,,,,,,,
93,,15950,40800,655,20210806,15850,16300,15700,,,,,,,
94,,15750,18099,284,20210805,15700,15800,15550,,,,,,,
95,,15500,33701,523,20210804,15500,15650,15350,,,,,,,
96,,15500,39260,611,20210803,15800,15800,15350,,,,,,,
97,,15750,24808,391,20210802,15950,15950,15650,,,,,,,
98,,15900,45669,734,20210730,16300,16400,15850,,,,,,,
99,,16300,25087,411,20210729,16400,16550,16250,,,,,,,
100,,16200,30836,500,20210728,16300,16450,16100,,,,,,,
101,,16250,26142,428,20210727,16450,16500,16250,,,,,,,
102,,16300,56881,938,20210726,16800,16850,16300,,,,,,,
103,,16800,39957,668,20210723,16950,16950,16500,,,,,,,
