,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33626L,15300,5412,84,20220119,15400,15900,15250,,,,,,,
1,,15850,9328,149,20220118,16050,16350,15800,,,,,,,
2,,16200,50322,879,20220117,16600,19300,16200,,,,,,,
3,,15900,4553,73,20220114,16300,16300,15800,,,,,,,
4,,16300,3324,54,20220113,16400,16550,16150,,,,,,,
5,,16150,2939,47,20220112,16000,16400,15900,,,,,,,
6,,16000,7941,127,20220111,16400,16400,15850,,,,,,,
7,,16400,2814,46,20220110,16850,16850,16200,,,,,,,
8,,16650,4590,76,20220107,16800,16850,16500,,,,,,,
9,,16500,10340,172,20220106,17450,17450,16400,,,,,,,
10,,17050,8916,153,20220105,17200,17500,17000,,,,,,,
11,,17500,1753,31,20220104,17600,17600,17350,,,,,,,
12,,17550,2445,42,20220103,17350,17550,17250,,,,,,,
13,,17300,2055,36,20211230,17500,17550,17200,,,,,,,
14,,17250,3858,67,20211229,17300,17650,17000,4,0.00,,,,,
15,,17350,10577,184,20211228,17650,17750,17200,,,,,,,
16,,17850,2128,38,20211227,18150,18150,17650,,,,,,,
17,,17900,3149,56,20211224,17850,18200,17850,,,,,,,
18,,17850,7440,134,20211223,18250,18300,17600,,,,,,,
19,,18100,5591,100,20211222,18300,18300,17550,,,,,,,
20,,17700,2409,43,20211221,17700,18100,17500,,,,,,,
21,,17850,2578,46,20211220,18000,18400,17850,,,,,,,
22,,18200,12944,235,20211217,17850,18400,17500,,,,,,,
23,,17900,7675,137,20211216,17550,18200,17450,,,,,,,
24,,17550,4428,77,20211215,17600,17650,17300,,,,,,,
25,,17600,6302,110,20211214,17600,17800,17350,,,,,,,
26,,17600,4870,86,20211213,17700,17700,17200,,,,,,,
27,,17550,3292,58,20211210,17750,17750,17400,,,,,,,
28,,17650,3239,57,20211209,17500,17700,17400,,,,,,,
29,,17500,5303,93,20211208,17400,17900,17250,,,,,,,
30,,17450,7983,137,20211207,17300,17500,17000,,,,,,,
31,,17100,4644,79,20211206,17450,17450,16750,,,,,,,
32,,17450,5522,95,20211203,16950,17450,16950,,,,,,,
33,,17050,14874,251,20211202,17350,17350,16700,,,,,,,
34,,17350,23709,403,20211201,16650,17600,16150,,,,,,,
35,,17650,13797,245,20211130,18250,18700,17300,,,,,,,
36,,18250,4090,74,20211129,17850,18700,17750,,,,,,,
37,,18400,10475,193,20211126,19050,19050,18200,,,,,,,
38,,18900,2917,55,20211125,19050,19100,18600,,,,,,,
39,,19050,3803,71,20211124,18900,19050,18500,,,,,,,
40,,18850,4856,91,20211123,18850,19000,18550,,,,,,,
41,,18850,6713,128,20211122,18850,19300,18750,,,,,,,
42,,19050,3321,63,20211119,18850,19200,18850,,,,,,,
43,,18850,9341,175,20211118,19100,19350,18350,,,,,,,
44,,19100,5190,99,20211117,19100,19400,19000,,,,,,,
45,,19250,3854,74,20211116,19100,19400,19000,,,,,,,
46,,19400,4684,91,20211115,19200,19500,19100,,,,,,,
47,,19200,9032,173,20211112,19450,19450,19000,,,,,,,
48,,19100,17641,335,20211111,19200,19400,18800,,,,,,,
49,,19400,8974,176,20211110,19850,20000,19400,,,,,,,
50,,19850,14527,292,20211109,19600,20750,19600,,,,,,,
51,,19500,3245,63,20211108,19550,19700,19300,,,,,,,
52,,19500,4176,81,20211105,19550,19600,19300,,,,,,,
53,,19450,7394,145,20211104,19900,19900,19350,,,,,,,
54,,19700,6318,126,20211103,19950,20150,19700,,,,,,,
55,,19800,6052,121,20211102,19700,20200,19700,,,,,,,
56,,19600,2478,49,20211101,19650,19900,19550,,,,,,,
57,,19650,9485,188,20211029,19950,20100,19600,,,,,,,
58,,19800,11912,240,20211028,20350,20550,19800,,,,,,,
59,,20650,12275,252,20211027,20500,20900,20250,,,,,,,
60,,20550,94521,1989,20211026,19450,22000,19450,,,,,,,
61,,19650,4654,91,20211025,19750,19750,19200,,,,,,,
62,,19600,7665,150,20211022,19700,19800,19400,,,,,,,
63,,19700,10439,206,20211021,20100,20150,19600,,,,,,,
64,,20100,5342,107,20211020,20150,20400,19850,,,,,,,
65,,20150,6026,121,20211019,19800,20500,19800,,,,,,,
66,,20000,5632,113,20211018,20500,20500,19900,,,,,,,
67,,20350,6181,126,20211015,20500,20550,20100,,,,,,,
68,,20550,17155,347,20211014,19650,20600,19650,,,,,,,
69,,19650,4822,95,20211013,19150,19750,19150,,,,,,,
70,,19350,8590,168,20211012,19850,19950,19350,,,,,,,
71,,19850,16048,316,20211008,19650,20100,19150,,,,,,,
72,,19150,9558,181,20211007,19250,19250,18700,,,,,,,
73,,18800,20657,395,20211006,19550,20000,18700,,,,,,,
74,,19550,18456,364,20211005,19900,20500,19400,,,,,,,
75,,20500,9228,189,20211001,21000,21000,20300,,,,,,,
76,,21000,9783,203,20210930,20750,21000,20400,,,,,,,
77,,20850,7808,161,20210929,20450,21000,20250,,,,,,,
