,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,00088K,15250,58917,905,20220119,15550,15550,15250,,,,,,,
1,,15550,41480,646,20220118,15750,15750,15450,,,,,,,
2,,15700,56993,896,20220117,15800,15900,15600,,,,,,,
3,,15850,38888,616,20220114,15900,15950,15800,,,,,,,
4,,15950,66598,1063,20220113,15950,16050,15850,,,,,,,
5,,15950,58982,937,20220112,15950,16000,15800,,,,,,,
6,,15800,39965,632,20220111,15950,16000,15700,,,,,,,
7,,15950,46701,742,20220110,15950,16000,15850,,,,,,,
8,,16000,38075,608,20220107,15900,16000,15900,,,,,,,
9,,15750,57307,908,20220106,15900,16000,15750,,,,,,,
10,,16000,75070,1200,20220105,16050,16200,15900,,,,,,,
11,,16150,55856,901,20220104,16200,16300,16050,,,,,,,
12,,16200,48464,784,20220103,16000,16250,16000,,,,,,,
13,,16000,38751,622,20211230,16250,16250,16000,,,,,,,
14,,16100,131136,2122,20211229,16050,16350,16050,4,0.00,,,,,
15,,16750,244444,4102,20211228,16650,16850,16650,,,,,,,
16,,16600,107715,1792,20211227,16750,16750,16550,,,,,,,
17,,16700,135969,2271,20211224,16550,16800,16550,,,,,,,
18,,16550,114483,1880,20211223,16250,16600,16250,,,,,,,
19,,16300,62214,1013,20211222,16350,16400,16250,,,,,,,
20,,16350,67420,1101,20211221,16200,16400,16200,,,,,,,
21,,16350,42153,689,20211220,16550,16550,16250,,,,,,,
22,,16550,44232,727,20211217,16400,16550,16300,,,,,,,
23,,16450,34157,558,20211216,16400,16450,16250,,,,,,,
24,,16400,25910,422,20211215,16400,16400,16250,,,,,,,
25,,16400,38158,626,20211214,16450,16500,16300,,,,,,,
26,,16500,54148,895,20211213,16450,16700,16400,,,,,,,
27,,16400,40783,662,20211210,16250,16400,16100,,,,,,,
28,,16250,32695,531,20211209,16250,16350,16200,,,,,,,
29,,16250,36283,593,20211208,16500,16550,16200,,,,,,,
30,,16400,40287,656,20211207,16400,16400,16200,,,,,,,
31,,16350,32179,522,20211206,16350,16350,16100,,,,,,,
32,,16450,70793,1148,20211203,15850,16450,15850,,,,,,,
33,,15850,115190,1809,20211202,15550,15950,15500,,,,,,,
34,,15750,174070,2734,20211201,15950,16000,15500,,,,,,,
35,,15600,308627,4909,20211130,16550,16550,15600,,,,,,,
36,,16350,90502,1484,20211129,16100,16600,16100,,,,,,,
37,,16550,65306,1089,20211126,16750,16800,16500,,,,,,,
38,,16750,48948,822,20211125,16950,16950,16700,,,,,,,
39,,16950,41161,695,20211124,16900,16950,16800,,,,,,,
40,,16900,63442,1072,20211123,16900,16950,16800,,,,,,,
41,,16850,65155,1098,20211122,16750,16950,16700,,,,,,,
42,,16850,51649,869,20211119,16800,16950,16750,,,,,,,
43,,16900,58129,979,20211118,16900,16900,16700,,,,,,,
44,,16900,72549,1218,20211117,16850,16900,16700,,,,,,,
45,,16850,84498,1419,20211116,16700,16900,16600,,,,,,,
46,,16750,129510,2149,20211115,16550,16750,16500,,,,,,,
47,,16450,130898,2146,20211112,16200,16500,16200,,,,,,,
