,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,38380K,14550,7487,108,20220119,14550,14700,14200,,,,,,,
1,,14550,15114,223,20220118,15100,15150,14550,,,,,,,
2,,14850,5776,86,20220117,14900,15000,14700,,,,,,,
3,,14900,18150,271,20220114,15150,15250,14700,,,,,,,
4,,15200,29215,444,20220113,15550,15600,14950,,,,,,,
5,,15400,11423,176,20220112,15550,15600,15300,,,,,,,
6,,15550,17137,270,20220111,16150,16150,15500,,,,,,,
7,,15550,8428,132,20220110,15750,15750,15500,,,,,,,
8,,15500,4479,70,20220107,15450,15700,15450,,,,,,,
9,,15450,8525,132,20220106,15550,15550,15450,,,,,,,
10,,15650,7830,123,20220105,15900,15900,15600,,,,,,,
11,,15950,12269,191,20220104,15350,15950,15350,,,,,,,
12,,15450,8150,124,20220103,15200,15450,15200,,,,,,,
13,,15200,18669,284,20211230,15400,15400,15200,,,,,,,
14,,15450,7265,112,20211229,15800,15800,15400,4,0.00,,,,,
15,,15450,12420,192,20211228,15500,15500,15400,,,,,,,
16,,15400,8368,130,20211227,15800,15800,15350,,,,,,,
17,,15750,16991,265,20211224,15200,16000,15200,,,,,,,
18,,15200,19826,301,20211223,15200,15300,15100,,,,,,,
19,,15400,9219,143,20211222,15650,15800,15400,,,,,,,
20,,15250,27536,421,20211221,15750,15750,15200,,,,,,,
21,,15750,33247,524,20211220,15800,15900,15600,,,,,,,
22,,16000,26428,425,20211217,16100,16450,15850,,,,,,,
23,,16450,47889,796,20211216,17500,17500,16400,,,,,,,
24,,17400,114589,1960,20211215,16200,18050,15800,,,,,,,
25,,16600,288404,4961,20211214,17250,18100,16600,,,,,,,
26,,18250,1208038,23524,20211213,19000,21200,17700,,,,,,,
27,,16700,589563,10175,20211210,14850,18250,14700,,,,,,,
28,,14800,6685,99,20211209,14700,14900,14600,,,,,,,
29,,14500,7174,106,20211208,14850,14950,14500,,,,,,,
30,,14600,9316,136,20211207,14350,14850,14350,,,,,,,
31,,14650,14094,205,20211206,13900,14800,13900,,,,,,,
32,,13650,3965,54,20211203,13700,13700,13500,,,,,,,
33,,13600,3448,47,20211202,13500,13700,13500,,,,,,,
34,,13500,6132,82,20211201,13500,13500,13350,,,,,,,
35,,13500,8542,116,20211130,13950,13950,13500,,,,,,,
36,,13650,4418,61,20211129,13550,14000,13550,,,,,,,
37,,13950,3094,44,20211126,14000,14450,13900,,,,,,,
38,,13950,8731,122,20211125,14500,14500,13900,,,,,,,
39,,14400,8705,124,20211124,13600,14500,13600,,,,,,,
40,,13850,7892,109,20211123,14200,14200,13800,,,,,,,
41,,14150,6549,93,20211122,14300,14300,14100,,,,,,,
42,,14300,8178,117,20211119,14550,14550,14150,,,,,,,
43,,14550,73519,1107,20211118,14150,16350,13800,,,,,,,
44,,14000,23403,326,20211117,14150,14400,13700,,,,,,,
45,,14450,169013,2598,20211116,13200,16750,13200,,,,,,,
46,,13200,6726,88,20211115,13350,13350,13100,,,,,,,
47,,13100,4651,61,20211112,13200,13200,13100,,,,,,,
48,,13150,4384,58,20211111,13400,13400,13150,,,,,,,
49,,13300,7760,103,20211110,13550,13550,13250,,,,,,,
50,,13550,3666,49,20211109,13600,13600,13400,,,,,,,
51,,13500,4440,60,20211108,13650,13650,13350,,,,,,,
52,,13500,7087,96,20211105,13650,13650,13500,,,,,,,
53,,13600,3280,45,20211104,13900,13900,13600,,,,,,,
54,,13850,1927,26,20211103,13900,13900,13700,,,,,,,
55,,13800,2178,30,20211102,13600,13800,13600,,,,,,,
56,,13650,4092,56,20211101,13950,13950,13600,,,,,,,
57,,13800,2991,41,20211029,14000,14000,13750,,,,,,,
58,,13900,3185,45,20211028,14000,14000,13900,,,,,,,
59,,14000,4736,66,20211027,14100,14100,13950,,,,,,,
60,,14100,4593,64,20211026,13850,14100,13850,,,,,,,
61,,13850,2377,33,20211025,13600,13950,13600,,,,,,,
62,,13650,4382,60,20211022,13650,13700,13550,,,,,,,
63,,13600,12022,164,20211021,13850,13850,13550,,,,,,,
64,,13950,2899,41,20211020,14150,14150,13950,,,,,,,
65,,14050,3175,44,20211019,13950,14050,13950,,,,,,,
66,,14000,3600,51,20211018,14200,14200,14000,,,,,,,
67,,14000,2654,37,20211015,14100,14200,14000,,,,,,,
68,,13850,3155,43,20211014,13700,13850,13650,,,,,,,
69,,13700,2493,34,20211013,13800,13800,13600,,,,,,,
70,,13650,3756,51,20211012,13600,13800,13600,,,,,,,
71,,13800,3095,42,20211008,13550,13800,13500,,,,,,,
72,,13500,10402,139,20211007,13300,13600,13250,,,,,,,
73,,13300,11289,152,20211006,13750,13750,13300,,,,,,,
74,,13700,17908,247,20211005,14200,14200,13700,,,,,,,
75,,14350,13286,192,20211001,14900,14900,14350,,,,,,,
76,,15000,3203,48,20210930,14900,15100,14900,,,,,,,
77,,14900,13332,199,20210929,14900,15000,14850,,,,,,,
78,,15300,4646,71,20210928,15300,15350,15250,,,,,,,
79,,15450,5238,80,20210927,15250,15550,15250,,,,,,,
80,,15550,3436,53,20210924,15450,15600,15400,,,,,,,
81,,15500,3070,48,20210923,15650,15650,15500,,,,,,,
82,,15650,4279,67,20210917,15800,15800,15550,,,,,,,
83,,15800,4609,73,20210916,16000,16000,15800,,,,,,,
84,,15950,3317,53,20210915,16250,16250,15950,,,,,,,
