,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33637K,22200,9946,219,20220119,22000,22300,21750,,,,,,,
1,,22350,5768,129,20220118,22250,22600,22100,,,,,,,
2,,22400,11632,261,20220117,22300,22850,22100,,,,,,,
3,,22100,9066,199,20220114,21950,22350,20650,,,,,,,
4,,22000,6943,153,20220113,22200,22400,21800,,,,,,,
5,,22150,6989,153,20220112,21450,22200,21450,,,,,,,
6,,21400,8508,181,20220111,21800,21850,20850,,,,,,,
7,,21850,8088,174,20220110,21800,22000,21200,,,,,,,
8,,22150,3880,86,20220107,22150,22350,21700,,,,,,,
9,,22100,8548,189,20220106,21950,22600,21800,,,,,,,
10,,22500,28396,632,20220105,23150,23150,21950,,,,,,,
11,,23100,19229,446,20220104,22950,23700,22800,,,,,,,
12,,22850,19861,451,20220103,22900,23050,22500,,,,,,,
13,,22750,49954,1135,20211230,22550,22850,22500,,,,,,,
14,,22450,28252,633,20211229,22200,22600,22200,4,0.00,,,,,
15,,22200,24149,533,20211228,21500,22300,21350,,,,,,,
16,,21600,13888,300,20211227,21950,21950,21400,,,,,,,
17,,21950,16451,359,20211224,21800,22100,21400,,,,,,,
18,,21500,23420,499,20211223,20750,21550,20750,,,,,,,
19,,20700,19667,405,20211222,20400,20850,20350,,,,,,,
20,,20300,25829,517,20211221,20150,20350,19500,,,,,,,
21,,20100,25884,527,20211220,20600,20850,20000,,,,,,,
22,,20600,30949,631,20211217,20500,21150,20150,,,,,,,
23,,20800,38821,813,20211216,20900,21150,20650,,,,,,,
24,,20650,20582,429,20211215,21250,21250,20600,,,,,,,
25,,21250,24397,516,20211214,21600,21650,20850,,,,,,,
26,,21700,33765,744,20211213,23050,23050,21550,,,,,,,
27,,22850,31659,725,20211210,22950,23450,22600,,,,,,,
28,,22900,17093,388,20211209,22850,23100,22400,,,,,,,
29,,23000,16562,382,20211208,22850,23300,22700,,,,,,,
30,,22700,15585,355,20211207,22700,23150,22550,,,,,,,
31,,22700,35841,800,20211206,22800,22900,22000,,,,,,,
32,,23150,18130,420,20211203,23350,23450,22950,,,,,,,
33,,23300,30878,720,20211202,24300,24350,22800,,,,,,,
34,,24500,34702,832,20211201,24700,25100,23450,,,,,,,
35,,24700,45049,1131,20211130,25950,26200,24250,,,,,,,
36,,25550,39698,1018,20211129,25500,26200,25050,,,,,,,
37,,26700,26182,698,20211126,27150,27400,25400,,,,,,,
38,,27200,27953,770,20211125,27200,28150,27050,,,,,,,
39,,27100,42798,1140,20211124,25850,27350,25550,,,,,,,
40,,25850,31154,798,20211123,25500,26300,25200,,,,,,,
41,,26300,85372,2297,20211122,28500,28700,26050,,,,,,,
42,,29050,86845,2521,20211119,29500,30100,28100,,,,,,,
43,,29200,512573,15814,20211118,32200,33250,29000,,,,,,,
44,,26900,151425,4085,20211117,24900,29000,24550,,,,,,,
45,,24900,68487,1699,20211116,24550,25150,24200,,,,,,,
46,,24250,107212,2560,20211115,23350,24700,23200,,,,,,,
47,,22850,40845,916,20211112,22900,23100,21000,,,,,,,
48,,22800,49197,1106,20211111,22150,22800,22050,,,,,,,
49,,22250,24468,548,20211110,22350,22700,22100,,,,,,,
50,,22350,54223,1192,20211109,21650,22400,21350,,,,,,,
51,,21600,26878,577,20211108,21600,21700,21200,,,,,,,
52,,21400,20678,445,20211105,21200,21800,21200,,,,,,,
53,,21150,14502,308,20211104,21550,21600,20900,,,,,,,
54,,21400,9140,195,20211103,21200,21600,21150,,,,,,,
55,,21400,14508,310,20211102,21000,21600,20900,,,,,,,
56,,21150,20623,435,20211101,21800,21800,20750,,,,,,,
57,,21600,14017,303,20211029,21550,21850,21300,,,,,,,
58,,21550,10665,229,20211028,21500,21800,21350,,,,,,,
59,,21700,8999,193,20211027,21900,21900,21300,,,,,,,
60,,21800,20117,438,20211026,21600,22100,21500,,,,,,,
61,,21550,17604,374,20211025,21200,21650,20700,,,,,,,
62,,21200,15103,321,20211022,21150,21550,20900,,,,,,,
63,,21400,64842,1388,20211021,22550,22550,20900,,,,,,,
64,,22500,63352,1438,20211020,22800,23000,22350,,,,,,,
65,,22450,24153,540,20211019,22700,22750,22000,,,,,,,
66,,22500,66405,1481,20211018,21550,22550,21550,,,,,,,
67,,21700,26695,578,20211015,21800,22000,21450,,,,,,,
68,,21800,85944,1862,20211014,21000,22500,20650,,,,,,,
69,,20900,41946,871,20211013,20500,21150,20200,,,,,,,
70,,20350,40651,829,20211012,20550,20700,20150,,,,,,,
71,,20500,111173,2257,20211008,19700,20900,19550,,,,,,,
72,,19450,31960,617,20211007,19900,19950,19050,,,,,,,
73,,19800,68496,1371,20211006,20350,20600,19350,,,,,,,
74,,20000,128623,2542,20211005,19550,20200,18800,,,,,,,
75,,19350,49206,962,20211001,19300,19850,19150,,,,,,,
76,,19400,23604,455,20210930,18900,19650,18650,,,,,,,
77,,19000,27715,517,20210929,18500,19050,18000,,,,,,,
78,,18800,39933,758,20210928,19500,19600,18000,,,,,,,
79,,19300,79745,1531,20210927,18700,19400,18700,,,,,,,
80,,18550,44986,837,20210924,18250,19000,18250,,,,,,,
81,,18100,16013,289,20210923,18000,18300,17800,,,,,,,
82,,18100,18767,338,20210917,18300,18350,17900,,,,,,,
83,,18300,13023,239,20210916,18350,18550,18200,,,,,,,
84,,18350,10393,191,20210915,18400,18750,18200,,,,,,,
85,,18400,21235,389,20210914,18150,18550,18050,,,,,,,
86,,18050,36594,662,20210913,17950,18500,17700,,,,,,,
87,,18500,17182,317,20210910,18750,18850,18200,,,,,,,
88,,18650,20308,383,20210909,18700,19150,18550,,,,,,,
89,,18650,23600,442,20210908,18700,19000,18450,,,,,,,
90,,18700,55439,1033,20210907,18400,18800,18250,,,,,,,
91,,18200,21339,389,20210906,18200,18350,18000,,,,,,,
92,,18050,29066,519,20210903,17650,18100,17400,,,,,,,
93,,17500,13611,238,20210902,17750,17800,17350,,,,,,,
94,,17750,23233,413,20210901,18150,18150,17550,,,,,,,
95,,17950,26711,478,20210831,17500,18050,17500,,,,,,,
96,,17500,8927,156,20210830,17900,17950,17350,,,,,,,
