,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,37550K,63500,8335,532,20220203,63500,64700,63200,,,,,,,
1,,63700,6213,393,20220128,61200,64400,61200,,,,,,,
2,,61100,7416,454,20220127,62200,63000,60300,,,,,,,
3,,62800,4182,263,20220126,62800,63500,62500,,,,,,,
4,,62800,10654,666,20220125,64000,64400,61600,,,,,,,
5,,63500,14477,922,20220124,65400,65600,62800,,,,,,,
6,,64200,50233,3228,20220121,66700,68600,62400,,,,,,,
7,,68000,5639,380,20220120,67800,68300,66700,,,,,,,
8,,68000,7073,481,20220119,69200,69300,67600,,,,,,,
9,,69000,8054,552,20220118,70000,70000,67600,,,,,,,
10,,69300,5532,383,20220117,69800,70700,68800,,,,,,,
11,,69800,7096,496,20220114,70000,70900,69600,,,,,,,
12,,70500,4774,335,20220113,70100,70900,69900,,,,,,,
13,,70600,3664,257,20220112,70100,70700,69900,,,,,,,
14,,70000,18576,1302,20220111,71300,71400,69800,,,,,,,
15,,70700,5908,420,20220110,71800,71800,70600,,,,,,,
16,,71500,3456,246,20220107,70800,71700,70700,,,,,,,
17,,71000,9038,640,20220106,69600,71600,69600,,,,,,,
18,,71100,3601,255,20220105,70900,71400,70500,,,,,,,
19,,70900,5991,420,20220104,69900,70900,69800,,,,,,,
20,,70200,5065,355,20220103,70300,71000,69800,,,,,,,
21,,69800,6141,429,20211230,70800,70800,69500,,,,,,,
22,,70200,6279,442,20211229,71000,71100,70000,4,0.00,,,,,
23,,72000,13202,940,20211228,71700,72200,70500,,,,,,,
24,,71700,5786,411,20211227,71000,71800,70800,,,,,,,
25,,71200,3877,276,20211224,70900,71700,70500,,,,,,,
26,,70900,4495,319,20211223,71100,71800,70700,,,,,,,
27,,71100,3838,272,20211222,71000,71600,70700,,,,,,,
28,,71000,4652,330,20211221,70400,71800,70400,,,,,,,
29,,71000,5636,402,20211220,72100,72200,70800,,,,,,,
30,,72100,5702,407,20211217,71500,72300,70700,,,,,,,
31,,71500,3883,277,20211216,72000,72800,71000,,,,,,,
32,,71700,2383,170,20211215,72300,72300,71200,,,,,,,
33,,71700,6409,458,20211214,72300,72800,71000,,,,,,,
34,,72400,5292,384,20211213,71900,73100,71000,,,,,,,
35,,71900,4267,306,20211210,71800,72200,71000,,,,,,,
36,,71800,3387,243,20211209,71700,72300,71400,,,,,,,
37,,71700,7124,509,20211208,71900,72300,70800,,,,,,,
38,,71800,4283,307,20211207,71800,72000,71200,,,,,,,
39,,71800,3773,270,20211206,72200,72200,71200,,,,,,,
40,,71900,2350,168,20211203,71100,72000,71100,,,,,,,
41,,71100,3877,273,20211202,70300,71100,69900,,,,,,,
42,,70200,5497,385,20211201,70000,70800,68900,,,,,,,
43,,68500,11638,805,20211130,70600,71100,68300,,,,,,,
44,,69900,7082,497,20211129,69000,71200,69000,,,,,,,
45,,70300,8218,580,20211126,71600,72400,69900,,,,,,,
46,,71500,6728,482,20211125,72100,72500,71000,,,,,,,
47,,72400,7693,555,20211124,73600,73600,71700,,,,,,,
48,,72700,5525,401,20211123,73000,74400,72200,,,,,,,
49,,72800,9186,670,20211122,73300,74200,72400,,,,,,,
50,,73300,10000,736,20211119,75000,75500,73000,,,,,,,
51,,74300,4046,302,20211118,74800,75500,74200,,,,,,,
52,,74700,7208,540,20211117,76100,76500,74200,,,,,,,
53,,76100,7712,588,20211116,76300,76900,75800,,,,,,,
54,,76200,2865,219,20211115,77600,77600,76200,,,,,,,
55,,76200,1848,140,20211112,75900,76200,75400,,,,,,,
56,,75100,4146,312,20211111,76300,76300,75000,,,,,,,
57,,75800,5797,440,20211110,76500,77000,75500,,,,,,,
58,,76600,2998,230,20211109,76200,77500,76200,,,,,,,
59,,76400,2546,194,20211108,76700,76700,76000,,,,,,,
60,,76200,4584,350,20211105,76500,77400,76000,,,,,,,
61,,76600,3906,300,20211104,77900,77900,76300,,,,,,,
62,,77000,3679,284,20211103,77900,77900,76900,,,,,,,
63,,77900,3124,244,20211102,77900,78500,77800,,,,,,,
64,,77900,5962,465,20211101,77800,78500,77300,,,,,,,
65,,77400,6013,467,20211029,77100,78400,77000,,,,,,,
66,,77100,2917,226,20211028,77300,77600,77000,,,,,,,
67,,77300,5054,391,20211027,77500,77600,76900,,,,,,,
68,,77100,3856,297,20211026,77000,77200,76700,,,,,,,
69,,76600,3524,270,20211025,76500,76800,76400,,,,,,,
70,,76500,2693,206,20211022,75800,76800,75800,,,,,,,
71,,76400,6474,492,20211021,76300,76600,75400,,,,,,,
72,,76300,6727,513,20211020,77500,77500,75900,,,,,,,
73,,77200,2132,165,20211019,76700,77400,76700,,,,,,,
74,,77100,3676,283,20211018,77600,77600,76600,,,,,,,
75,,76900,4034,310,20211015,77000,77200,76400,,,,,,,
76,,76700,1993,152,20211014,76300,76900,76000,,,,,,,
77,,76000,3338,254,20211013,75100,76800,75100,,,,,,,
78,,75300,5822,438,20211012,75800,75800,74900,,,,,,,
79,,75800,6542,495,20211008,76300,76400,75100,,,,,,,
80,,76300,4066,310,20211007,76500,76500,75700,,,,,,,
81,,75000,7856,592,20211006,75800,77000,74300,,,,,,,
82,,75700,10502,791,20211005,75400,76700,74600,,,,,,,
83,,75400,9323,703,20211001,76300,77000,74800,,,,,,,
84,,76200,2108,161,20210930,76000,76900,75800,,,,,,,
85,,76200,7481,568,20210929,75400,77200,75400,,,,,,,
86,,76400,8708,667,20210928,77400,77600,76200,,,,,,,
87,,77400,5692,440,20210927,77400,78400,76700,,,,,,,
88,,77100,5245,405,20210924,77100,77800,76900,,,,,,,
89,,77500,5322,413,20210923,76800,78700,76800,,,,,,,
90,,77600,6344,494,20210917,77900,78200,77500,,,,,,,
91,,77800,6009,469,20210916,77500,78800,77400,,,,,,,
92,,77400,4293,332,20210915,77200,77600,76600,,,,,,,
93,,77100,4267,328,20210914,77200,77200,76400,,,,,,,
94,,76200,8166,624,20210913,77100,77500,76000,,,,,,,
95,,77100,6944,534,20210910,77100,78100,76200,,,,,,,
96,,77500,5156,397,20210909,77100,77900,76600,,,,,,,
97,,77300,4226,328,20210908,78000,78300,77000,,,,,,,
98,,78000,4379,343,20210907,79400,79400,78000,,,,,,,
99,,78900,8110,639,20210906,78900,79000,78100,,,,,,,
100,,78800,3689,290,20210903,79500,79500,78000,,,,,,,
101,,78400,5686,447,20210902,79000,79700,78300,,,,,,,
102,,79000,4617,365,20210901,79900,79900,78600,,,,,,,
103,,79000,12543,988,20210831,78500,79300,77900,,,,,,,
104,,78400,12144,953,20210830,77400,79200,77000,,,,,,,
105,,76700,4840,371,20210827,75600,77300,75400,,,,,,,
106,,76000,4040,307,20210826,76200,76700,75700,,,,,,,
107,,76200,3784,289,20210825,76100,76500,75800,,,,,,,
108,,76100,5189,395,20210824,75900,76700,75100,,,,,,,
109,,74900,6097,455,20210823,74700,75100,74200,,,,,,,
110,,73900,13583,1014,20210820,75400,77000,73500,,,,,,,
111,,75400,10602,804,20210819,77100,77300,75100,,,,,,,
112,,77200,7063,544,20210818,77900,77900,75900,,,,,,,
113,,77000,14682,1123,20210817,78500,78500,75800,,,,,,,
114,,77800,14489,1123,20210813,78600,78800,77000,,,,,,,
115,,78500,6416,505,20210812,78400,79700,78300,,,,,,,
116,,78500,6251,494,20210811,78900,79800,78400,,,,,,,
117,,79200,9496,750,20210810,79600,80000,78600,,,,,,,
118,,79700,5688,454,20210809,80000,80400,79600,,,,,,,
119,,80000,6455,514,20210806,80000,80500,79400,,,,,,,
120,,80000,8257,661,20210805,80000,80600,79600,,,,,,,
121,,80000,8123,648,20210804,80500,80500,79400,,,,,,,
122,,80200,8438,672,20210803,80100,80500,78900,,,,,,,
123,,80000,13079,1044,20210802,80300,81000,79200,,,,,,,
124,,80300,9306,745,20210730,81000,81000,79800,,,,,,,
125,,80500,7242,582,20210729,80200,81400,80000,,,,,,,
126,,80200,6328,511,20210728,80400,81400,80100,,,,,,,
127,,80700,10286,828,20210727,79700,81100,79700,,,,,,,
128,,79900,17891,1434,20210726,80700,81100,79600,,,,,,,
129,,81100,9156,744,20210723,81400,81700,80800,,,,,,,
130,,81200,9199,747,20210722,80900,81700,80800,,,,,,,
131,,80900,7505,608,20210721,81300,81800,80700,,,,,,,
132,,81000,8670,702,20210720,80300,81200,80200,,,,,,,
133,,81100,10120,819,20210719,80700,81500,80500,,,,,,,
134,,80600,8216,661,20210716,80500,81300,80100,,,,,,,
135,,80700,11597,935,20210715,81000,81700,80400,,,,,,,
136,,81000,7905,642,20210714,81900,81900,80700,,,,,,,
137,,81900,12980,1065,20210713,81500,82900,81500,,,,,,,
138,,81400,15268,1246,20210712,80800,82100,80800,,,,,,,
139,,80000,20806,1650,20210709,79400,80500,78600,,,,,,,
140,,80700,25164,2030,20210708,81700,82800,79700,,,,,,,
141,,81600,25178,2068,20210707,81800,83200,81000,,,,,,,
142,,82100,36492,3023,20210706,82600,83800,81700,,,,,,,
143,,82700,42911,3547,20210705,82500,83500,81800,,,,,,,
144,,81500,29765,2420,20210702,80500,81900,80100,,,,,,,
145,,79800,17049,1371,20210701,79600,81100,79400,,,,,,,
146,,79900,10323,824,20210630,79400,80100,79200,,,,,,,
147,,79200,4666,369,20210629,80000,80000,78800,,,,,,,
148,,79400,6616,525,20210628,79400,79800,78800,,,,,,,
149,,78800,6544,517,20210625,78600,79300,78500,,,,,,,
150,,78400,4090,321,20210624,77900,78900,77900,,,,,,,
151,,77900,9619,750,20210623,78500,79000,77300,,,,,,,
152,,78500,6772,532,20210622,78100,79200,78100,,,,,,,
153,,78100,10674,835,20210621,78400,78800,77800,,,,,,,
154,,78900,4792,380,20210618,79300,79800,78700,,,,,,,
155,,79200,9857,779,20210617,79800,79900,78500,,,,,,,
156,,79700,3965,316,20210616,79900,80000,79500,,,,,,,
157,,79900,4987,397,20210615,80300,80300,79200,,,,,,,
158,,79900,7786,621,20210614,79600,80000,79500,,,,,,,
159,,79800,5377,428,20210611,79300,80200,79300,,,,,,,
160,,79200,7429,588,20210610,79400,79800,78800,,,,,,,
161,,79400,12452,993,20210609,80000,80400,79100,,,,,,,
162,,80000,19003,1523,20210608,79400,80500,79200,,,,,,,
163,,79200,17199,1357,20210607,78400,79400,78400,,,,,,,
164,,78400,8264,645,20210604,78000,78800,77500,,,,,,,
165,,78300,5128,402,20210603,78100,78900,78100,,,,,,,
166,,78100,9835,770,20210602,78300,79000,77800,,,,,,,
167,,77800,7265,566,20210601,78100,78700,77500,,,,,,,
168,,77800,8531,665,20210531,78700,78700,77500,,,,,,,
169,,77700,5869,455,20210528,77800,78300,77000,,,,,,,
170,,77000,10159,781,20210527,76200,77900,76200,,,,,,,
171,,76200,4675,358,20210526,76100,77100,76100,,,,,,,
172,,76400,8567,655,20210525,77000,77600,76100,,,,,,,
173,,76600,5356,410,20210524,78000,78000,76100,,,,,,,
174,,77000,8644,669,20210521,78100,78600,76700,,,,,,,
175,,77500,8367,648,20210520,78000,78000,77000,,,,,,,
176,,77400,19106,1481,20210518,77900,78300,77000,,,,,,,
177,,77400,17080,1316,20210517,78800,79000,76400,,,,,,,
178,,78500,14510,1138,20210514,79200,79500,78000,,,,,,,
179,,78900,21459,1680,20210513,77500,79000,77300,,,,,,,
180,,79100,22656,1797,20210512,80800,81200,78500,,,,,,,
181,,80500,15461,1237,20210511,79900,81000,79200,,,,,,,
182,,80500,23189,1865,20210510,80300,81200,80000,,,,,,,
183,,79800,25726,2056,20210507,79900,81200,78900,,,,,,,
184,,78900,15701,1224,20210506,77500,79100,77000,,,,,,,
185,,77500,11715,894,20210504,77200,78000,75400,,,,,,,
186,,77200,9726,754,20210503,77600,78600,77000,,,,,,,
187,,77600,16560,1293,20210430,79300,79400,77200,,,,,,,
188,,79200,24678,1949,20210429,80100,80300,77100,,,,,,,
189,,79000,32236,2558,20210428,81400,81600,78600,,,,,,,
190,,81400,21776,1761,20210427,80000,81800,79500,,,,,,,
191,,79900,17882,1428,20210426,80000,81300,79200,,,,,,,
192,,80000,21604,1735,20210423,81000,81500,79800,,,,,,,
193,,81600,20253,1659,20210422,81700,82300,81400,,,,,,,
194,,81700,25396,2069,20210421,82500,83000,80500,,,,,,,
195,,82300,29249,2384,20210420,79900,82300,79800,,,,,,,
196,,79900,31644,2524,20210419,79900,80000,78900,,,,,,,
197,,78900,20571,1617,20210416,78500,79000,77600,,,,,,,
198,,78400,22622,1766,20210415,78100,78500,76800,,,,,,,
199,,77400,17016,1314,20210414,76100,77700,76100,,,,,,,
200,,76400,17033,1300,20210413,76500,77000,75300,,,,,,,
201,,75800,13231,1002,20210412,75800,76100,75100,,,,,,,
202,,75800,11134,843,20210409,75400,76400,74800,,,,,,,
