,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,053260,4860,65687,322,20220203,4850,4985,4845,,,,,,,
1,,4845,91839,437,20220128,4770,4960,4555,,,,,,,
2,,4800,190459,940,20220127,5030,5060,4800,,,,,,,
3,,5290,222076,1137,20220126,5100,5340,4915,,,,,,,
4,,4955,229183,1170,20220125,5000,5410,4910,,,,,,,
5,,5050,159420,821,20220124,5180,5380,5000,,,,,,,
6,,5180,90678,477,20220121,5340,5420,5160,,,,,,,
7,,5370,89476,471,20220120,5220,5380,5140,,,,,,,
8,,5230,276884,1490,20220119,5610,5630,5200,,,,,,,
9,,5520,319148,1746,20220118,5410,5570,5240,,,,,,,
10,,5410,1807083,10323,20220117,5030,6200,5030,,,,,,,
11,,5070,52422,263,20220114,5080,5100,4975,,,,,,,
12,,5070,40609,207,20220113,5110,5120,5050,,,,,,,
13,,5080,49929,254,20220112,5160,5160,5040,,,,,,,
14,,5100,97968,505,20220111,5140,5260,5050,,,,,,,
15,,5140,59659,306,20220110,5200,5200,5040,,,,,,,
16,,5160,88664,457,20220107,5050,5250,5050,,,,,,,
17,,5060,52248,263,20220106,5000,5090,4945,,,,,,,
18,,5010,40074,202,20220105,5090,5090,5000,,,,,,,
19,,5090,48212,244,20220104,5040,5100,5020,,,,,,,
20,,5080,51357,260,20220103,5100,5150,5030,,,,,,,
21,,5100,36599,186,20211230,5090,5130,5030,,,,,,,
22,,5130,32203,164,20211229,5130,5130,5000,4,0.00,,,,,
23,,5130,50738,258,20211228,5060,5160,5040,,,,,,,
24,,5060,46873,238,20211227,5100,5150,5040,,,,,,,
25,,5100,45647,233,20211224,5110,5160,5070,,,,,,,
26,,5120,76228,394,20211223,5250,5260,5120,,,,,,,
27,,5230,80272,422,20211222,5230,5330,5200,,,,,,,
28,,5170,90771,474,20211221,5230,5340,5170,,,,,,,
29,,5230,161043,842,20211220,5450,5450,5160,,,,,,,
30,,5450,158810,875,20211217,5440,5600,5440,,,,,,,
31,,5520,406549,2295,20211216,5820,5900,5510,,,,,,,
32,,5740,1262434,7477,20211215,5490,6400,5470,,,,,,,
33,,5490,2773422,16873,20211214,6230,6490,5490,,,,,,,
34,,5200,185998,1032,20211213,5120,5300,5120,,,,,,,
35,,5120,33271,170,20211210,5090,5150,5070,,,,,,,
36,,5090,36523,186,20211209,4955,5180,4955,,,,,,,
37,,5000,35800,182,20211208,5200,5200,5000,,,,,,,
38,,5060,40191,205,20211207,5070,5250,5050,,,,,,,
39,,5050,77954,398,20211206,5010,5210,5000,,,,,,,
40,,4940,35468,173,20211203,4840,4965,4815,,,,,,,
41,,4830,46479,221,20211202,4620,4890,4620,,,,,,,
42,,4745,65331,302,20211201,4550,4750,4435,,,,,,,
43,,4555,78734,371,20211130,4805,4945,4550,,,,,,,
44,,4895,53919,260,20211129,4845,4930,4590,,,,,,,
45,,4900,41708,208,20211126,5030,5070,4900,,,,,,,
46,,5040,58026,296,20211125,5060,5180,5020,,,,,,,
47,,5160,37573,195,20211124,5280,5300,5160,,,,,,,
