,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,051490,10050,1447605,14770,20220203,10050,10450,9940,,,,,,,
1,,9810,1954589,19357,20220128,10350,10400,9610,,,,,,,
2,,10500,3443933,38509,20220127,12550,12750,10400,,,,,,,
3,,13100,4272724,53602,20220126,11800,13100,11550,,,,,,,
4,,11800,1962090,23690,20220125,12900,13100,11400,,,,,,,
5,,13050,1864384,24342,20220124,12650,13650,12500,,,,,,,
6,,12950,1458721,18975,20220121,13350,13600,12550,,,,,,,
7,,13750,2273704,31562,20220120,14350,14400,13550,,,,,,,
8,,13800,8566107,119357,20220119,12700,15150,12550,,,,,,,
9,,13400,2310955,31922,20220118,14200,14450,13250,,,,,,,
10,,15050,9896722,150495,20220117,14700,16400,13800,,,,,,,
11,,14050,2652952,36091,20220114,13550,14050,13100,,,,,,,
12,,14250,16202564,233112,20220113,13100,15600,13100,,,,,,,
13,,12100,4229883,52263,20220112,12900,12900,11800,,,,,,,
14,,11750,2455821,28386,20220111,10250,11750,10150,,,,,,,
15,,10300,149024,1547,20220110,10600,10650,10200,,,,,,,
16,,10500,153428,1584,20220107,10600,10600,10050,,,,,,,
17,,10300,227421,2364,20220106,10600,10650,10200,,,,,,,
18,,10650,223843,2370,20220105,10750,10750,10400,,,,,,,
19,,10600,238307,2507,20220104,10600,10700,10350,,,,,,,
20,,10500,504066,5278,20220103,10250,10750,10150,,,,,,,
21,,9990,233048,2332,20211230,9780,10150,9700,,,,,,,
22,,9770,116767,1141,20211229,9640,9870,9640,4,0.00,,,,,
23,,9640,80061,772,20211228,9630,9730,9580,,,,,,,
24,,9650,80311,772,20211227,9600,9740,9470,,,,,,,
25,,9530,49252,471,20211224,9640,9640,9520,,,,,,,
26,,9510,85512,816,20211223,9360,9680,9360,,,,,,,
27,,9360,39550,371,20211222,9360,9460,9350,,,,,,,
28,,9360,83320,778,20211221,9490,9550,9220,,,,,,,
29,,9560,82977,790,20211220,9690,9690,9390,,,,,,,
30,,9690,79132,763,20211217,9500,9850,9490,,,,,,,
31,,9700,87801,854,20211216,9740,9850,9640,,,,,,,
32,,9580,89260,860,20211215,9630,9800,9510,,,,,,,
33,,9630,89359,867,20211214,9710,9830,9600,,,,,,,
34,,9750,207148,2011,20211213,9370,9840,9370,,,,,,,
35,,9410,38538,360,20211210,9300,9430,9200,,,,,,,
36,,9400,100147,943,20211209,9250,9530,9170,,,,,,,
37,,9180,102145,942,20211208,9180,9500,9080,,,,,,,
38,,9050,56206,509,20211207,8970,9110,8970,,,,,,,
39,,8970,59463,534,20211206,8990,9170,8740,,,,,,,
40,,9000,38286,343,20211203,8820,9030,8820,,,,,,,
41,,8870,45924,404,20211202,8720,8930,8660,,,,,,,
42,,8810,107947,955,20211201,8810,9040,8640,,,,,,,
43,,8800,101131,904,20211130,8900,9140,8760,,,,,,,
44,,8920,122649,1099,20211129,8810,9180,8700,,,,,,,
45,,9190,111355,1044,20211126,9500,9600,9170,,,,,,,
46,,9490,58761,556,20211125,9440,9520,9420,,,,,,,
47,,9480,181970,1723,20211124,9370,9590,9330,,,,,,,
48,,9190,65742,604,20211123,9310,9310,9150,,,,,,,
49,,9310,181744,1648,20211122,9000,9340,8870,,,,,,,
50,,8880,133480,1176,20211119,8560,8920,8550,,,,,,,
51,,8470,54407,460,20211118,8550,8550,8390,,,,,,,
52,,8550,64480,552,20211117,8640,8700,8500,,,,,,,
