,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,08537M,26700,163,4,20220203,26000,28000,26000,,,,,,,
1,,25500,384,10,20220128,28200,28200,25500,,,,,,,
2,,26000,721,17,20220127,25000,26000,22500,,,,,,,
3,,25450,405,10,20220126,25450,25900,25450,,,,,,,
4,,25900,1,0,20220125,25900,25900,25900,,,,,,,
5,,25900,142,4,20220124,26500,26500,25900,,,,,,,
6,,27000,1,0,20220121,27000,27000,27000,,,,,,,
7,,27000,255,7,20220120,27300,27300,27000,,,,,,,
8,,26900,58,2,20220119,27000,27000,26900,,,,,,,
9,,27450,1,0,20220118,27450,27450,27450,,,,,,,
10,,28200,46,1,20220117,27700,28200,27650,,,,,,,
11,,27750,62,2,20220114,25700,27750,25250,,,,,,,
12,,25700,1941,50,20220113,25700,25700,25400,,,,,,,
13,,26400,836,22,20220112,26000,26450,26000,,,,,,,
14,,26350,3,0,20220111,26500,26500,26350,,,,,,,
15,,26700,208,5,20220110,27700,27700,25600,,,,,,,
16,,26900,6,0,20220107,28000,28000,26750,,,,,,,
17,,26600,19,1,20220106,27350,27350,25600,,,,,,,
18,,27900,176,5,20220105,26000,27900,25900,,,,,,,
19,,27900,103,3,20220104,27800,27900,27800,,,,,,,
20,,27750,867,24,20220103,26000,27750,26000,,,,,,,
21,,25300,523,13,20211230,27150,27150,25300,,,,,,,
22,,27100,260,7,20211229,27100,27200,27100,4,0.00,,,,,
23,,26100,527,14,20211228,26900,26900,25350,,,,,,,
24,,25000,478,12,20211227,24550,27500,24550,,,,,,,
25,,24500,566,14,20211224,23600,24500,23600,,,,,,,
26,,23550,201,5,20211223,24000,24000,23050,,,,,,,
27,,24100,161,4,20211222,24800,24800,24100,,,,,,,
28,,24800,11,0,20211221,26500,26500,24800,,,,,,,
29,,25000,1,0,20211220,25000,25000,25000,,,,,,,
30,,24450,5,0,20211217,25000,25000,24450,,,,,,,
31,,24550,714,18,20211216,24400,24650,24400,,,,,,,
32,,24400,1,0,20211215,24400,24400,24400,,,,,,,
33,,24450,28,1,20211214,24100,24450,24100,,,,,,,
34,,24450,206,5,20211213,24000,24450,24000,,,,,,,
35,,24500,33,1,20211210,25000,25000,24500,,,,,,,
36,,25500,265,7,20211209,25450,25800,25450,,,,,,,
37,,25500,46,1,20211208,26100,27000,25500,,,,,,,
38,,26100,313,8,20211207,25100,27000,25100,,,,,,,
39,,25950,452,11,20211206,24500,27000,24500,,,,,,,
40,,24950,1686,41,20211203,22950,24950,22950,,,,,,,
41,,22850,1479,35,20211202,25950,25950,22800,,,,,,,
42,,23800,657,14,20211201,20550,24200,20550,,,,,,,
43,,21150,296,6,20211130,22900,22900,21100,,,,,,,
44,,21400,679,14,20211129,22500,22500,20850,,,,,,,
45,,21700,317,7,20211126,22500,22600,21400,,,,,,,
46,,21850,128,3,20211125,22300,22300,21850,,,,,,,
47,,22400,39,1,20211124,21450,22400,21450,,,,,,,
48,,21500,197,4,20211123,22000,22000,21000,,,,,,,
49,,21950,87,2,20211122,21500,21950,21500,,,,,,,
50,,22000,117,3,20211119,21800,22200,21800,,,,,,,
51,,21800,325,7,20211118,22700,22700,21600,,,,,,,
52,,22700,3,0,20211117,23050,23050,22700,,,,,,,
53,,23050,20,0,20211116,24500,24500,23050,,,,,,,
54,,23050,18,0,20211115,23050,23050,23050,,,,,,,
55,,23050,134,3,20211112,23300,23300,23050,,,,,,,
56,,22900,1839,42,20211111,24500,24500,22800,,,,,,,
57,,24650,648,16,20211110,24950,24950,23000,,,,,,,
58,,24800,81,2,20211109,24450,24950,23700,,,,,,,
59,,24500,3,0,20211108,24500,24500,24000,,,,,,,
60,,24000,56,1,20211105,26000,26000,24000,,,,,,,
61,,24950,8,0,20211104,25100,25100,24950,,,,,,,
62,,24450,446,11,20211103,27900,27900,24450,,,,,,,
63,,26750,139,4,20211102,27950,27950,26750,,,,,,,
64,,27950,75,2,20211101,27500,28000,27500,,,,,,,
65,,27500,292,8,20211029,26250,28300,26250,,,,,,,
66,,27150,77,2,20211028,27800,27800,27000,,,,,,,
67,,27850,0,0,20211027,27850,27850,27850,,,,,,,
68,,27900,10,0,20211026,27800,27900,27350,,,,,,,
69,,27600,95,3,20211025,27900,27900,27400,,,,,,,
70,,28000,59,2,20211022,28050,28050,28000,,,,,,,
71,,28550,49,1,20211021,28550,28550,28550,,,,,,,
72,,28550,258,7,20211020,29900,29900,27850,,,,,,,
73,,29000,68,2,20211019,27650,29000,27100,,,,,,,
74,,27650,15,0,20211018,27300,27650,26500,,,,,,,
75,,27250,522,14,20211015,29900,29900,27100,,,,,,,
76,,29450,36,1,20211014,26950,29450,26950,,,,,,,
77,,26250,24,1,20211013,26100,26900,26100,,,,,,,
78,,26500,141,4,20211012,26500,26500,26500,,,,,,,
79,,27100,6,0,20211008,27000,27100,27000,,,,,,,
80,,27400,18,0,20211007,27400,27400,27400,,,,,,,
81,,27400,60,2,20211006,27350,28050,27350,,,,,,,
82,,28500,459,13,20211005,29850,29850,27700,,,,,,,
83,,29800,42,1,20211001,28000,29900,26700,,,,,,,
84,,27500,47,1,20210930,28450,28450,27500,,,,,,,
85,,28500,17,0,20210929,29250,29250,27300,,,,,,,
86,,28850,46,1,20210928,29800,29800,28750,,,,,,,
87,,29800,562,16,20210927,25050,29900,25050,,,,,,,
88,,28000,952,26,20210924,26000,28000,26000,,,,,,,
89,,25000,5,0,20210923,25300,25300,25000,,,,,,,
90,,25300,7,0,20210917,25000,25450,25000,,,,,,,
91,,25800,52,1,20210916,26650,26650,25800,,,,,,,
92,,26650,47,1,20210915,27000,27000,25850,,,,,,,
93,,25950,150,4,20210914,25200,26000,25200,,,,,,,
