,종목코드,현재가,거래량,거래대금,일자,시가,고가,저가,수정주가구분,수정비율,대업종구분,소업종구분,종목정보,수정주가이벤트,전일종가
0,33626L,14200,6775,94,20220203,13800,14400,13550,,,,,,,
1,,13550,5674,76,20220128,14250,14400,12750,,,,,,,
2,,13450,14378,195,20220127,15100,15100,13050,,,,,,,
3,,14600,7472,109,20220126,14200,14850,14200,,,,,,,
4,,14850,8028,119,20220125,15550,15750,14500,,,,,,,
5,,15550,5385,83,20220124,16000,16050,15050,,,,,,,
6,,16050,2751,44,20220121,15850,16200,15550,,,,,,,
7,,15700,6551,101,20220120,15050,15850,15050,,,,,,,
8,,15300,5657,88,20220119,15400,15900,15250,,,,,,,
9,,15850,9328,149,20220118,16050,16350,15800,,,,,,,
10,,16200,50322,879,20220117,16600,19300,16200,,,,,,,
11,,15900,4553,73,20220114,16300,16300,15800,,,,,,,
12,,16300,3324,54,20220113,16400,16550,16150,,,,,,,
13,,16150,2939,47,20220112,16000,16400,15900,,,,,,,
14,,16000,7941,127,20220111,16400,16400,15850,,,,,,,
15,,16400,2814,46,20220110,16850,16850,16200,,,,,,,
16,,16650,4590,76,20220107,16800,16850,16500,,,,,,,
17,,16500,10340,172,20220106,17450,17450,16400,,,,,,,
18,,17050,8916,153,20220105,17200,17500,17000,,,,,,,
19,,17500,1753,31,20220104,17600,17600,17350,,,,,,,
20,,17550,2445,42,20220103,17350,17550,17250,,,,,,,
21,,17300,2055,36,20211230,17500,17550,17200,,,,,,,
22,,17250,3858,67,20211229,17300,17650,17000,4,0.00,,,,,
23,,17350,10577,184,20211228,17650,17750,17200,,,,,,,
24,,17850,2128,38,20211227,18150,18150,17650,,,,,,,
25,,17900,3149,56,20211224,17850,18200,17850,,,,,,,
26,,17850,7440,134,20211223,18250,18300,17600,,,,,,,
27,,18100,5591,100,20211222,18300,18300,17550,,,,,,,
28,,17700,2409,43,20211221,17700,18100,17500,,,,,,,
29,,17850,2578,46,20211220,18000,18400,17850,,,,,,,
30,,18200,12944,235,20211217,17850,18400,17500,,,,,,,
31,,17900,7675,137,20211216,17550,18200,17450,,,,,,,
32,,17550,4428,77,20211215,17600,17650,17300,,,,,,,
33,,17600,6302,110,20211214,17600,17800,17350,,,,,,,
34,,17600,4870,86,20211213,17700,17700,17200,,,,,,,
35,,17550,3292,58,20211210,17750,17750,17400,,,,,,,
36,,17650,3239,57,20211209,17500,17700,17400,,,,,,,
37,,17500,5303,93,20211208,17400,17900,17250,,,,,,,
38,,17450,7983,137,20211207,17300,17500,17000,,,,,,,
39,,17100,4644,79,20211206,17450,17450,16750,,,,,,,
40,,17450,5522,95,20211203,16950,17450,16950,,,,,,,
41,,17050,14874,251,20211202,17350,17350,16700,,,,,,,
42,,17350,23709,403,20211201,16650,17600,16150,,,,,,,
43,,17650,13797,245,20211130,18250,18700,17300,,,,,,,
44,,18250,4090,74,20211129,17850,18700,17750,,,,,,,
45,,18400,10475,193,20211126,19050,19050,18200,,,,,,,
46,,18900,2917,55,20211125,19050,19100,18600,,,,,,,
47,,19050,3803,71,20211124,18900,19050,18500,,,,,,,
48,,18850,4856,91,20211123,18850,19000,18550,,,,,,,
49,,18850,6713,128,20211122,18850,19300,18750,,,,,,,
50,,19050,3321,63,20211119,18850,19200,18850,,,,,,,
51,,18850,9341,175,20211118,19100,19350,18350,,,,,,,
52,,19100,5190,99,20211117,19100,19400,19000,,,,,,,
53,,19250,3854,74,20211116,19100,19400,19000,,,,,,,
54,,19400,4684,91,20211115,19200,19500,19100,,,,,,,
55,,19200,9032,173,20211112,19450,19450,19000,,,,,,,
56,,19100,17641,335,20211111,19200,19400,18800,,,,,,,
57,,19400,8974,176,20211110,19850,20000,19400,,,,,,,
58,,19850,14527,292,20211109,19600,20750,19600,,,,,,,
59,,19500,3245,63,20211108,19550,19700,19300,,,,,,,
60,,19500,4176,81,20211105,19550,19600,19300,,,,,,,
61,,19450,7394,145,20211104,19900,19900,19350,,,,,,,
62,,19700,6318,126,20211103,19950,20150,19700,,,,,,,
63,,19800,6052,121,20211102,19700,20200,19700,,,,,,,
64,,19600,2478,49,20211101,19650,19900,19550,,,,,,,
65,,19650,9485,188,20211029,19950,20100,19600,,,,,,,
66,,19800,11912,240,20211028,20350,20550,19800,,,,,,,
67,,20650,12275,252,20211027,20500,20900,20250,,,,,,,
68,,20550,94521,1989,20211026,19450,22000,19450,,,,,,,
69,,19650,4654,91,20211025,19750,19750,19200,,,,,,,
70,,19600,7665,150,20211022,19700,19800,19400,,,,,,,
71,,19700,10439,206,20211021,20100,20150,19600,,,,,,,
72,,20100,5342,107,20211020,20150,20400,19850,,,,,,,
73,,20150,6026,121,20211019,19800,20500,19800,,,,,,,
74,,20000,5632,113,20211018,20500,20500,19900,,,,,,,
75,,20350,6181,126,20211015,20500,20550,20100,,,,,,,
76,,20550,17155,347,20211014,19650,20600,19650,,,,,,,
77,,19650,4822,95,20211013,19150,19750,19150,,,,,,,
78,,19350,8590,168,20211012,19850,19950,19350,,,,,,,
79,,19850,16048,316,20211008,19650,20100,19150,,,,,,,
80,,19150,9558,181,20211007,19250,19250,18700,,,,,,,
81,,18800,20657,395,20211006,19550,20000,18700,,,,,,,
82,,19550,18456,364,20211005,19900,20500,19400,,,,,,,
83,,20500,9228,189,20211001,21000,21000,20300,,,,,,,
84,,21000,9783,203,20210930,20750,21000,20400,,,,,,,
85,,20850,7808,161,20210929,20450,21000,20250,,,,,,,
86,,21000,12618,267,20210928,21600,21600,20850,,,,,,,
87,,21350,31241,667,20210927,20350,22200,20350,,,,,,,
88,,20450,6154,127,20210924,20550,20850,20450,,,,,,,
89,,20750,6471,134,20210923,20700,20900,20100,,,,,,,
90,,20950,10194,213,20210917,21200,21200,20650,,,,,,,
91,,21200,15507,332,20210916,21200,21750,21150,,,,,,,
92,,21200,6398,136,20210915,21100,21500,21000,,,,,,,
93,,21300,16200,342,20210914,20350,21450,20350,,,,,,,
94,,20700,12224,252,20210913,20750,20950,20350,,,,,,,
95,,20750,19978,421,20210910,21850,21850,20750,,,,,,,
96,,21600,12706,276,20210909,21950,22200,21450,,,,,,,
97,,22100,23853,527,20210908,22850,22850,21300,,,,,,,
98,,22800,23449,533,20210907,23200,23200,22400,,,,,,,
99,,22900,22418,515,20210906,22950,23500,22650,,,,,,,
100,,23000,27968,636,20210903,22400,23000,22250,,,,,,,
101,,22450,18789,422,20210902,22800,22800,22250,,,,,,,
102,,22500,35945,808,20210901,23000,23100,22250,,,,,,,
103,,22750,141871,3273,20210831,23100,23650,21950,,,,,,,
104,,22600,70972,1613,20210830,23450,23450,22200,,,,,,,
105,,22150,207590,4646,20210827,20650,23350,20650,,,,,,,
106,,20900,8211,172,20210826,20850,21050,20800,,,,,,,
107,,20850,8556,177,20210825,20950,20950,20400,,,,,,,
108,,20700,19644,407,20210824,20000,21250,20000,,,,,,,
109,,19900,9501,188,20210823,20000,20000,19550,,,,,,,
110,,19850,15469,305,20210820,20050,20450,19200,,,,,,,
111,,20300,11212,225,20210819,19850,20550,19700,,,,,,,
112,,20400,9324,190,20210818,20200,20500,20000,,,,,,,
113,,20250,24269,491,20210817,20750,21050,19700,,,,,,,
114,,20900,16751,351,20210813,21450,21500,20700,,,,,,,
115,,21450,10086,217,20210812,21700,21700,21350,,,,,,,
116,,21650,12133,264,20210811,21900,22050,21500,,,,,,,
117,,21900,13987,306,20210810,22050,22250,21700,,,,,,,
118,,21950,14299,313,20210809,22100,22300,21600,,,,,,,
119,,22050,33928,748,20210806,21950,22450,21450,,,,,,,
120,,21400,12970,278,20210805,21350,21650,21250,,,,,,,
121,,21450,7227,154,20210804,21400,21450,21100,,,,,,,
122,,21300,7636,162,20210803,21250,21550,21100,,,,,,,
123,,21500,10484,224,20210802,21500,21500,21150,,,,,,,
124,,21500,12694,273,20210730,21950,21950,21100,,,,,,,
125,,21750,13248,290,20210729,21600,22250,21550,,,,,,,
126,,21600,13081,283,20210728,21750,21950,21400,,,,,,,
127,,21600,10710,232,20210727,21550,21850,21500,,,,,,,
128,,21450,18548,397,20210726,21350,21650,21200,,,,,,,
129,,21500,29226,637,20210723,22000,22300,21500,,,,,,,
130,,22200,34569,773,20210722,22800,23050,22100,,,,,,,
131,,22750,145038,3384,20210721,23200,24050,22300,,,,,,,
132,,22600,36051,818,20210720,22150,23450,22100,,,,,,,
133,,22750,74167,1686,20210719,22000,23100,21900,,,,,,,
134,,22350,25116,561,20210716,22600,22650,21950,,,,,,,
135,,22450,50522,1129,20210715,21700,22750,21600,,,,,,,
136,,21700,16836,365,20210714,22200,22200,21450,,,,,,,
137,,21950,37299,814,20210713,21350,22250,21250,,,,,,,
138,,21300,18876,406,20210712,21550,21950,21000,,,,,,,
139,,21400,19130,405,20210709,21000,21650,20500,,,,,,,
140,,21250,43869,933,20210708,21900,22100,20150,,,,,,,
141,,22100,33628,748,20210707,22550,22750,22000,,,,,,,
142,,22150,45196,1000,20210706,22250,22450,21950,,,,,,,
143,,22250,40076,890,20210705,22150,22650,21900,,,,,,,
144,,21900,31747,699,20210702,22050,22300,21750,,,,,,,
145,,22150,29815,664,20210701,22600,22750,22100,,,,,,,
146,,22500,38789,877,20210630,23050,23050,22450,,,,,,,
147,,23100,65733,1514,20210629,22750,23500,22550,,,,,,,
148,,22750,32641,733,20210628,22400,22800,22200,,,,,,,
149,,22200,50837,1141,20210625,22250,22800,22100,,,,,,,
150,,22350,62675,1386,20210624,22700,22700,21600,,,,,,,
151,,22600,64935,1476,20210623,23650,23650,22500,,,,,,,
152,,23250,104434,2410,20210622,23500,23850,22300,,,,,,,
153,,23200,155502,3630,20210621,24500,24500,22850,,,,,,,
154,,24800,180550,4552,20210618,25650,25650,24800,,,,,,,
155,,25100,176729,4461,20210617,25350,25600,24700,,,,,,,
156,,25050,206901,5178,20210616,25900,26050,24350,,,,,,,
157,,26150,331094,8755,20210615,27400,27850,25850,,,,,,,
158,,26150,1615485,43321,20210614,30050,30200,24450,,,,,,,
159,,25800,1652333,41609,20210611,19850,25800,19850,,,,,,,
160,,19850,38986,770,20210610,20150,20150,19500,,,,,,,
161,,20200,192840,4010,20210609,19750,22000,19500,,,,,,,
162,,19550,99774,1999,20210608,20850,20950,19350,,,,,,,
163,,20200,298583,5983,20210607,18700,21050,18700,,,,,,,
164,,18650,8464,157,20210604,18550,18800,18350,,,,,,,
